generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_N1	ln_likelihood_N1	ln_prior_N1	root_height_N1	mutation_rate_N1	freq_1_N1	pop_size_N1	pop_size_S1	pop_size_root_N1	root_height_index_E2	ln_likelihood_E2	ln_prior_E2	root_height_E2	mutation_rate_E2	freq_1_E2	pop_size_E2	pop_size_W2	pop_size_root_E2	root_height_index_N3	ln_likelihood_N3	ln_prior_N3	root_height_N3	mutation_rate_N3	freq_1_N3	pop_size_N3	pop_size_S3	pop_size_root_N3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_S5	ln_likelihood_S5	ln_prior_S5	root_height_S5	mutation_rate_S5	freq_1_S5	pop_size_S5	pop_size_N5	pop_size_root_S5	root_height_index_S6	ln_likelihood_S6	ln_prior_S6	root_height_S6	mutation_rate_S6	freq_1_S6	pop_size_S6	pop_size_N6	pop_size_root_S6	root_height_index_S7	ln_likelihood_S7	ln_prior_S7	root_height_S7	mutation_rate_S7	freq_1_S7	pop_size_S7	pop_size_N7	pop_size_root_S7	root_height_index_E8	ln_likelihood_E8	ln_prior_E8	root_height_E8	mutation_rate_E8	freq_1_E8	pop_size_E8	pop_size_W8	pop_size_root_E8
12850	-14008.2927531627884	66.8908988347409661	5	7.5	0	-3597.48826456043889	-6.93867177737989493	0.0063472279069183915	1	0.5	0.00178796323813627442	0.0187728998397488252	0.0150088855443376076	1	-3797.83277165687377	8.92037448644479269	0.0278823615443209924	1	0.5	0.00584165239251737637	0.00861057884509684734	0.00711822966269526868	1	-975.625237448376083	11.0578159580134141	0.0278823615443209924	1	0.5	0.00470093664965841491	0.00134626006423242336	0.00289915263925199585	2	-1213.33025618667784	9.39876114480268399	0.0092844410859446707	1	0.5	0.000718210006893164584	0.00185478220991839833	0.00114887982808804996	3	-452.288054690131844	8.38130625620751601	0.00379970228722718807	1	0.5	0.00186179690995365646	0.000465113118939208055	0.00104211037475436703	1	-1222.28089984648113	11.0207612885560913	0.0278823615443209924	1	0.5	0.00462466292296977773	0.00237382547813363379	0.00392000109358002849	4	-744.47890467726404	6.78454407626607647	0.00577022939376285997	1	0.5	0.000674711949491475175	0.000870309905594168222	0.000631924534547057513	4	-2004.96836409654543	8.78344066479284891	0.00577022939376285997	1	0.5	0.00612190193040483641	0.00123255797668525872	0.00432199242542332957
12900	-14002.5198259842546	74.4427208036395314	8	7.5	0	-3596.14530704396338	-7.40523332928185596	0.00632642458055560162	1	0.5	0.00161248259205529838	0.0191010010904999021	0.0151382941217900781	1	-3794.51149319988508	6.65106165948817463	0.031706576838499867	1	0.5	0.00643527272006213548	0.0110815882287477064	0.00930577782789913238	2	-973.637381244915332	8.41238912360255497	0.0185833117643310029	1	0.5	0.00382550497924338991	0.00165101079248637975	0.00346732562215624823	3	-1211.18332836391187	8.76360728218775975	0.00661510566492273886	1	0.5	0.000568781820491279385	0.00135744205826521334	0.0010076606687887213	4	-449.990004680353707	4.67098346732771219	0.00284091671599751797	1	0.5	0.000976006419801531719	0.000483574395669504067	0.000553142639575236804	5	-1223.78383059304929	11.9719410990719979	0.0253126292506854894	1	0.5	0.00431921863580820003	0.0029379757958917078	0.00365100526682081948	6	-745.846827083710991	8.06833912389262764	0.00528174643222579718	1	0.5	0.000709460698453906989	0.00116399872817269778	0.000795683206537564332	7	-2007.42165377446418	9.53904957760283878	0.00520781473416438972	1	0.5	0.00613146982207652454	0.00104410195949488933	0.003911292448886672
12950	-13999.4528027345914	51.3998118934112895	4	7.5	0	-3593.0766371449381	-12.3853677286320298	0.00674864723269486943	1	0.5	0.00162778599715675178	0.0154212974410741516	0.0143171997417549188	1	-3796.55640168945456	7.51287325899702907	0.0369297435950608488	1	0.5	0.00632757855620646233	0.0090155351444800181	0.00866262910779960933	2	-973.399185311966903	10.5621944571708575	0.0162309483482748936	1	0.5	0.00393511262391714033	0.00140960834345843652	0.00300821966071657598	0	-1215.16289057916492	9.55607747198533275	0.00674864723269486943	1	0.5	0.000621278562949486787	0.00224146539573485308	0.00133008571470547292	0	-450.50431153054376	6.53295383489203374	0.00674864723269486943	1	0.5	0.000675461542004582847	0.000434476309029384322	0.000593234287067391768	1	-1223.14023335401316	11.5800495726026966	0.0369297435950608488	1	0.5	0.00454051802399692197	0.00241234269031557948	0.00370107123222574667	3	-743.263434957422874	6.89892406507469858	0.00728771903858157436	1	0.5	0.000420375212133601496	0.000735362321383896313	0.000589149862325132599	2	-2004.3497081670871	9.69092303045739456	0.0162309483482748936	1	0.5	0.0063029842481499487	0.00136839033092511862	0.00427441445466472843
13000	-14002.138204217028	62.7935378677894818	5	7.5	0	-3599.23054432688468	-4.19806416605571542	0.00632206313550001155	1	0.5	0.00169542514045006453	0.018263156255936025	0.0137851793029220519	1	-3795.78251802138038	8.13281017032255349	0.0331273285303002041	1	0.5	0.0058346737473493138	0.00976011864882703542	0.00757079927903361611	2	-975.391071031692263	11.5503700532171152	0.017449224312362982	1	0.5	0.00399807148733477037	0.00213004351358448687	0.00277959847544944749	3	-1212.62564133501678	9.2733846457716318	0.00595946085270955463	1	0.5	0.000850212155543792402	0.000996484138498714622	0.000920449594586128213	0	-449.146350862410657	4.19706967913524309	0.00632206313550001155	1	0.5	0.000669557410605513877	0.000169391043518036578	0.000429114943693474627	1	-1221.59878574214144	10.8834126909550797	0.0331273285303002041	1	0.5	0.00598609776811113211	0.00196331110412880641	0.00370291245405473179	0	-746.47030725790853	8.26589930997292299	0.00632206313550001155	1	0.5	0.000853680661032907447	0.00118078762975572173	0.000850140294628882152	4	-2001.89298563959119	7.10605939631298966	0.00922559187609917238	1	0.5	0.00593511425308589427	0.00125000863256369212	0.00456229325377206438
13050	-13999.036313798937	63.4793655214996448	6	7.5	0	-3598.34926159866973	-7.0019991717589356	0.00509144301899346324	1	0.5	0.00119303800520883531	0.0219385790745128748	0.0156094118267165374	1	-3795.99193283048135	6.2335459421050885	0.0218865068191380109	1	0.5	0.00584556104581778705	0.00871222306884831404	0.00899336504740964014	2	-975.479371178306565	11.8671358534584677	0.0260278678457931227	1	0.5	0.00356388037659604445	0.00190954997109502489	0.00277926533012355648	3	-1212.70046658242586	9.57670169929035708	0.00567321928236618703	1	0.5	0.000716335810430493566	0.00146163529790201575	0.00108650733476266465	4	-448.855987485092101	6.3948628802985894	0.00375818245603096223	1	0.5	0.000672160932756521857	0.000391210807173091838	0.00055630536029045686	2	-1222.40718877959353	11.0821192068488585	0.0260278678457931227	1	0.5	0.00547952228691796217	0.00183852591310468575	0.00382524230210744927	3	-743.535422447050564	7.46192280752671522	0.00567321928236618703	1	0.5	0.000553341282537907946	0.000686282258359749799	0.00062381645060064102	5	-2001.71668289731679	4.43891503612686833	0.010480057749894427	1	0.5	0.00527892261523282922	0.000653420029137107808	0.00396697162889269889
13100	-14012.1182591774414	73.2607445349048731	6	7.5	0	-3602.88929418240923	-1.96306139452465445	0.00562775742305046678	1	0.5	0.00149811228691036765	0.0180539464572974477	0.0126645530718351752	1	-3796.11560984765538	8.03134176341396966	0.0339965246379777403	1	0.5	0.0065540054675871165	0.00918717210680675654	0.00821510874692692704	2	-974.255481975367957	11.6630902889635699	0.0223537000309237989	1	0.5	0.00364136943636609147	0.00177912660660410745	0.00282926568224311364	3	-1213.5440103466442	6.75071692987816974	0.00500257397390082431	1	0.5	0.000280017575890085971	0.00138035744327878762	0.000893678293069267494	4	-450.656222581117675	7.28888924507830893	0.00374585170917871631	1	0.5	0.000854411503716057813	0.000699113544217709647	0.000896750788632773104	1	-1221.65362074342602	10.0258771916351428	0.0339965246379777403	1	0.5	0.00652984367089622184	0.00205463451161996997	0.00481225556179707727	4	-744.562252880985739	7.50240081809277015	0.00374585170917871631	1	0.5	0.000500453670451954358	0.000981324428358814997	0.000809873723978015141	5	-2008.44176661983511	11.02662277775595	0.0071038129271046432	1	0.5	0.00580162423921704376	0.00175965191178761447	0.00372104035804637608
13150	-14001.9284920923474	60.6865431373574324	6	7.5	0	-3596.76291558484172	-6.07684243440192162	0.00782314339567974186	1	0.5	0.00192840612134420261	0.0190896371973649781	0.0149939650680817188	1	-3796.31797475096846	8.56970107915656953	0.0293123854126248196	1	0.5	0.00558224807045834461	0.00902237925379087945	0.00770264893737687781	2	-977.531294672288595	11.253682094698064	0.0279630548225842275	1	0.5	0.00228769750242286156	0.00132163626684596454	0.00171750072420679203	3	-1213.96676318098457	7.36929136549280628	0.00415656159492909082	1	0.5	0.000415131210919702555	0.00144348741614903388	0.00104633151375395687	4	-449.357150888586034	5.8044673161201672	0.00352101543162877412	1	0.5	0.00111933888994631054	0.000276713342876663251	0.000601854750593865465	2	-1221.72564809359142	10.5876587828784814	0.0279630548225842275	1	0.5	0.00557020263976063142	0.0024442692198570269	0.00346941625735830428	5	-743.582003066853304	4.4387986498262002	0.00988054478875326735	1	0.5	0.00033272181266978787	0.000612338401449264921	0.000391917218145510155	0	-2002.68474185423474	6.28756784338181163	0.00782314339567974186	1	0.5	0.00667441766318397842	0.000582655745072371812	0.00439370713559500328
13200	-14004.8047609882797	52.3819802100727117	3	7.5	0	-3599.99064418180933	-3.53043670559983624	0.00748255156372868747	1	0.5	0.0019027302531680662	0.0153579439522603823	0.0124577093970060105	1	-3793.86276020843525	5.87690255742927192	0.0250429553281372799	1	0.5	0.00550396940855642832	0.0107059252061284301	0.00963433892145938719	1	-974.730077655879541	9.97875953932753745	0.0250429553281372799	1	0.5	0.00423113712339607921	0.000710043245816888917	0.00244672366031650768	0	-1212.48640658396039	9.81624738192790858	0.00748255156372868747	1	0.5	0.000949899022364819557	0.00120506860877327951	0.00110233594568352527	2	-454.525735795198671	9.61255342572016147	0.00570995108901267961	1	0.5	0.00162330518841870145	0.000983171434148155058	0.00113275304497897824	1	-1223.02828467166933	10.4596463421668702	0.0250429553281372799	1	0.5	0.00568057291594250766	0.00163675319215027411	0.00401072006499644026	2	-743.780349386905868	5.76754386160034827	0.00570995108901267961	1	0.5	0.000521987414905625171	0.000395177372218057457	0.000425780312999592125	2	-2002.40050250442118	5.98034587923423899	0.00570995108901267961	1	0.5	0.00686550494552319937	0.00102535896501922022	0.00505665156662431486
13250	-14006.2963140114753	63.3515149414555623	5	7.5	0	-3599.99973597327789	-3.92764263610520103	0.0115318150800579593	1	0.5	0.00260995871917878803	0.0194635166395391787	0.0148842421267322087	1	-3794.7024884417433	6.25979439561925588	0.0319808391170306461	1	0.5	0.00634414130663334391	0.0118753064419254359	0.00944356105515983466	0	-976.000697559461059	9.95949615947492006	0.0115318150800579593	1	0.5	0.00293821946370467811	0.000694883513774971115	0.00169546114375416384	2	-1217.16849171351805	10.1413841804213263	0.00915582545754559628	1	0.5	0.00145709313524963052	0.000948166415147551713	0.00122597054440361946	3	-449.438609853263756	6.00789821001150059	0.00467445392423224918	1	0.5	0.00106587549809061257	0.000227020313056042926	0.000662951482154311	1	-1221.17170599388578	11.2025056525471811	0.0319808391170306461	1	0.5	0.00610263558206144106	0.00274958880988967992	0.00448227298321068283	4	-744.188653149143192	5.49279238526630564	0.00278663937666894911	1	0.5	0.000425155648727428904	0.00044187537060633755	0.000399754022243559311	0	-2003.62593132718257	9.43728093091896625	0.0115318150800579593	1	0.5	0.00642565719135653347	0.00158931941108563196	0.00459985957664614531
13300	-14011.2231835859566	76.6762379860138878	7	7.5	0	-3601.57392909760256	-2.41382054989428241	0.00982010650779344824	1	0.5	0.00254290813799370715	0.0140076670854556284	0.0119943605594401599	1	-3798.73979680589582	7.77544777442662038	0.0209193824468945112	1	0.5	0.00587445455299602862	0.00849496827402773311	0.00828120109143562141	2	-973.994846725053094	10.3989906080006946	0.0190959124522745993	1	0.5	0.00486368325218258443	0.00106131300043836824	0.00274177800267707324	3	-1215.36454859464516	10.524018942674406	0.00595446730347636271	1	0.5	0.00109680470693576996	0.00150746125511845163	0.00128827297532834524	4	-448.626930829569915	5.17867585055808632	0.00253603779537389835	1	0.5	0.000585552325834156565	0.000374120199140958094	0.00054301899437337361	5	-1222.85924002119737	10.2340374553936826	0.0248736126161068077	1	0.5	0.00628395838577329013	0.00263708788923926706	0.00385063659176506029	6	-743.484131159566914	6.38854269210430203	0.00532218523855721402	1	0.5	0.00055369807705484247	0.000629966300539657538	0.000667929203610814455	0	-2006.57976035242518	10.1045534574424671	0.00982010650779344824	1	0.5	0.00577387413546351282	0.00357483175917387881	0.00540190370761632274
13350	-14001.830218888972	71.3178668741842188	7	7.5	0	-3593.55573966017801	-10.2575055300152123	0.00804857205943326423	1	0.5	0.00201912986078659276	0.0159769303162376648	0.0145901904241077483	1	-3795.00231205350156	4.6816285665612547	0.0311435804840055723	1	0.5	0.00508381858439971301	0.0120716005147587305	0.0103789944353534589	2	-976.559795733841838	11.0801395809703536	0.0300819951615842116	1	0.5	0.00282413779263136506	0.00118862226212761049	0.00187554563072314922	3	-1211.28035059798276	8.24224377336022229	0.00652093252313386273	1	0.5	0.000556565916507438703	0.00130990587087626226	0.000828837377735860731	4	-450.784413813207721	8.69187316821494349	0.00365304687262392978	1	0.5	0.000876938726443352479	0.000740535141631814523	0.00078662234374438035	2	-1221.29247375439172	11.2984451189380302	0.0300819951615842116	1	0.5	0.00540318108765030624	0.0026619534984262355	0.00428531529274843188	5	-745.312637796346053	8.85840725807388552	0.00595713233066489604	1	0.5	0.000636804445772072721	0.00112857174573990416	0.000865091561664820138	6	-2008.0424954795244	10.9216767676787967	0.00996478077809077011	1	0.5	0.00446325280282009167	0.00117324243528099258	0.00272354032518983382
13400	-13999.7293717611374	67.1350046589028295	6	7.5	0	-3599.14610910106467	-3.73172950143895577	0.00753181217394484001	1	0.5	0.00174957787009406471	0.0168473510427192275	0.0130844538305086751	1	-3793.57919368010243	5.51526188980104237	0.0298076474119271205	1	0.5	0.00601304588329025589	0.0116902792282232038	0.0101734955801482431	2	-973.400389731460791	11.1925344592790985	0.0161257640799957573	1	0.5	0.00309707706432754649	0.00119543347400497251	0.00205066862769945476	3	-1211.46925410619656	8.54465623672466634	0.00916560966310426065	1	0.5	0.000493513177266163448	0.00137653050939243486	0.00089797970780289857	4	-452.455660377606932	7.81070874779284452	0.00164085472585220253	1	0.5	0.00224788898703052239	0.000291333044366305562	0.00125708551171279368	5	-1221.40178205176426	10.5982834281158738	0.0337701478320399026	1	0.5	0.00665341763087270652	0.00270863273220909098	0.00502550426366045119	3	-744.752122180371998	6.57100509502766883	0.00916560966310426065	1	0.5	0.00034296435429966417	0.00114055785031322971	0.000647652081201686406	3	-2003.52486053256825	9.02743172690180629	0.00916560966310426065	1	0.5	0.00640856345294846339	0.00114374353572740863	0.0042998280256781405
13450	-13994.7050586651912	46.6475185621626309	4	7.5	0	-3594.04976875835155	-10.57956239155261	0.00614948747665430839	1	0.5	0.00160591013253759494	0.0175521231912449914	0.0152211373975826188	1	-3793.3099047595465	3.47747971095558128	0.0250495453389567718	1	0.5	0.00593791501450297542	0.0123658594382949055	0.0113567119432862965	2	-974.246490012947561	11.319241315132647	0.0249426456018317505	1	0.5	0.00418208081041496205	0.00139354768254111843	0.0027155580363475494	3	-1211.27494965753976	8.14112891693964968	0.00863878975230396133	1	0.5	0.000604806084987461888	0.00107822100540555499	0.000920816884024100641	0	-452.461575131177824	8.19010865885554651	0.00614948747665430839	1	0.5	0.00156130729490529079	0.000453413838979477637	0.000912580269291962611	2	-1222.71932106393683	10.7169134398736219	0.0249426456018317505	1	0.5	0.00585299470805064094	0.00202818332598989157	0.00354327426021611202	0	-743.33483334168352	6.93848424629085869	0.00614948747665430839	1	0.5	0.000496341875066897927	0.000693873356127787757	0.000635674509798864933	0	-2003.30821594000963	5.65226944164941258	0.00614948747665430839	1	0.5	0.00471294492477190071	0.00170555376249790038	0.00439237455699684112
13500	-14010.6023978719586	69.6476575244961538	6	7.5	0	-3600.04628888396201	-2.78492786159308281	0.00729266603639908834	1	0.5	0.00186590948473556832	0.0179870113201031842	0.0133246958257597983	1	-3794.85259730524649	5.91777141753332359	0.0340703404682731747	1	0.5	0.00647971840530770556	0.0120500288224629475	0.00983347356521426137	2	-975.870085883068214	7.95766849899710493	0.0164290082747179621	1	0.5	0.00532258891574740375	0.00061212593556958701	0.00249177285350189303	3	-1214.35219694733019	9.71796538307396673	0.00557145974701896488	1	0.5	0.00100536238541212657	0.00136492884258322417	0.00129277288311145612	3	-452.598811486850877	9.04189349187629432	0.00557145974701896488	1	0.5	0.000753599677968690715	0.00111293076430864766	0.000981367215068578314	1	-1223.24631251715914	10.7245548708242353	0.0340703404682731747	1	0.5	0.00550903099564212326	0.00391005787431411306	0.00523307070720704925	4	-745.143573107300426	7.78319864380602411	0.00551294091963490211	1	0.5	0.00095481473554513913	0.000583741056039856383	0.00068447986078261022	5	-2004.4925317410416	8.26391206557610758	0.00804626425818658064	1	0.5	0.00610924628510589249	0.00262773630788034913	0.00546750739986225868
13550	-14006.2638033511448	69.5680641453901387	5	7.5	0	-3601.24516536569081	-1.88275208260827043	0.00749971635672305389	1	0.5	0.00194146201975099416	0.0179465711635011828	0.0130245164628815593	1	-3795.34831900335121	7.91180755113084544	0.0288650188885546805	1	0.5	0.00556192755723211845	0.00940576728180695341	0.00826373217372820823	2	-974.401062867154451	10.6669818345094178	0.0127551541983324367	1	0.5	0.00318299658325458569	0.000905727762964800114	0.00208238935005776102	3	-1213.47736016151907	10.2317208025678568	0.00672519984898105067	1	0.5	0.00100376629900380534	0.00139938022263401711	0.0012007053402647331	4	-450.11412553069033	6.20891046148535608	0.00535621603421203036	1	0.5	0.00112120809566429469	0.000303568548944834512	0.000621822470777906307	1	-1223.4880248743093	10.913397655037226	0.0288650188885546805	1	0.5	0.00489034039231862633	0.00380171374586445046	0.0048664389828202894	0	-744.291985728686882	7.89487664450944138	0.00749971635672305389	1	0.5	0.000649490791710377125	0.000748098114738471971	0.000732140557199665795	0	-2003.89775981974299	8.95228885258374163	0.00749971635672305389	1	0.5	0.00604944013286635475	0.00168966713803810607	0.00463161508126872217
13600	-14007.0066408349412	73.9668575890620588	6	7.5	0	-3599.80118665499231	-2.94045699945479555	0.0112356754182694318	1	0.5	0.00271525845320325348	0.0178714894367559551	0.0140200508928345954	1	-3794.9204813498236	7.64274322315495525	0.0287244359871125267	1	0.5	0.00596045061989978944	0.0100722157724320079	0.00848850552150108746	2	-974.01613121554783	10.450703410644099	0.0166383775427661369	1	0.5	0.00477029842167799381	0.00116176464403479405	0.00319909362583022452	3	-1211.66083838713098	8.42787566370969898	0.00837652920398582711	1	0.5	0.00069736723660153942	0.00144795178884291964	0.00122626709200386336	4	-453.636553428792752	9.14648821785159427	0.00344500323041463732	1	0.5	0.00167147618808674439	0.000781876387447670226	0.00137779281429638149	1	-1223.15640202705754	11.006066343530712	0.0287244359871125267	1	0.5	0.00496553686145418012	0.00368984810023843075	0.00480745577691458169	3	-745.021556825106131	8.33386863083835649	0.00837652920398582711	1	0.5	0.000758147776036059988	0.000797174879317389404	0.000719698168724159054	5	-2004.79349094648842	9.52662582068731112	0.0150294356847025835	1	0.5	0.00663855610996929007	0.00184893256333628318	0.00486789502689677182
13650	-14012.3619681721357	71.1037456546498134	6	7.5	0	-3606.17840105167761	-0.660877797773569142	0.0113215586153399828	1	0.5	0.00211501601227589249	0.0154875039533143837	0.0118321749312295318	1	-3794.92369905783016	6.93492095676781162	0.0252770041551918685	1	0.5	0.00612363748390007748	0.00970513876177302344	0.0090681593708757096	2	-974.80779464240004	10.2382590743754598	0.0151745694177782432	1	0.5	0.00455483946926088512	0.00167529546183278646	0.0035998370884094983	3	-1213.76075712705324	9.68407538014155733	0.00674760522508241912	1	0.5	0.000638767883179910869	0.00198560353478622383	0.0013281801173823935	4	-450.731613966481177	5.72144864844598544	0.00727889022104942843	1	0.5	0.000429411782448950181	0.000472584077276051891	0.000476329851366268607	1	-1223.44099660272786	9.10882155148995309	0.0252770041551918685	1	0.5	0.007014766418042182	0.00264294122367736807	0.00396871997148556376	4	-744.731198163028125	7.89895998375736852	0.00727889022104942843	1	0.5	0.000641927691134407336	0.000953268946735067358	0.000702415944187353156	5	-2003.7875075609345	9.29021938125028512	0.0125000774518608752	1	0.5	0.00524849234582506173	0.000929702456120984214	0.00349095097614416641
13700	-14008.01884658378	71.2193842195925981	6	7.5	0	-3601.48548326982882	-2.14548610120250416	0.0104142929298582272	1	0.5	0.00289550819153959861	0.0175373280446918904	0.0137228324486396106	1	-3794.13629758252819	4.70316371102942909	0.0346384979170123591	1	0.5	0.00622060225709009616	0.0114516910240644101	0.0106469808638740039	2	-973.958375547784726	11.5744516924186733	0.0172747544391762577	1	0.5	0.0029226805850541852	0.00157584823838915317	0.00234226506351015553	3	-1212.6637073332663	9.38182960922913622	0.0105493213839248055	1	0.5	0.000652738775577001206	0.00150400219603271084	0.00109219612814070652	4	-457.25889821886534	11.0949239990977198	0.00672188420787910718	1	0.5	0.00178846939921192892	0.00134653805868107735	0.00151614510369053098	1	-1221.77737788786544	10.4889113313928846	0.0346384979170123591	1	0.5	0.00683554598293774265	0.00212040701854396274	0.00471817996634344133	5	-743.36634168741989	4.43017626737715986	0.00531112926239959374	1	0.5	0.000462474164063054962	0.000797658795093784891	0.000788308537185511936	3	-2003.37236505622286	9.46451273944989424	0.0105493213839248055	1	0.5	0.00583684776307406492	0.00146801370776182332	0.00423264927953606596
13750	-14008.5521954524047	72.7825297859582037	7	7.5	0	-3604.28302466532978	-1.96896274862911014	0.0176406909804026728	1	0.5	0.00402079459767989717	0.0159081228080192282	0.0137566072666403041	1	-3795.99393858595158	7.18891806203143702	0.0237644392995674213	1	0.5	0.00537224739706329991	0.00891444537983041192	0.00848663963544354222	2	-972.899378785815315	10.8983437807196424	0.0194509585398198286	1	0.5	0.00365619027520832935	0.00103949651645292122	0.0023832717554203727	3	-1212.11152929463287	8.73837014306437609	0.00870832685726167371	1	0.5	0.000816007060371267009	0.000984746426996978026	0.000811347177008425518	4	-448.12782670248555	4.89861245521836608	0.00380536803259553169	1	0.5	0.000477580471433225809	0.000287648917847754934	0.000377204391454483156	5	-1222.61688712278601	7.88480074468351333	0.020416703105845653	1	0.5	0.00553056660732357402	0.00245368140965424855	0.00511142331352853509	6	-746.946522283182276	9.44454985236239253	0.00937928418792273108	1	0.5	0.000784357185022146433	0.00119643494556039638	0.000989160238886246284	3	-2005.57308801222325	8.67651240549355052	0.00870832685726167371	1	0.5	0.00531312421248940001	0.00345282887152951416	0.00547696485419751564
13800	-14008.0386937916846	79.6454779162392157	7	7.5	0	-3601.05959448357999	-3.51441521101084575	0.0141617938911619608	1	0.5	0.00349925578967713938	0.0175337186392370281	0.0146351940967028166	1	-3796.63824310160044	7.88601238241067293	0.0291058523758470286	1	0.5	0.00584998812598368657	0.00814534403198683386	0.00812619287269261345	2	-974.269162455601418	11.1539693016797195	0.0251008908452069711	1	0.5	0.00428982459879052175	0.00131692046212544909	0.00268490085495933905	3	-1214.22886591069573	8.22598746407733117	0.00598695613334925512	1	0.5	0.000858793162070725278	0.0016090036963512988	0.000997810411612674083	4	-450.692350354361395	8.4917000890912	0.00385691743304130688	1	0.5	0.000840177782991816135	0.000730030354325147133	0.000811147224832570114	1	-1221.32069884382508	11.08670246324915	0.0291058523758470286	1	0.5	0.0061675217779389056	0.00226892462204439328	0.00424270626909597874	5	-744.394251112978964	8.07756569241856326	0.00605935347839517933	1	0.5	0.000495316715378758712	0.00105667620794432874	0.000792401769486396671	6	-2005.43552752903906	10.213987901768192	0.00886817943100207812	1	0.5	0.00491069714195669065	0.00225756456001962496	0.00419180849093806103
13850	-14012.2720769801144	65.8350996698132747	6	7.5	0	-3597.89587933535176	-7.66224725606377888	0.0118640518041166557	1	0.5	0.00336391318106565905	0.0167415240925711042	0.0154843007197252979	1	-3795.1575180374798	7.02001860653567533	0.0341773052010491477	1	0.5	0.00555183549147144489	0.0100017576694330958	0.00890266182520585772	2	-975.070032361916901	9.7792967166045166	0.0134157048846873968	1	0.5	0.00441422201141419661	0.000669731200500114465	0.00248385850153007683	2	-1215.50891645076013	6.82105996384942515	0.0134157048846873968	1	0.5	0.000697745442025176385	0.0011754885320922801	0.00114327292334585363	3	-453.35717828211898	10.1207497775135096	0.00435544076718000217	1	0.5	0.00113510798548831855	0.00114999405200674558	0.00114985478750341324	1	-1222.31433028114407	10.0510538571605643	0.0341773052010491477	1	0.5	0.00674217671021103311	0.001795767066842484	0.0046709203913706315	4	-745.246006516650482	8.98803896355788723	0.00654183795163394612	1	0.5	0.000799231239169651605	0.000933079479497356278	0.000840646150200772949	5	-2007.72221571469117	9.61208671793347236	0.0257741260123653254	1	0.5	0.00648135201799653581	0.0010438375536785862	0.00348318269590471323
13900	-14007.2570837926505	73.274473836714634	6	7.5	0	-3600.50972221019538	-3.94825755538391832	0.0115136874339635646	1	0.5	0.00331557361155497598	0.0166717757115379846	0.0142982670830313473	1	-3795.21956537468168	7.80949214346056664	0.0299860631918576759	1	0.5	0.00615909451704842268	0.00991196823632225534	0.00826734321808616709	2	-973.593962532172327	10.5899714888144736	0.0164602739768789884	1	0.5	0.00441665064687978871	0.00121350356962357368	0.00305684875145343336	3	-1211.64316537654349	8.77979657699027527	0.00587086296676358772	1	0.5	0.000687172257267923436	0.00113179058437210098	0.000968136841074166126	4	-452.845695871914586	9.2019344455625145	0.00551951812146399094	1	0.5	0.0015897648763119165	0.000579500546822687003	0.00108160856238892337	1	-1221.27340559091544	10.4471486529982407	0.0299860631918576759	1	0.5	0.00659509038040213998	0.00237480117571939276	0.00488024597121821183	5	-747.959478791690572	9.75353409805089555	0.00476304340070501236	1	0.5	0.000769426434361452217	0.00149922341119315878	0.0011489906677190707	2	-2004.21208804453909	7.33430991055961456	0.0164602739768789884	1	0.5	0.00632965795613951547	0.00155512707495667792	0.00499224211640433499
13950	-14014.3655915597956	75.7198108752027395	6	7.5	0	-3598.29953001291597	-4.96872214211630947	0.0121769949340340845	1	0.5	0.00311681807830573509	0.0157674235375389049	0.0140299357203358174	1	-3795.34190743527051	5.16769168444476179	0.0267184428474985143	1	0.5	0.00508904647440247982	0.00876940449759205931	0.00899570457770225256	1	-976.313505684893244	11.0058898459302981	0.0267184428474985143	1	0.5	0.00509960894068428768	0.00153670108383400172	0.0034716396704528845	2	-1212.84031809200587	9.11756044016879841	0.0105074132401311617	1	0.5	0.000610795672276078687	0.00158269240141967671	0.0011575434090257135	3	-454.467133468928182	9.50517812567310472	0.00536608224521620096	1	0.5	0.00216301983447419761	0.000570267693069001665	0.00133297778416281731	1	-1222.94129901736142	10.2426464999435893	0.0267184428474985143	1	0.5	0.00751093540804532393	0.00228073430455212308	0.00462391141239742402	4	-748.965753824123567	10.3870063934220696	0.00428055796705433932	1	0.5	0.00141205662233819364	0.00108561754978208605	0.00125921734951068881	5	-2005.19614402429943	10.9867041165137778	0.0123023113076910096	1	0.5	0.00524862840655191364	0.00147239614620756597	0.0034301059711992184
