generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E10	ln_likelihood_E10	ln_prior_E10	root_height_E10	mutation_rate_E10	freq_1_E10	pop_size_E10	pop_size_W10	pop_size_root_E10	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E	root_height_index_E13	ln_likelihood_E13	ln_prior_E13	root_height_E13	mutation_rate_E13	freq_1_E13	pop_size_E13	pop_size_W13	pop_size_root_E13	root_height_index_W14	ln_likelihood_W14	ln_prior_W14	root_height_W14	mutation_rate_W14	freq_1_W14	pop_size_W14	pop_size_E14	pop_size_root_W14
9250	-8469.71940230626205	67.1195044827900205	5	7.5	0	-648.247873687104402	8.79752425324596032	0.0292381817988075395	1	0.5	0.000618555136490563551	0.00144622649203086516	0.00111951539459943252	1	-4401.34760944523987	7.54197565807386283	0.0135599635767055891	1	0.5	0.00679931758990356266	0.00699959293950552265	0.00824421095575680017	1	-703.293631103894995	11.0445257246008239	0.0135599635767055891	1	0.5	0.00151584662666502256	0.00153627368818798284	0.00156364076942708957	2	-500.584766743031935	9.38910621238451526	0.00436548157491542348	1	0.5	0.000716595370337286762	0.00172015614216585117	0.00109828732331837997	3	-1299.05194745196195	11.5233898874276655	0.0177854160793408586	1	0.5	0.00144091421897786292	0.0024988862946495969	0.00195022742506293701	4	-917.193573875029415	6.07400621740976732	0.00130773280541447777	1	0.5	0.00330049165831651156	0.000183931668442333438	0.00191551174483999931
9300	-8466.05724318708963	61.6589422201588704	4	7.5	0	-647.290772784624437	8.1800683014851856	0.0225249678598403863	1	0.5	0.000419009996721615696	0.00152617391913585534	0.00101744480229567472	1	-4401.4323350561026	9.05067911681596371	0.0111781193759897084	1	0.5	0.00721306426191141263	0.0063555458762062228	0.00739693995658407752	0	-702.314746561141192	9.71214201401906863	0.0225249678598403863	1	0.5	0.00129606727366042519	0.00196550322621214576	0.00190692647342857085	2	-496.548920941710378	5.6411084795921731	0.00678815677154064913	1	0.5	0.000499892174811862079	0.000481848071757854431	0.000547235821984893862	0	-1298.57042271501291	11.4170394131696042	0.0225249678598403863	1	0.5	0.0016417405360134806	0.00188434948594598268	0.00180928556884830775	3	-919.900045128499528	8.36431794835755227	0.00105016739738992334	1	0.5	0.0031332586858837789	0.000345092014311314743	0.00169562668130959987
9350	-8476.4138324219166	70.9705615536927894	5	7.5	0	-649.277452675504151	9.75773264317238898	0.0244113680002652489	1	0.5	0.000708350667268814373	0.00169743037413050261	0.00120717632627735357	1	-4404.0717414425917	8.63494403072655459	0.0102238898720524388	1	0.5	0.0069203448136478168	0.00800461297437711494	0.00773062534742121384	2	-703.080256331498504	10.983302085740636	0.0262932564191824085	1	0.5	0.00141636523208484326	0.0016925883154952524	0.00162539162255646678	3	-498.817882291903288	9.02475614870651555	0.00693204190686608039	1	0.5	0.00148798826902333853	0.000593495347611254433	0.000976378489837627242	0	-1301.22801344348227	11.3037690492566938	0.0244113680002652489	1	0.5	0.00214664980043366167	0.00258193785856913795	0.00263542332023972755	4	-919.938486236937251	8.90173536106505736	0.00224276258304239402	1	0.5	0.00177342704658151073	0.000500291988918199104	0.00117289422209357471
9400	-8477.00097133970303	64.2529576896255463	4	7.5	0	-645.349253291976311	6.36988039646124093	0.0291809588713410929	1	0.5	0.000219086429639878697	0.00137652685020635875	0.000763065540570702187	1	-4401.69219934073772	9.16585909082538919	0.0120332898690393344	1	0.5	0.00637999642039702164	0.00620102936786174393	0.00710884509542423788	2	-703.789847710833442	11.2507059715672213	0.020854951143582847	1	0.5	0.00155391226621388488	0.00259874456773137585	0.00224687083412689927	3	-504.214615777449467	10.4408998172405667	0.00195281135775590914	1	0.5	0.0010719630196354597	0.0014876484480354018	0.00124210601614914234	2	-1298.33473807154087	11.0802940864680899	0.020854951143582847	1	0.5	0.00140646019546465965	0.00189573314944950608	0.00153815108438614019	3	-923.620317147163746	9.59293854459949102	0.00195281135775590914	1	0.5	0.00126502600159495815	0.000856060576582333486	0.000994164396555476029
9450	-8474.15588687604031	68.7877108813047755	6	7.5	0	-648.733765163572116	6.79783201167082041	0.0187704290114647787	1	0.5	0.000201258896880432663	0.00228403196294578231	0.00124266947507099953	1	-4405.20964685343642	10.539833282296776	0.0105905792921798594	1	0.5	0.00597435505819983882	0.00536448226785741535	0.00591980534376524217	2	-701.737763985584024	10.1925870954653561	0.0171308390260553924	1	0.5	0.00140280320751740343	0.00123468846209514281	0.00143219088745535905	3	-499.983506695929862	8.2787383861493602	0.00261031437874805579	1	0.5	0.000877671535436429359	0.000851393921056527148	0.00096468420817561731	4	-1298.6334348603591	11.353118945827763	0.0167325587465613455	1	0.5	0.00200357127404091062	0.00213426065407524256	0.00185152703981502904	5	-919.857769317159068	2.63710076504592905	0.00422754879346464666	1	0.5	0.00191000042966771007	0.000238383854799859962	0.000774938903427116075
9500	-8476.17720004665352	58.1263118649594119	5	7.5	0	-648.752996741984134	7.70327517553435115	0.0220743965465780186	1	0.5	0.000271955600254833734	0.00257280398732097435	0.00141229346504974655	1	-4401.18858755079782	1.81540837699122193	0.0138400248663844792	1	0.5	0.00631980833800647665	0.00665065923836942983	0.00936847757581878507	2	-702.337321185676842	9.39471634571342307	0.0243165868600129856	1	0.5	0.000818792444620412255	0.00144668583182040885	0.00123397419472757899	3	-502.223972228672494	8.53329512546517677	0.0130439340191018001	1	0.5	0.00109816606464441702	0.00108275625555976415	0.00127323158386378251	3	-1300.7694812503953	10.4449742371365097	0.0130439340191018001	1	0.5	0.00194541259494253847	0.00121590907495579248	0.00139931024927917452	4	-920.904841089126535	8.47506437231890786	0.00287581652158269523	1	0.5	0.00195984834482234097	0.000522131703529285615	0.00138408442922843648
9550	-8468.30135654970945	59.4365431159313715	4	7.5	0	-645.544092050490349	6.75364399923669012	0.0290583934837171827	1	0.5	0.000239427585712441096	0.00151794834761064478	0.000903587719418708708	1	-4401.08112422175964	8.60975844178236471	0.0104036726298771913	1	0.5	0.00560690995784491469	0.00692910549217460193	0.00733013966479614636	0	-706.069389165988468	10.7997466160669049	0.0290583934837171827	1	0.5	0.00215004798734668833	0.00112919881811700913	0.0017290933708497395	1	-499.110472056048593	8.57675503797338834	0.0104036726298771913	1	0.5	0.000722434292749304496	0.000870576282133184295	0.000761658261629978117	2	-1298.28278518011257	11.8278172202439897	0.0184220623403405816	1	0.5	0.00201558518857221283	0.00215534624605072779	0.00211379731912524939	3	-918.213493875310405	6.13900415973811775	0.00236350420352038175	1	0.5	0.00223728810022702116	0.000274101353023510662	0.00147247276149320471
9600	-8468.18665492837135	62.6231958322425797	4	7.5	0	-648.468364479226352	5.81451092150582127	0.0172798743868671431	1	0.5	0.000163025419248117578	0.00199047566990843538	0.0011474810022242838	1	-4401.03049042130442	7.38007994067535122	0.00929816763490805623	1	0.5	0.00544619210558388439	0.00568625257211717843	0.00708516000137199373	0	-702.321138831503049	11.2116264924347888	0.0172798743868671431	1	0.5	0.00154301569215524546	0.00181986759294751723	0.00175564976549713939	2	-499.358096824228937	9.72113140653921093	0.00712159267396203846	1	0.5	0.000967922593878609667	0.00117389343216020591	0.00100480264802673357	0	-1297.62249853392245	11.0381921092806046	0.0172798743868671431	1	0.5	0.00164194246911073503	0.00166829948192753394	0.00151542228630523581	3	-919.386065838185687	7.62304016393417072	0.00243149819749035592	1	0.5	0.00305465867364407588	0.000354429269566160048	0.00147880008954465549
9650	-8470.64211116160732	66.181174154200761	5	7.5	0	-649.184617052288559	8.63378270548267324	0.0189553365007611684	1	0.5	0.000434140318407437312	0.00179491589282378843	0.00111807100857190078	1	-4401.0390934684383	8.20453894411968321	0.0122671492198583084	1	0.5	0.00714714202087147425	0.00719820945097421599	0.0080970447777984466	2	-702.853032814074822	9.60177146442867979	0.0177154515169370801	1	0.5	0.00139186523351139462	0.000749918549095754568	0.00104974646470334487	3	-500.809066427691107	8.88459591532743076	0.00512653038568403486	1	0.5	0.000470035245566499584	0.00185785377601227811	0.00115682517324088648	2	-1299.84684948234599	11.8274054205294874	0.0177154515169370801	1	0.5	0.00250538832456779787	0.00213038968940343744	0.00215877539736780092	4	-916.909451916768262	5.14837317803742422	0.000875008245663749578	1	0.5	0.00358234924076933098	0.0001483387523785908	0.00209844209019316528
9700	-8470.04661612253403	63.5485404063275254	4	7.5	0	-647.927731262387283	7.61301388406343094	0.0216869663611996312	1	0.5	0.000417469131781728986	0.00185152382998633215	0.0012873712007946095	1	-4400.56135955748869	7.95029484400718545	0.0115968123984351371	1	0.5	0.00722486390039207751	0.00666145006355698538	0.00809761607803454776	0	-702.304588583848272	8.73740870275033643	0.0216869663611996312	1	0.5	0.00159402147768097305	0.0012276226193060286	0.00170250317449730155	2	-503.033775953959037	10.907373775632049	0.00431724556222415085	1	0.5	0.00124718478172728135	0.0019763143135230277	0.00149748928833289322	0	-1298.41469965664464	11.0552689490939322	0.0216869663611996312	1	0.5	0.0019787786598523629	0.00139043801666603826	0.00155626311701894315	3	-917.80446110820651	7.78984938754275191	0.00192294791771669836	1	0.5	0.00191935513307941292	0.000306039727496702448	0.00111600346831012263
9750	-8474.41985983545055	67.1319637559683713	5	7.5	0	-647.858075210614516	8.15376694619651587	0.0223109481891413802	1	0.5	0.000482156756969778929	0.00111677032113841838	0.000780277023999117699	1	-4402.01585111170425	8.82201063522244056	0.0129311362681704366	1	0.5	0.00625698194754797671	0.00762864282686906772	0.00759413779412024259	2	-703.391323823313655	11.7373780296603023	0.0194541539511155874	1	0.5	0.00182479999071563496	0.00213530611456322003	0.00197443498603661234	1	-500.709004640178989	8.69307413130995599	0.0129311362681704366	1	0.5	0.0010933934607547705	0.000777936535286364618	0.000830435170812550113	3	-1298.71412228079953	10.5471306533615135	0.0214502316332903474	1	0.5	0.0016421662185053228	0.00123057947124702218	0.00153761608057218077	4	-921.731482768840124	7.83940483147731726	0.00420808580253725396	1	0.5	0.00139650944179333302	0.000395121246626474031	0.00083099875535168951
9800	-8470.84344239769052	70.9319581799746288	6	7.5	0	-647.390296585173814	7.88358533067388123	0.0243064007167390211	1	0.5	0.000430181468771688208	0.00176098114564584934	0.000959687456258238739	1	-4401.8320484903561	7.38923046162826935	0.0115338939583650817	1	0.5	0.00538830730972050982	0.00796839670526486993	0.00808792854852929607	2	-704.707092461741922	10.6854611889915994	0.0239212037052781816	1	0.5	0.00229022121948516469	0.00111977778220837356	0.00155002216058587475	3	-500.737338497874134	10.3551188569141495	0.00846064138523052248	1	0.5	0.00114857370666075808	0.00134036946348704139	0.0011862243141180799	4	-1298.16076783697213	11.1404638029956367	0.0199743216657028468	1	0.5	0.00145275414949906168	0.00195623327226916981	0.00179805689376770343	5	-918.015898525572311	6.47044560238759559	0.00167428240181102068	1	0.5	0.00121781087964129117	0.000252665552628433961	0.000767712346363314153
9850	-8479.20172199016633	68.3209270390920409	5	7.5	0	-648.330264186857676	7.23117034435077244	0.0193411536305407895	1	0.5	0.000239795417789581932	0.00214731171782389608	0.0011987338814333573	1	-4399.86560809485945	6.41537771251950062	0.0107847606115707394	1	0.5	0.0055733882338461372	0.00640633341402825976	0.00776654883978727863	0	-704.107630683418733	11.7001804873359738	0.0193411536305407895	1	0.5	0.00176842372309328239	0.00252381358709208824	0.00222870983152795386	2	-505.800511593991644	9.98814199733417851	0.00562566358706540013	1	0.5	0.00093807173705760295	0.00342575947371018784	0.00244082875992544801	3	-1298.81909450793341	10.1626286235320542	0.0191451808832082196	1	0.5	0.00238302201164685519	0.00165943170527537093	0.00237491627036052772	4	-922.27861292310638	9.06127980185783954	0.00122830169765574307	1	0.5	0.00155362725199071792	0.000610893314037317791	0.00114734402056499546
9900	-8469.46232227711698	61.5396957608135722	4	7.5	0	-648.479104208594549	8.92831414271443435	0.0254043415926779592	1	0.5	0.000653859490380745791	0.00139696864701273826	0.00110534960976355501	1	-4400.28030640777979	6.8353906578624084	0.00925584354659811023	1	0.5	0.00685907260542185839	0.00575603419933622563	0.00796855887475643281	0	-703.221398656855285	9.98177493309677644	0.0254043415926779592	1	0.5	0.00162577981292734474	0.0019194167990805287	0.00146623104704140432	1	-497.714382708603182	7.75123907691052949	0.00925584354659811023	1	0.5	0.000912852651401496241	0.000562968688671457596	0.000667153346957835157	2	-1297.62931924141526	11.5530382179503128	0.0191489217022387213	1	0.5	0.00174739841434208521	0.00186835615097343606	0.00179598445228208183	3	-922.137811053869427	9.29287723071426086	0.00176608720919132285	1	0.5	0.00130240386893167677	0.000689933691690259861	0.00100274288032274573
9950	-8468.65599858163841	65.6494784827630582	5	7.5	0	-648.103031249895025	8.04912625316560337	0.0327006896588368096	1	0.5	0.000502243233079004646	0.00178338363856839384	0.000981457542087495801	1	-4403.8154991422798	8.85065890652310827	0.0115776775925756862	1	0.5	0.00836449680023084244	0.00604662706230981156	0.0075032039277736582	2	-704.705114856688965	11.5126361786999816	0.0218864795993458788	1	0.5	0.00236386749508340956	0.00176773465813334142	0.00219862426640504618	3	-497.80362926175934	8.6558384015897154	0.00610078007059281207	1	0.5	0.00093396881171065667	0.00077189726811927907	0.000782859871326426165	2	-1298.34595277236781	10.9771496707896929	0.0218864795993458788	1	0.5	0.00204427030159410423	0.00157002972666402466	0.00161080831220523153	4	-915.882771298647526	5.5634930282929993	0.00107515377328733447	1	0.5	0.00222028868290254826	0.000131251162809194384	0.00115148700971749295
10000	-8469.25497171812094	66.3853975025987779	5	7.5	0	-645.950078323883986	7.00131838292410436	0.0253686466454763303	1	0.5	0.000261798207737890139	0.00172783951450840518	0.00091666904690596452	1	-4402.94485997797165	8.54258130203449895	0.0142657266533737122	1	0.5	0.00722508676061417356	0.00765850329563011814	0.0078853456091034068	2	-705.093262091457291	10.257331832902949	0.0162844083417637529	1	0.5	0.00247213034603911133	0.00139861792339361721	0.00223186623045896603	3	-498.964698315967155	8.7601511181332512	0.00747330442991583476	1	0.5	0.000653387662650961403	0.00117243051567342683	0.000843013891154687791	2	-1297.81526443559096	11.2679831210313566	0.0162844083417637529	1	0.5	0.00158453057258277049	0.00164965428560247024	0.00159758402238523904	4	-918.486808573249732	7.78356371787401002	0.00262977478414244377	1	0.5	0.00221545527845498505	0.000291214875957581136	0.00126243915316482085
10050	-8473.97783229457309	57.2682300847575405	4	7.5	0	-645.55378198062806	6.34328444541574399	0.0271635897666520007	1	0.5	0.000258542763085296563	0.00130083377840234924	0.000700760884879416627	1	-4405.33927994038277	9.81697968366964346	0.00830342236901902842	1	0.5	0.00586262945208440665	0.00669879217679972879	0.00667308718791894458	0	-706.529184680582489	8.62374025627564578	0.0271635897666520007	1	0.5	0.00237044385370723063	0.00194144783340949919	0.00273032451595784514	1	-500.407399769840708	8.37183669667603425	0.00830342236901902842	1	0.5	0.00194750609387528959	0.000460280908319265537	0.00131722463354212206	2	-1299.87256967263443	11.0852527445418794	0.0178825819073538568	1	0.5	0.00120363709737440847	0.00248758944868410822	0.00173396290221158205	3	-916.275616250505891	5.67132964586575028	0.000638148900201261572	1	0.5	0.00277706990014052598	0.000145027728119714064	0.00156160693365234391
10100	-8470.5294724716241	66.4626601049152299	5	7.5	0	-646.834663617673755	7.82150625901766006	0.0323097182579440631	1	0.5	0.000370590646749388813	0.00142819834937158124	0.000852808673931932	1	-4399.99539169002401	6.95663853341521587	0.0117454285271434179	1	0.5	0.00604077942933776632	0.00650619684373632615	0.00790609195904667071	2	-702.036958976905908	11.0483322283371344	0.0171190191174350401	1	0.5	0.00136724580735151269	0.00184878230949319451	0.00167729704326504119	3	-504.65616248102117	9.84301443704757162	0.00316884448632214063	1	0.5	0.00214039751845283453	0.00111696067522656407	0.00138047401970060662	2	-1298.59922136182308	10.4210964218889117	0.0171190191174350401	1	0.5	0.00121722485834002193	0.00166039578827485235	0.0015616660864064642	4	-918.407074344176408	7.65644356081763533	0.00224724409890241558	1	0.5	0.00279932354371580745	0.000291138069109996239	0.00142173817254008278
10150	-8468.85629183331366	63.3037290006455891	5	7.5	0	-645.279602820188302	5.32783250744398273	0.0223191000326139477	1	0.5	0.000152416604613875702	0.00131675335131064609	0.000734508700605067053	1	-4403.26235835445004	8.95273711266827377	0.0130131490338425485	1	0.5	0.00669325657962285478	0.00781527365504734034	0.00700609107385798038	0	-703.051396545424382	10.8620827357246341	0.0223191000326139477	1	0.5	0.00134745911403880148	0.00241757148230104923	0.00167648121728749861	2	-498.080902995917882	6.73708709165259378	0.00948420526122942774	1	0.5	0.00142480895837579871	0.000250937926326732889	0.000789082484200080508	3	-1302.21895844817186	11.9261216678891806	0.0211704617298414735	1	0.5	0.0027023609944034693	0.0027599534304398347	0.00290433179408213123	4	-916.963072669159601	6.87804481592938188	0.00156139438075519909	1	0.5	0.00264986088971424366	0.000215657946370802428	0.00133069162838352507
10200	-8472.75847440284815	76.3081859894091821	6	7.5	0	-647.008824862634469	7.59228915162618989	0.0260463667829560139	1	0.5	0.000424848310539331468	0.0010657578600082253	0.000696702539880785367	1	-4401.36936258583137	9.29065450292130279	0.0106425340701512376	1	0.5	0.00631654646772324396	0.00688784563245225384	0.00717457950120766082	2	-702.870370042548984	10.9199316165109366	0.015237961201185651	1	0.5	0.00167210423126041077	0.00125838109293055652	0.00144366634978817816	3	-502.799296118844381	10.7490720006806484	0.011032496274254391	1	0.5	0.00127247970944751264	0.00151695998886722293	0.00133552879420135691	4	-1298.06922664996	11.1586795763320517	0.0210399494620574258	1	0.5	0.00171530602334616419	0.00142318029260991418	0.00155589135218725701	5	-920.641394143028492	9.17581597232954138	0.00173053371627180817	1	0.5	0.00223553101912426578	0.000524742806413517151	0.00144615508326131274
10250	-8472.01791018952099	69.8039691855772872	6	7.5	0	-647.660866667176947	5.8536731065656511	0.039780399030077275	1	0.5	0.000196046519066390632	0.00135933233398309269	0.000825186330846319305	1	-4401.75029076103874	9.39279647879410007	0.010405165067999907	1	0.5	0.00592447590893114499	0.00696290851499197037	0.00704116680058803571	2	-702.345034203214595	10.6403688542452883	0.0242184131620669443	1	0.5	0.00145646495969678513	0.00159885869898781998	0.00137123288482948855	3	-501.995198045862878	9.57713649075273565	0.00318328196955959541	1	0.5	0.00076863987365895052	0.00200947584253867873	0.00123297574387930438	4	-1299.67084499373937	11.0088196861399616	0.0148778615831062083	1	0.5	0.00118782138402179693	0.00196943373501649692	0.00155002434998985318	5	-918.595675518488633	6.79553113174670997	0.00212571801082320211	1	0.5	0.00135414242850290375	0.000336896978527330827	0.00094649633286535465
10300	-8477.01146995003728	62.9476870082838786	4	7.5	0	-648.860470429615248	6.41054714435571071	0.016370590949295976	1	0.5	0.00019871283045757115	0.00171231585913906052	0.000980410111510788152	0	-4405.97940497122545	8.30064244778712279	0.016370590949295976	1	0.5	0.00808271955058831489	0.00742583710213399421	0.00801743147812473619	1	-702.763986078704534	10.7818290687033311	0.0199335620576350618	1	0.5	0.00148656487085271991	0.00224152538312405837	0.00163158610680734983	2	-500.248726775483874	9.2639218745506966	0.00289741735747990484	1	0.5	0.000827745712645811677	0.00110211775239772432	0.00100894528192958322	1	-1298.22379690002913	10.9792011131652849	0.0199335620576350618	1	0.5	0.00163067766977539864	0.00216790034707550327	0.00210052860943090759	3	-920.935084794978593	8.48788971183351038	0.00110768222306154582	1	0.5	0.00197185858463421728	0.000464454388357713171	0.00109680910329474452
10350	-8466.52052693543374	64.8068307292480199	5	7.5	0	-646.497492613644908	6.51539376479925281	0.0210624821426103753	1	0.5	0.000269474448123962758	0.00144864444279462694	0.000944538396595978906	1	-4402.14952350018757	7.61831825992388545	0.010916129561955	1	0.5	0.00607776328794967357	0.00853895037493349572	0.00843783905251376497	0	-701.700240005094201	9.92936977496222895	0.0210624821426103753	1	0.5	0.00113073025707852897	0.00105200485950128746	0.00105477977784796144	2	-499.058219359527357	8.73183686408050974	0.00920808148293304762	1	0.5	0.000672979109408867147	0.00101880207588217605	0.000807688188013855985	3	-1297.98227612019286	11.0151740891940939	0.0161566350850683438	1	0.5	0.00160088161316374782	0.00138526087168323398	0.00149681385939832469	4	-919.13277533678729	7.62476917182317493	0.00268352481444265184	1	0.5	0.00145419994599233545	0.000353656549633155819	0.000840267868899763023
10400	-8465.193018811613	71.8903782493713237	6	7.5	0	-647.767815441292669	8.71546821040400843	0.0268931430112954138	1	0.5	0.000416814782241942984	0.00213108093717435422	0.00126690176788795609	1	-4400.10313691087049	7.80273860534816421	0.00962498927030773326	1	0.5	0.00621700154500170587	0.00653285802168904542	0.00772972514804735628	2	-702.74592858506071	10.3356044504771241	0.0151575284334473787	1	0.5	0.00136934825973078229	0.00200699726225372129	0.00191240638128077449	3	-497.833186264519782	7.64665349842777786	0.00325437729973047712	1	0.5	0.000861501042215662583	0.000488047345415558486	0.000682953783828181755	4	-1298.22154332958917	10.6693384784301024	0.0164962532580436791	1	0.5	0.0018838737535510706	0.00214573734416705986	0.00230863838319127213	5	-918.521408280279502	7.97962751072604703	0.001111506968555924	1	0.5	0.00207424584071311128	0.000320152293460384499	0.0011629474723230239
10450	-8464.07023505285542	65.711488739260318	5	7.5	0	-648.222678645609108	8.0797399332868558	0.0223218989850876466	1	0.5	0.000324175346749641647	0.00228778186516270148	0.001260597119275584	1	-4400.14506258073743	7.91019538942903466	0.0104108117195858066	1	0.5	0.00618303639717277496	0.00593361118936264371	0.00741715683156869525	2	-701.862420578039973	10.6151664617998875	0.0224873146147555117	1	0.5	0.00103844827562060531	0.00183995703957563175	0.0013724028738806575	3	-497.475917903580182	8.06902471700484369	0.00670961697645741477	1	0.5	0.00114377216155013973	0.000527213863529581508	0.0007583725425938648	2	-1298.59724958482093	11.3292003426806609	0.0224873146147555117	1	0.5	0.00168396938328381116	0.00208757046833283732	0.00172751095920701462	4	-917.766905760068653	6.58879159273967119	0.000623195812578101159	1	0.5	0.00225615972366432528	0.000188687125827522627	0.00118364821980698818
10500	-8469.41774754903963	69.5571280501813476	5	7.5	0	-650.553908817516231	9.57928612650542277	0.0221193283460389585	1	0.5	0.000775915049388501495	0.00180136650534443187	0.00115572514260659084	1	-4399.4669014361607	6.04043584519782684	0.0112802732581699719	1	0.5	0.00673960011419585774	0.00717903833583348472	0.00882437658796740056	2	-701.359096833485296	10.5263381163471585	0.0205399175102238471	1	0.5	0.00117841825866437625	0.00138542899024118242	0.00127155924794627594	3	-499.760030968946296	9.97024406387287243	0.0082831673346778871	1	0.5	0.00108844700776000356	0.00110900612942010793	0.00110788519104194536	2	-1298.01070931070899	11.6018561233498119	0.0205399175102238471	1	0.5	0.00202124285704558806	0.00175818942989950451	0.00181651946458736939	4	-920.267100182221725	8.83108111663746698	0.00144498809983962758	1	0.5	0.00260736730993833821	0.000457279964798968687	0.00141137400667620903
10550	-8473.09017980562385	70.7169171277819117	6	7.5	0	-649.178455932377574	5.52291076740003462	0.023293125477264455	1	0.5	0.000721746275162066741	0.00138735235555205384	0.00136917723690450693	1	-4403.09072986122555	8.87362845609413142	0.0113723810222347444	1	0.5	0.00807747299660117185	0.00586906721016930335	0.00752279976423928312	2	-703.821748783898556	11.3912846979958999	0.0249229279512339606	1	0.5	0.00154176023060171251	0.00231629353293883811	0.00203023774040120286	3	-497.253621599756059	7.23807339830952401	0.00560217205825252508	1	0.5	0.0010661285298744984	0.000514788577058113064	0.000676485514797836411	4	-1301.13653395441611	11.683873262687861	0.0132421471890710636	1	0.5	0.00232724752059671868	0.00167675497261043568	0.00194592257791337112	5	-918.60908967395028	8.01595602716901112	0.00160261431765043876	1	0.5	0.00303603972368169999	0.00032773351508270823	0.00155529579646763679
10600	-8471.06662526657237	59.018201623109583	5	7.5	0	-651.110867945683026	8.64937416918949253	0.0166642290727635409	1	0.5	0.00057520285501464841	0.00143813058908770367	0.00108746244980574037	1	-4402.29183258054945	7.29830648063707699	0.0120379988701608681	1	0.5	0.00812351885674542779	0.00680909793013182406	0.0087191514251491152	2	-701.88711921512197	3.98755852973111047	0.0239383191637530315	1	0.5	0.000884519664828008569	0.00139675622237357623	0.000780697685125005566	3	-499.430505046443727	9.43618529949341323	0.00855092886267346149	1	0.5	0.00131371393535926226	0.000797910068972229169	0.00111537914922111518	0	-1298.40079554481213	11.0898436389919119	0.0166642290727635409	1	0.5	0.00216073271196960161	0.00143705620185606174	0.00193060687466898662	4	-917.945504933962184	5.56614835698570332	0.0026472136814985241	1	0.5	0.00260580554482190557	0.000145951693277699448	0.00124307064583867376
10650	-8464.37489180756893	68.0335345596443233	6	7.5	0	-647.573043603390943	7.36732218102356029	0.0297835996216472727	1	0.5	0.000494200937861860199	0.00164805540835896887	0.00125550237961107383	1	-4402.61235656296776	9.40125236123790131	0.0131718682701247921	1	0.5	0.00631653870200310063	0.00695857976207094834	0.00708969492803752151	2	-702.21922212455604	8.70110265404223071	0.018658658293761652	1	0.5	0.0014094204778574346	0.00203263080888304313	0.00212764882085898777	3	-497.408129243592384	7.39311662033552253	0.00359997031723377058	1	0.5	0.000750697472813409775	0.000533758879621370704	0.000676928967351339908	4	-1297.76978597829498	11.4411041099124411	0.018302008180971191	1	0.5	0.00164265840310858727	0.00200140674385125734	0.00172194736882001287	5	-916.792354294768188	6.17484985772176387	0.000883300759514074304	1	0.5	0.00313166837928468113	0.000186314232105305711	0.00148117301380604909
10700	-8465.75930006014642	62.3471229317305529	5	7.5	0	-646.556369111413915	6.19044032622983664	0.035060069702526335	1	0.5	0.000197542657560657848	0.00179474752268519782	0.00106843163298008838	1	-4401.14489826742647	7.96120533010447673	0.00919996090519458257	1	0.5	0.00681461030594303612	0.00620234483285996181	0.00777956659319692118	2	-701.737331439283935	10.5172521063363718	0.0170827772108553579	1	0.5	0.00135942300734025624	0.00119301604481706204	0.00125849603065864468	3	-495.657019077848815	4.89236641829332797	0.0048767879588921233	1	0.5	0.000790157283533725243	0.00020062301265374614	0.000459100422888344235	2	-1301.36445585303045	11.7870181570853028	0.0170827772108553579	1	0.5	0.00168967657767278502	0.00328247192419603602	0.00246384792466281541	4	-919.299226311143343	8.4965068702512383	0.00250360811988975009	1	0.5	0.00227251437257967046	0.00040907272793096834	0.00124031193355948776
10750	-8470.54348026929074	67.5483846898407165	5	7.5	0	-649.937732872062156	8.88060670035581623	0.0192840265071299727	1	0.5	0.000470782622945759585	0.00204370437385135995	0.00118718867444345295	1	-4402.42438610426507	9.19630981119429336	0.0124737426530539958	1	0.5	0.00694969574793020441	0.00721515618528009717	0.00706905085108907542	2	-701.603201560700199	10.4385185623582828	0.0200066434550779035	1	0.5	0.00141063839906944467	0.00134202637718649587	0.00125222268768800864	3	-503.343850514367546	10.7632528351322918	0.00658555593492771152	1	0.5	0.00105229824318408172	0.00243751757786522024	0.00162192739940305946	0	-1298.17031092070283	11.7194051326073989	0.0192840265071299727	1	0.5	0.00174608477338742676	0.00223979356615458492	0.00195169821451382096	4	-915.063998297194303	3.09210207888938982	0.00081467688843601233	1	0.5	0.00232593396830917554	8.44576853522581347e-05	0.00139167161187090391
