generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5
42400	-6378.85599148160691	27.6932759201269576	3	7.5	0	-1406.32514415803598	11.7536763279913004	0.0505134575813633857	1	0.5	0.00216407559493090674	0.00372400906842656294	0.00271696710266764634	1	-3841.90133366244891	1.20980305328107463	0.00872604096164816649	1	0.5	0.0144638504086288342	0.00398536569143627568	0.0120276782277871173	2	-1130.6295136611227	9.40495511393555716	0.0220516735772585647	1	0.5	0.00444692083222338833	0.0010677015930666868	0.00229993348763084162
42450	-6377.89675267551411	22.5625461142842241	2	7.5	0	-1406.41907565701604	10.273899017117909	0.0580921037164727344	1	0.5	0.00238965283965806175	0.00501693589570443525	0.00308547780625111545	1	-3844.07833904013978	3.08477247576143299	0.00989501310011169088	1	0.5	0.0161748297065823256	0.00527471988872991234	0.0116315283404808522	1	-1127.39933797835783	9.16870087264764067	0.00989501310011169088	1	0.5	0.00473274446067877084	0.000544866700337960229	0.00265874187213262008
42500	-6373.80111504953584	26.5284113669938684	3	7.5	0	-1406.98794317390298	11.9885345103299628	0.0624712530426765195	1	0.5	0.00236538791513770871	0.00344024254520867729	0.00301460529490185777	1	-3839.813505933947	0.198343324929499687	0.00964149033170885218	1	0.5	0.0142015941199840501	0.00517062082825258014	0.0129449815790308002	2	-1126.99966594168563	9.20364197906565451	0.0110479274683874858	1	0.5	0.0052737674145693185	0.000623700088778619691	0.00304598896105390867
42550	-6374.32794970377017	26.2476071792229213	3	7.5	0	-1407.72870632630111	11.9379462375940228	0.0527316331184864359	1	0.5	0.00333068275168475021	0.00422069917602422	0.00360927236054880583	1	-3840.74117072092713	1.42808870387717946	0.00849600684149802096	1	0.5	0.0149255438619243161	0.00528925728062975328	0.0127155670025972632	2	-1125.85807265654216	7.10725866246866644	0.0155688106566453915	1	0.5	0.00495874595056262999	0.000256713547890588686	0.00252861941502232832
42600	-6378.2913294943919	26.4725992309174565	3	7.5	0	-1407.97376035795492	9.5848522509395373	0.0679069578178335131	1	0.5	0.00219696293507926207	0.00501972453519942702	0.00434320736312094734	1	-3842.7990924441292	2.82306336778659173	0.0103433622707450046	1	0.5	0.0130089930179714281	0.00582165729561458234	0.0117844999380880659	2	-1127.51847669230801	9.8121936728989283	0.0137643668879578289	1	0.5	0.00492833704608541465	0.000838296671835911107	0.0030812775019137908
42650	-6380.48818384136121	23.9786475392204892	2	7.5	0	-1407.44107118664306	11.2700351637674174	0.0633411815976200332	1	0.5	0.00201401074519714108	0.00540930266028249052	0.00383454485255974942	1	-3845.17532984502486	3.51555828965098627	0.0105284783616580516	1	0.5	0.012019480437995736	0.00661950793482186592	0.0115029594679023368	1	-1127.87178280969351	9.74613465131421464	0.0105284783616580516	1	0.5	0.00467671925342015658	0.000727712179499603808	0.00282182715890307023
42700	-6376.81071698608685	26.9244449180423899	3	7.5	0	-1407.21086416127787	11.1156038546344327	0.0567299261234831959	1	0.5	0.00218818960108440978	0.00550929494377254587	0.0041014985259913584	1	-3840.8092101542511	1.88545837557892426	0.00815841190381901178	1	0.5	0.0124246719526347072	0.00496483371260538452	0.0115431333511810345	2	-1128.7906426705581	9.36125008221425148	0.0240299222860103634	1	0.5	0.00415076557094895549	0.000550435525306204186	0.00239051672664631829
42750	-6383.38456281747494	28.7121554985769123	3	7.5	0	-1407.97984341816732	11.7978843307686674	0.0456069710043592591	1	0.5	0.00252544046769184955	0.00461917291851901123	0.00364693854837381311	1	-3843.30011236483551	2.51644175204400256	0.00864807976512378326	1	0.5	0.0151260195588122769	0.00583672745570684541	0.0123440129693272692	2	-1132.10460703447143	7.93224863354012655	0.0156287277777361656	1	0.5	0.00707783580664262876	0.00121257137229657959	0.00336137561279638763
42800	-6378.22079670803669	29.1790922649878688	3	7.5	0	-1406.47046774221621	11.3052838706522181	0.0568523981126747152	1	0.5	0.00185309114374179566	0.00514166246434367893	0.00332298557939172002	1	-3844.62848482620393	3.09433234424372117	0.0116206882138725227	1	0.5	0.0145026589617781466	0.00604831049855722794	0.011978603395408639	2	-1127.12184413961654	9.56815686001223753	0.013953308142116181	1	0.5	0.00330320738954594613	0.000558285122761541328	0.00195574989413691176
42850	-6381.37026580917154	29.4096562357612221	3	7.5	0	-1405.8831504939144	11.7205961681955024	0.0609801471178227708	1	0.5	0.00220748401094090748	0.00425897731785201093	0.00338361769008734209	1	-3845.26323526969418	4.39908911442867989	0.0100411218424477106	1	0.5	0.0139849873855924112	0.0048320398710124746	0.0107330153797977144	2	-1130.22388004556365	8.37192182816668407	0.0143378261594863006	1	0.5	0.00254456025362134654	0.000719321576319497964	0.00132698231815196418
42900	-6378.3230194623311	27.5229670016147487	3	7.5	0	-1408.04827557704766	12.1744833277147357	0.0573686293265055908	1	0.5	0.00315057661986136448	0.00331624207322312988	0.0032621145368773286	1	-3843.07689288616666	3.16031621176106725	0.00952164287458760056	1	0.5	0.0151982046193098949	0.00557702918686425048	0.0118184836131502574	2	-1127.19785099911701	7.50176187960711616	0.0207852583430488715	1	0.5	0.00611035243180899253	0.000408220944002171129	0.0029660155826831641
42950	-6370.11619816670191	23.1431194627555108	3	7.5	0	-1406.0543661224051	10.2613138978445768	0.0504041912757434291	1	0.5	0.00167606367761024395	0.00406366751969837979	0.0033412399900180894	1	-3837.99093385442711	-1.40907204665930408	0.00729550868456041793	1	0.5	0.0132259638936730491	0.00443353959564502485	0.0126231818190003561	2	-1126.07089818986947	7.8579400938247268	0.0125105112317014117	1	0.5	0.0054713927337660612	0.000408139233208987891	0.002692338919641225
43000	-6379.85574302398618	28.3214032253899965	3	7.5	0	-1407.13105436431579	10.943877722829896	0.059561937420322994	1	0.5	0.00262947989592659213	0.00524296285635890511	0.00345949150591535939	1	-3845.43685754915259	2.59367408716369852	0.00937352219089135179	1	0.5	0.0174559783061027929	0.00468865018039439554	0.0114514352596431553	2	-1127.2878311105178	9.40048601136658846	0.0117704727179478875	1	0.5	0.00432357239452769212	0.000736040167199754022	0.0027983950337739827
43050	-6371.15183479428561	24.9802099038441767	3	7.5	0	-1406.28642939061729	10.9021892523112882	0.0572045045765428445	1	0.5	0.00274990015531650965	0.00395099976307398959	0.00283213327106867849	1	-3838.65622431093789	-0.368697332762593533	0.00792818205317810665	1	0.5	0.0147621755645764591	0.00432825322020267619	0.0129128534050153235	2	-1126.20918109273066	8.8702407204973639	0.0136421271017582238	1	0.5	0.0056266254590798077	0.000574357453359319653	0.00318433546750093287
43100	-6378.45051305740162	27.4160848667422208	3	7.5	0	-1406.41079142708236	10.6330518880657969	0.0622321112727230383	1	0.5	0.00160532038109984887	0.00433294630620453293	0.00334586236686660677	1	-3844.22610747973522	3.22989196595139205	0.00630110207635403707	1	0.5	0.0139641904148505146	0.00357019910220290459	0.0108159269537337309	2	-1127.81361415058427	8.64787236747175925	0.016953686567850533	1	0.5	0.00451443153794925823	0.00085282715427753748	0.0031716367929950297
43150	-6374.46686007920198	26.7938294264451713	3	7.5	0	-1406.79220119817433	11.1051522533977547	0.049084113192129214	1	0.5	0.00242278916141319082	0.00473852088754880916	0.00397516173726384335	1	-3840.30301821411649	-0.366794089540416479	0.0065955591395820681	1	0.5	0.0153784375917157528	0.00433061434285007818	0.013145397692104455	2	-1127.37164066691071	9.19367517294092451	0.0102419531412800205	1	0.5	0.0040455127358454265	0.000503880611887726638	0.00228910726113342551
43200	-6374.72678681107391	21.0033963327608184	3	7.5	0	-1406.76194867558343	11.8196456919363939	0.0621818574205759006	1	0.5	0.00278717999333175656	0.00449356372668834915	0.0037704319694427022	1	-3841.305411066121	-0.221501512266073064	0.00857234146816841965	1	0.5	0.0127063806245390296	0.0039866686231416126	0.0117500207542227449	2	-1126.65942706936903	4.5100307848594916	0.01483317379840602	1	0.5	0.00678029356104865866	0.000409319155339305169	0.0027552582358880964
43250	-6378.99043493911813	26.4559366367154709	3	7.5	0	-1405.73519363847072	11.6465396023397147	0.0569894089466914458	1	0.5	0.00169956656254960066	0.00406329035115096833	0.00288792842951855625	1	-3846.540511921708	2.0995400620064153	0.00623939302377331077	1	0.5	0.0150873691169352495	0.00493980559078629859	0.0122733106128655838	2	-1126.71472937893986	6.7566859649540234	0.0117790743248424382	1	0.5	0.00617708744186788294	0.000613053342581047962	0.00409563117324734331
43300	-6375.47235540174097	28.9544903267359288	3	7.5	0	-1407.27837919349645	11.5546518765453179	0.0546919742393936689	1	0.5	0.0028113132041154335	0.00336196617556279225	0.00272376850349471305	1	-3841.33508836937699	2.66468362463752229	0.00778694802865116491	1	0.5	0.0140600598078508936	0.00440551478907782405	0.0115206498559523307	2	-1126.85888783886753	8.69224049210029293	0.0116315207668875875	1	0.5	0.00440768502427635843	0.000532356823427763688	0.00219735353466590788
43350	-6371.10450433023834	22.3966311038181907	3	7.5	0	-1406.474866679667	10.6806778164093394	0.0579088776674741221	1	0.5	0.00221936467737288796	0.00337800933469314902	0.00233266991015801048	1	-3838.63235309123456	-2.18623711296896062	0.00652848805044110251	1	0.5	0.0139000282996080467	0.0034178769915670401	0.0125145760197828033	2	-1125.99728455933632	8.04448160175000027	0.0115251326652670415	1	0.5	0.00532029667438141743	0.00041961092014555719	0.00304574664394072735
43400	-6377.97960127458737	26.7104260402632612	3	7.5	0	-1407.86097712195965	9.4087523542728313	0.0585351303415386492	1	0.5	0.00343690983128247573	0.00429950559481894184	0.00476643963679232278	1	-3844.29139471131248	4.25246241192396468	0.00898129555833579278	1	0.5	0.0138455594743329014	0.00569169307036760438	0.0110585667930621252	2	-1125.82722944131569	7.69178325721573586	0.0134488803010786601	1	0.5	0.00465491294482618841	0.000405660004326414785	0.00220456905205911264
43450	-6382.08729813082937	23.8698336724338844	2	7.5	0	-1410.19004887433448	12.0811720276754144	0.062061249579340616	1	0.5	0.00333686933832437862	0.00291975310781142057	0.00295227809528177858	1	-3841.71258284587429	2.62505205370084482	0.00933052301107293799	1	0.5	0.0144503828184160341	0.00482737743196656049	0.0118267610471023115	1	-1130.18466641062037	9.46890141968329857	0.00933052301107293799	1	0.5	0.00643630863819951229	0.000881578711630127271	0.00372731632454607236
43500	-6377.97507954664616	30.2610766228704229	3	7.5	0	-1406.60288501501122	11.932128870588194	0.0547355305937791692	1	0.5	0.00287528951582719265	0.00447916773842241874	0.00363905324962032891	1	-3841.76550089111379	3.0152126977737197	0.00805014175869688681	1	0.5	0.0136140123187584068	0.00444153184137134269	0.0112592392611737049	2	-1129.60669364052114	10.3045954332841099	0.0216625178047403083	1	0.5	0.00490313252219676775	0.000932044172622199015	0.00280855720820709798
43550	-6376.04328558125235	28.4154016014560291	3	7.5	0	-1406.86487689160253	11.3389401662534404	0.0555132767517569001	1	0.5	0.00145339990233339439	0.0034419527110057615	0.00258656781117189627	1	-3842.28333380456343	2.11989958653973076	0.00709636685263450445	1	0.5	0.016106409794267456	0.00424475411116892899	0.0121329353713766214	2	-1126.89507488508639	9.66340884213609641	0.0189984126998013307	1	0.5	0.0045456356482388386	0.000647205957956679132	0.00256012553713356929
43600	-6374.30112655014818	24.0081394126505323	3	7.5	0	-1406.06647936012223	11.6090865472277969	0.0625185385016833878	1	0.5	0.00192098701775847988	0.00451461347883615628	0.00308003658563336599	1	-3840.49501548369426	-0.0751229888621693931	0.00760430459971579795	1	0.5	0.016398719849433873	0.0047556959463602045	0.0135594536449235841	2	-1127.73963170633192	7.8720874932203273	0.0183958596574153969	1	0.5	0.00580699128953668028	0.00077970538003547423	0.002694226890564999
43650	-6375.99799641213212	29.1714873084821775	3	7.5	0	-1407.0746012679158	11.7991610224436947	0.0556845839706407511	1	0.5	0.00185906748685972165	0.00314321102143528923	0.00259704913708590657	1	-3841.45398487542252	1.91115432242230554	0.00912696758336509727	1	0.5	0.0143748795296946771	0.0057326667980733088	0.0125294456177220594	2	-1127.46941026879404	9.75266906356050001	0.0126430058148977523	1	0.5	0.00531311843641788222	0.000780037422038778734	0.00310188966926559567
43700	-6376.41844516324727	25.0950910949262678	3	7.5	0	-1406.42274926391269	11.7343422493930802	0.0589342282924476546	1	0.5	0.00253592979170205127	0.00486758917281131936	0.00374153779454798044	1	-3837.46632599545956	-2.26561080061441089	0.00778894121929267578	1	0.5	0.014655321312051087	0.00437942848099144143	0.0135290686880513572	2	-1132.52936990387479	9.5711176968301892	0.0072639973645459658	1	0.5	0.00520006888534844947	0.000816055321403583644	0.00272828303678753718
43750	-6373.78612920396517	28.7046787934822056	3	7.5	0	-1405.71605008714823	11.2483575686396442	0.0538019870165370034	1	0.5	0.00176893652503328793	0.00435203391037683202	0.00330076681433893841	1	-3841.6762922937105	2.28685202293568679	0.00840829300854166635	1	0.5	0.011914478559879569	0.00517849713469514198	0.0113111000746330057	2	-1126.39378682310598	9.13578134634746775	0.0119924277887875977	1	0.5	0.00407943484461225064	0.000511432111192718477	0.00237585381048381747
43800	-6376.92463739672257	29.5001307197704108	3	7.5	0	-1406.6198511916366	11.3546735749190795	0.0519052467341192675	1	0.5	0.00176074208520974967	0.0050029730610535398	0.00342935612679456155	1	-3841.34269936282135	2.36658315879347114	0.00906595783961668122	1	0.5	0.0149821900828937937	0.00483806402711475705	0.0120715429796737217	2	-1128.9620868422644	9.97175081594797774	0.0154971500946256176	1	0.5	0.00452046590993403479	0.00101409701426958079	0.00243063535635657533
43850	-6376.2387387505778	26.3127495633639974	3	7.5	0	-1406.40893429924563	11.3299056389588415	0.0652970573835560675	1	0.5	0.00222874739320862072	0.00411308614409669829	0.00280751746128841094	1	-3840.79232407541258	0.418899853602532346	0.0064335422757953167	1	0.5	0.015147674328713695	0.00342490203067914722	0.0122413857598273907	2	-1129.03748037591936	9.88405751049744907	0.0160101211070572437	1	0.5	0.00550639763693857882	0.00101001569065861663	0.00351138869919323526
43900	-6370.15405486880991	17.9149064770716855	3	7.5	0	-1406.49399678226905	11.0593855652515103	0.0539805070925999386	1	0.5	0.00143368805187275459	0.00466931182676883633	0.00319668837968692084	1	-3837.66254426590922	-5.15681299264994664	0.00929346580017209253	1	0.5	0.012295920649411712	0.00501377677295622177	0.0134659965350471082	2	-1125.99751382063232	6.4088370231975702	0.0152306446639628272	1	0.5	0.00389939283185909745	0.000512513928421243561	0.00275344864626721067
43950	-6378.41090838083892	31.0557940029595017	3	7.5	0	-1406.16839440111789	11.7624597599712146	0.0597211893286516415	1	0.5	0.00251973687553257901	0.00458120483675863392	0.00367101634863843066	1	-3844.66453424394285	4.41415832006426001	0.008201494659671087	1	0.5	0.0120174504642149536	0.00448545008325762235	0.0102134668077810825	2	-1127.5779797357784	9.35920225069972034	0.01141716565889455	1	0.5	0.00576347151013899012	0.000707577946505836088	0.00323992269014941343
44000	-6381.29201155251303	26.8648629850251304	3	7.5	0	-1408.95299055660689	11.6919545676640517	0.0543874960108712557	1	0.5	0.00359923666861641312	0.00498883208706574644	0.00421509845241050101	1	-3845.28583824140605	0.726965129152166156	0.00676039548950168462	1	0.5	0.0195459060810777192	0.00392277706987537514	0.0127507409403243843	2	-1127.05318275449986	9.17603750146113484	0.0206926370016096602	1	0.5	0.00488682412389841985	0.000557054718716531571	0.00271978928360253796
44050	-6370.35103028250796	19.626508470630295	3	7.5	0	-1406.73320741365842	11.2193420167252071	0.0545399991272725385	1	0.5	0.00175003457933693685	0.00329863238095580522	0.00223157333885542998	1	-3836.59653559106937	-7.23792485049583689	0.0069400740361131915	1	0.5	0.0118802910470398697	0.00480605647087962475	0.0135289850135745862	2	-1127.0212872777804	9.70933190618015018	0.0137019192238668989	1	0.5	0.00493895153737839397	0.000761602805833835861	0.00299752463946815215
44100	-6377.98212661811158	30.7200909702887266	3	7.5	0	-1408.19424991372102	11.2295318868629472	0.0463829094328303965	1	0.5	0.00126594123953813024	0.0038466960781501254	0.00247238554679158349	1	-3843.42203776341057	3.53710372690090935	0.00856615231994278109	1	0.5	0.0132078558656336491	0.00427047264190611071	0.0108335312710465502	2	-1126.36583894098067	9.64149101692590094	0.0164708812206975086	1	0.5	0.00455322359402444369	0.000642042406477313292	0.00258469546024442083
44150	-6378.41585101717828	31.3091734585890933	3	7.5	0	-1406.19532994453084	11.6519322009851223	0.0510967716029897337	1	0.5	0.00250509306816064543	0.00416840747200121313	0.00358134068104952073	1	-3843.90244367333889	3.01990546790243286	0.00724575288147076817	1	0.5	0.0152402921721473458	0.00362033644046727164	0.0112148676571485334	2	-1128.31807739930832	10.5098211895399487	0.0149219158833839658	1	0.5	0.00449144071853146889	0.000940947456065417773	0.00267411543088746191
44200	-6377.10013494577834	25.2000840973777009	3	7.5	0	-1406.27186496671698	11.6431903243995123	0.0596924428242643496	1	0.5	0.00171377419081058147	0.00364586438497794532	0.00278230757833710296	1	-3844.85401940256997	3.95308568870698807	0.00999578749760232123	1	0.5	0.0141863538771424737	0.00467787046717169606	0.0109898247751815843	2	-1125.97425057649207	4.43385878994482496	0.0131518631043299108	1	0.5	0.00369968567769431546	0.000318817851435509981	0.00258038984408722871
44250	-6374.13764637511667	27.4878242392269456	3	7.5	0	-1407.4855740150158	11.415968581799568	0.0497142334312928244	1	0.5	0.00276389970655398958	0.003404298781672155	0.00344755902926123861	1	-3839.80012398026474	0.774882898198058001	0.0073505246727757715	1	0.5	0.0129280095796125549	0.00420995334916448791	0.0116956586278139495	2	-1126.85194837983681	8.85638420538784743	0.0130689427269770429	1	0.5	0.00616313762153106095	0.000622768799378039563	0.00341279117600189284
44300	-6375.82149810694682	29.6216818375467881	3	7.5	0	-1407.09306953227929	11.8552814283037193	0.0492471682985460221	1	0.5	0.00270282666245644319	0.00439243209474889616	0.00336304745165402199	1	-3843.08161662044222	3.99872231403558231	0.00866384068668767451	1	0.5	0.0131903236932636586	0.00524513409335067293	0.0110298883129104179	2	-1125.64681195422554	7.57432537609497203	0.0146950501931014839	1	0.5	0.00466887506363083092	0.000306036537214280583	0.00233339413187371759
44350	-6375.75666580275265	20.4497260339087816	2	7.5	0	-1406.15213557904804	11.5317862111863256	0.0515292292980522523	1	0.5	0.0017377656929953298	0.00456011111354908891	0.00311727012200657726	1	-3840.68260783004325	0.869143112858601796	0.00823836714912775346	1	0.5	0.0164364179360770614	0.00429329407880760325	0.0128941237471059504	1	-1128.92192239366136	7.19167092416617848	0.00823836714912775346	1	0.5	0.00664400130472194046	0.000710448793445084292	0.00436392046363166374
44400	-6380.48790639534127	31.3820856242052137	3	7.5	0	-1407.72348213850137	12.0370930157686331	0.0459364657429205125	1	0.5	0.00260220872964964491	0.00383980287053053287	0.00328706091485148023	1	-3844.1685001098499	3.77666744712035296	0.00709130170191647063	1	0.5	0.0148298902474852702	0.00416030937714787288	0.0109538829721801036	2	-1128.59592414699046	9.63313791145237985	0.0221599464259849416	1	0.5	0.00370002396229350159	0.00060822649355626228	0.00223555875847408899
44450	-6375.62994338189037	30.0855971949333529	3	7.5	0	-1407.99660629065534	11.7991920239879384	0.0436189562364765887	1	0.5	0.00200605472146003772	0.0038833704180295304	0.00304122124389250535	1	-3839.85588547232874	1.34781962658811594	0.00802535434681057175	1	0.5	0.0133904794139187069	0.00471507896072362841	0.0119795746105402275	2	-1127.7774516189063	9.97573728785553371	0.0132667932211555303	1	0.5	0.00372989783823968277	0.000788277584429003877	0.00243305987296910586
44500	-6378.70899048266074	28.5685295468675697	3	7.5	0	-1406.87038744721622	10.6347090118834124	0.0478403187951428402	1	0.5	0.00151927022484134593	0.00435309661930729629	0.00328716272444787468	1	-3843.92274598493668	1.82580255615460274	0.0116504177484253041	1	0.5	0.0144799490281981077	0.00644723551307760639	0.0128516458284237012	2	-1127.91585705050784	9.95288202781919651	0.0134974903157886201	1	0.5	0.0032490608425941956	0.000690364884616211398	0.00205971220288920674
44550	-6376.66017613815711	27.957280669123783	3	7.5	0	-1406.52843576791338	11.7184083068474543	0.0490833478270175302	1	0.5	0.00231480468799591908	0.00373380490692466413	0.00324249975541765446	1	-3840.5748500624677	-0.61855677837595735	0.00968028493095870329	1	0.5	0.0119401151583751926	0.00575659923166920925	0.0125478189823792167	2	-1129.55689030777626	10.4020967974750995	0.0112226301797122788	1	0.5	0.00435570291896480305	0.00093758495607849956	0.00248065294774355016
44600	-6385.29863969776125	29.5612459602495115	3	7.5	0	-1406.76514973197004	10.1843146519950771	0.0508217843346742831	1	0.5	0.0022985244954360118	0.00506371121612110911	0.00430083714371219152	1	-3852.38478901900953	4.87860269577530659	0.0107411201502701868	1	0.5	0.0097462800061454205	0.00745155372142043519	0.0105271367350225839	2	-1126.14870094678145	9.01022951592378618	0.0180956909189624905	1	0.5	0.00415104820854399464	0.000472018475222489445	0.00231005286999191872
44650	-6380.58476060591056	25.8016759968384441	3	7.5	0	-1408.78655104720383	11.9305332873903787	0.0442653885836654867	1	0.5	0.00282565788573683595	0.00433069041964042126	0.00365189184612898458	1	-3846.31819828667176	2.70210444259346616	0.010440438007432197	1	0.5	0.0133975127672676768	0.00745827943403606832	0.0124653216241060131	2	-1125.48001127203452	4.65074383150377813	0.014650815424854453	1	0.5	0.00426836525392262824	0.000435533287288105352	0.00306679659179325166
44700	-6373.09871468075653	24.5173695182946609	3	7.5	0	-1406.63618276516331	10.3298672970431333	0.0491743110265367364	1	0.5	0.00171885905565119621	0.00389543922385565027	0.00234050639043359085	1	-3840.50717629028077	-0.954272251377556557	0.00930710424485920763	1	0.5	0.0169102668823716031	0.0046595077542263422	0.0140536308206399996	2	-1125.95535562531245	9.00966627187805003	0.0147370890905540869	1	0.5	0.00414493078362126489	0.000544128507320187872	0.00252499702715567936
44750	-6373.95012587408291	25.9626151359951045	3	7.5	0	-1406.79574589684898	11.1946599736558881	0.0645691836912599126	1	0.5	0.00266533097549719869	0.00393089672532593703	0.00284969791438704741	1	-3840.72214490954048	0.62881807274539625	0.00883137082737944952	1	0.5	0.0149137625241132707	0.00419197402817524708	0.0125218001853981582	2	-1126.43223506769323	9.3910144214278013	0.0136578051691608072	1	0.5	0.00404186575359289334	0.000578912025724223861	0.00216035061579211447
44800	-6375.75684322690176	28.5323474156822776	3	7.5	0	-1406.24074469073821	12.0502542860363455	0.0571496212748645871	1	0.5	0.00274140064500605005	0.00402172366040572885	0.00330814528437427475	1	-3840.16802110912295	1.35539088669093033	0.00890843263930117882	1	0.5	0.0147290538362927215	0.00481992300344128051	0.0124842047963747271	2	-1129.34807742704129	9.46496797485011498	0.0118641897742456891	1	0.5	0.0064029070959961791	0.000937096343728626509	0.00386319702224018459
44850	-6381.70966673196199	26.0941109863593113	2	7.5	0	-1409.5429024022867	11.88454993897005	0.0459003747639356446	1	0.5	0.0033086719255667257	0.00457960414521108895	0.00392604234509101244	1	-3842.78090680412015	3.86766462971985447	0.0086086057841828368	1	0.5	0.0134899569450158251	0.00503986855901497176	0.0110779151602800469	1	-1129.38585752555582	8.95890904206557082	0.0086086057841828368	1	0.5	0.00363167836477853914	0.000452348528335054837	0.00194863630225275983
44900	-6377.47308998624248	27.9601728029689909	3	7.5	0	-1406.99240917424208	9.94905449995247082	0.0482011921083499301	1	0.5	0.00140439541574816822	0.00433293690259202186	0.00333534392035251398	1	-3843.81214750694562	3.95180743214765684	0.00843982396999948779	1	0.5	0.0116652744726805958	0.00506343842258347599	0.0105586687659455433	2	-1126.6685333050541	7.33561434511213761	0.0106616050335436915	1	0.5	0.0063915819918403758	0.000450802305628169675	0.00377918635611185954
44950	-6373.47270001586912	28.0031163601089332	3	7.5	0	-1405.79523740898162	11.5909654939553342	0.0543967909980675596	1	0.5	0.00187446789852805675	0.00459498307119012711	0.00326598706206362175	1	-3841.67797011879611	2.69026537620288408	0.0081240856570131241	1	0.5	0.0124209482163311988	0.00467537613758819103	0.0111080765859950126	2	-1125.99949248809116	8.37445557681538588	0.0185444105830263883	1	0.5	0.00507444128026630741	0.00043215918228178997	0.00260837914877158151
45000	-6378.16278628082455	30.1423115422419912	3	7.5	0	-1406.85059431494392	11.7010889707238874	0.0501133842657301848	1	0.5	0.0026135263864755379	0.00449422287042954872	0.00329862691459646175	1	-3841.91112152324968	2.3646269720223998	0.00921449301725939425	1	0.5	0.0152849769237061606	0.00546596514082741975	0.012344863098525418	2	-1129.40107044263095	9.69820560797845843	0.0114278091712983459	1	0.5	0.00422495647052396894	0.00100788962621032566	0.00298315039001912892
45050	-6374.0317126988266	24.1107366248952957	3	7.5	0	-1405.8079709475644	11.2203351507711275	0.0568748256228551463	1	0.5	0.0023948274731903892	0.00398027454005546108	0.00357085106663819441	1	-3842.62766905241187	-0.0980850942982236518	0.00986812065723901947	1	0.5	0.0177164238108620947	0.00557728687168392457	0.014137332247753983	2	-1125.596072698851	7.82835448960780411	0.0161953193012203366	1	0.5	0.00485991845289981007	0.000328044370802283401	0.00254894788970581442
45100	-6379.73118899214296	29.564615730275829	3	7.5	0	-1410.08288012145977	11.8606997725865142	0.0637107482075442433	1	0.5	0.00408913830611537955	0.00412004212044949324	0.00397745866953952074	1	-3843.73903946867495	4.15888720545921231	0.00798927374129097985	1	0.5	0.0141043776755547228	0.00482093490020526951	0.0108992438004969286	2	-1125.90926940200848	8.86003446539254114	0.0159896215522495402	1	0.5	0.00393057202699435056	0.000438189087131373313	0.00211719823683733255
45150	-6373.39252537901211	27.3018728586449591	3	7.5	0	-1406.75570570547757	11.6512821409218716	0.0549304613748040696	1	0.5	0.00294102870451186296	0.00456263653336278115	0.00398724180781026907	1	-3840.99243512534667	2.02539032735827718	0.00818186730653119171	1	0.5	0.0154248803014148776	0.00451819681410767053	0.0121993761039666058	2	-1125.64438454818833	7.88637956075565683	0.0140390493920335927	1	0.5	0.00503089783334503392	0.000515655754580309975	0.00316437618419974356
45200	-6377.63675190133472	27.123165468188823	3	7.5	0	-1407.57136975511935	11.2881346697475777	0.0463992845668445564	1	0.5	0.00145703439942210288	0.00438869508295935355	0.00298868086188929004	1	-3841.27968310115057	-1.54798853905922584	0.00639402997886641747	1	0.5	0.0162965424851159273	0.00301471616076839704	0.0131230936551749323	2	-1128.7856990450648	10.4977245802939017	0.0128933242516837028	1	0.5	0.00451581183281206822	0.000969898173460076777	0.00281689975045442114
45250	-6377.16812689014387	28.3645151360310237	3	7.5	0	-1406.46081352515807	11.1997426764360206	0.0631791134675100813	1	0.5	0.00230304893586569638	0.00462538604053019161	0.00381741517190879037	1	-3843.19188096642165	2.65919583954900673	0.00623365462548841447	1	0.5	0.0136858844220575163	0.0037355959904613969	0.0110624894367544521	2	-1127.51543239856437	9.65598580504520854	0.0166309101264540092	1	0.5	0.00472478567822377533	0.000826735768657458747	0.00303350812571812111
45300	-6386.13085672013403	31.8585730910174512	3	7.5	0	-1412.11175112892533	10.8171717383364125	0.0433100208822884553	1	0.5	0.00405803704817013847	0.00416452970372909077	0.0046957971079979342	1	-3845.62704881177615	4.25024602016942055	0.00959754063434952766	1	0.5	0.0128665582217434085	0.00448411281842605366	0.0105212798903991725	2	-1128.3920567794321	9.83530644379325025	0.0120735359656386695	1	0.5	0.00324900331847919385	0.000722530245911480072	0.00214154519059581508
45350	-6370.02517840996734	23.7227251815694835	3	7.5	0	-1405.61193251853342	11.8001499655655167	0.0545580145232567731	1	0.5	0.00207678759441294689	0.00398028575898768094	0.00313443124665147401	1	-3838.03123862596158	-3.40626011648041782	0.00662143418061729265	1	0.5	0.0121231821077503205	0.00370065719244501261	0.0120398172934671303	2	-1126.38200726547234	9.3871860031319514	0.0139436443720619592	1	0.5	0.0037598606364725516	0.000529986902679571367	0.00209165816001116419
