generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5
13250	-6375.6795828626573	28.5237784088900916	3	7.5	0	-1406.03929268316256	11.9113159136802444	0.0546545832989768499	1	0.5	0.00194078030923463683	0.00356880010288202149	0.00275442183304869682	1	-3839.80414532727991	0.458116880875873989	0.00786844854393630583	1	0.5	0.0128681402884772682	0.00513663204649261133	0.0122979663420599017	2	-1129.83614485221483	10.5374331256690077	0.0158474296398974958	1	0.5	0.00296220068596570992	0.000881038120468453684	0.00181141251333013131
13300	-6377.26315377413994	28.9687377028912572	3	7.5	0	-1406.29006760311972	10.4442456611892034	0.0535314929152778951	1	0.5	0.00147766912523435178	0.00456426282447575625	0.00340242673817796369	1	-3842.29675494175171	3.14858406806749258	0.00863071258303594116	1	0.5	0.0131599310003196468	0.00551866208470713944	0.0115526089602598445	2	-1128.6763312292685	10.0683443975902946	0.0193017451107038683	1	0.5	0.00503164438021593517	0.000918908084886613219	0.00276474291258196588
13350	-6378.85215898936167	29.0817264672293021	3	7.5	0	-1408.14662273312138	11.8745151660535662	0.059840204302021506	1	0.5	0.00356368053793438416	0.00432439918971743234	0.00376757212353117862	1	-3839.81992941096814	1.15814264059130778	0.00805395215505642914	1	0.5	0.0130790402388062787	0.00485975217312978151	0.0120011504885433815	2	-1130.88560684527215	10.489920298888439	0.011053946295422553	1	0.5	0.00287400524902116502	0.000842518075418732999	0.00177311169876341688
13400	-6380.43186742264606	28.5772990397969338	3	7.5	0	-1406.3655099865075	11.2799415263989147	0.0581584957340026548	1	0.5	0.00180333521987473223	0.00504014768829629239	0.00355534356900945011	1	-3848.21875587559725	4.97823373124782265	0.00953720670632933996	1	0.5	0.0135330927535040474	0.00645211969734433774	0.0102555498132095042	2	-1125.84760156054131	7.05366663005800376	0.0141893124082064417	1	0.5	0.00498299167395084303	0.000254641698830528551	0.00266972190565354902
13450	-6378.40592646636651	27.3307876915039358	3	7.5	0	-1405.78987680045793	10.1270415287549334	0.0594648653602919824	1	0.5	0.00209559714031189908	0.00435554706064067692	0.00381739044844992556	1	-3845.3529622218125	2.89827930172829795	0.00800606491434956331	1	0.5	0.0132287707297952858	0.00627030280114778717	0.0119751484502529405	2	-1127.2630874440963	8.93317598756037867	0.0133457473602155569	1	0.5	0.00589128319390001647	0.000745385905437487349	0.00362251787309435854
13500	-6373.50717471623102	25.2292220085366772	3	7.5	0	-1406.37996715598319	11.1561399806009227	0.0499943764070648611	1	0.5	0.00199015984988911744	0.00377046002634778962	0.00251491309765035885	1	-3838.41865341287848	-1.77684041406558535	0.00837515668475588559	1	0.5	0.0130957278795469142	0.00427963903889208228	0.0125640578051889589	2	-1128.70855414737002	9.45496168923855862	0.0122204457500118251	1	0.5	0.00582700723725780231	0.000924128208150897749	0.00367607844340263551
13550	-6371.46235332504875	23.8795356336803657	3	7.5	0	-1406.04786963730271	12.0333893739315272	0.0592257986458477673	1	0.5	0.00234680789104942372	0.00373908458578916863	0.00295829596835118407	1	-3839.54931662584659	-1.40270287114095638	0.00596758047112380154	1	0.5	0.014841456492141563	0.00375703111666216005	0.0129527826190417566	2	-1125.86516706189923	8.05088756430065189	0.017366591586597379	1	0.5	0.00541864784232237023	0.000389614135622401317	0.00289522143352385995
13600	-6375.19032408882231	29.0233810192544972	3	7.5	0	-1405.90564060461293	11.764235081784534	0.0568323661396964441	1	0.5	0.0024666098631332214	0.00447640822861543677	0.00360701651427294953	1	-3843.52326789664539	3.70903716814690299	0.00866692936047209692	1	0.5	0.0151931275670307946	0.00476681901432932792	0.011188644127606992	2	-1125.76141558756353	8.39201739052625584	0.0174593770813237688	1	0.5	0.0049931666127168671	0.000415417924597946339	0.00271147185700317981
13650	-6385.46052844245605	31.4012694875730105	3	7.5	0	-1406.44048868135792	11.843348754606474	0.0639425286003768995	1	0.5	0.00212664080327341952	0.00377580957020559735	0.00277819580765407926	1	-3850.20915325674241	4.86436715033506317	0.0087018149865496202	1	0.5	0.0116063520320717952	0.00726904848341527673	0.0108648515717936333	2	-1128.81088650435549	10.3810214347499894	0.0187699213037190171	1	0.5	0.00437696009213469142	0.000935454439226753227	0.00277969075285049074
13700	-6373.48810255991975	24.9028049803227596	3	7.5	0	-1407.49508945613093	11.5630403086319475	0.0515627149314705838	1	0.5	0.00286653901334606512	0.00500317669238512733	0.0041328442894473464	1	-3837.63292155275985	-2.34290037554084307	0.00754100400029033505	1	0.5	0.0131295893605133281	0.00475543262239322157	0.0130394761348839507	2	-1128.36009155102852	9.18143209357920398	0.0104235379011749611	1	0.5	0.00585385474876185495	0.000710891898875423266	0.00307322447890994235
13750	-6373.75866751518333	24.1123472040901952	3	7.5	0	-1406.71753270527461	10.425517927013491	0.0565722027554732554	1	0.5	0.00227183456963071795	0.00330201447919533904	0.00329660775170187437	1	-3840.49033398111123	0.418631949146938354	0.00872690936670143455	1	0.5	0.0135069065428166588	0.00577994366283688093	0.0129060636988034133	2	-1126.5508008287984	8.32722119546509632	0.0198307129226389725	1	0.5	0.00402884218858391187	0.000426698087419787812	0.00199912757134122635
13800	-6375.51558052888504	30.3171352763688233	3	7.5	0	-1405.82188141966208	11.7244951296120199	0.0523972733939562924	1	0.5	0.00211828926732042597	0.00386669740046262454	0.00316418975603143275	1	-3843.34353731793362	3.7083006362329769	0.00947389444421397123	1	0.5	0.0134340587940826248	0.00587851960298100325	0.0114460772011423986	2	-1126.35016179128979	8.86534857035438506	0.0124785091295956871	1	0.5	0.00554098568588218959	0.000577647608058288868	0.00318410013504424666
13850	-6375.70820187029949	26.4829023114130884	3	7.5	0	-1407.75845550260669	9.78778894676276678	0.0544801132312986228	1	0.5	0.0034500315420777812	0.00418657135400999844	0.00463528509862504157	1	-3841.69071294242121	2.43813262793983299	0.00928231978807564015	1	0.5	0.013637238593848848	0.00470888509308545894	0.0116414516091574924	2	-1126.25903342527204	8.78943133951054634	0.0161016593780866808	1	0.5	0.00577918999453569306	0.000557397857198233351	0.00311159685262771572
13900	-6376.68504166783168	28.1699308023483042	3	7.5	0	-1405.97325152065696	12.0234121235545786	0.0572547942619236888	1	0.5	0.00233227359836340412	0.00371433216190532409	0.00306342758186529604	1	-3843.9454944881345	2.01118652052864277	0.0115839191844455906	1	0.5	0.0140405245354543549	0.00551571201182521516	0.0123094997554229011	2	-1126.76629565904	9.32039893989582069	0.0175515407393984739	1	0.5	0.00363263148145802697	0.000540501300548794817	0.0021816619345210184
13950	-6375.98826673642361	23.2245130089735952	2	7.5	0	-1406.30126798542096	11.7033204894550025	0.060597872419768134	1	0.5	0.00167507069038544984	0.00370185985119527968	0.00261763848224323822	1	-3841.46336395145727	2.29635351303811319	0.0090609179579354826	1	0.5	0.0144482507360345087	0.0045736707522290327	0.0118705451699752888	1	-1128.22363479954538	9.35683261383515941	0.0090609179579354826	1	0.5	0.00447476406093033456	0.000590352819126388506	0.00262846342833109037
14000	-6377.23218267170159	28.7679882736859653	3	7.5	0	-1405.90181545680821	11.7711443091353161	0.0514497455750751939	1	0.5	0.00191860183667790277	0.00403541004695627797	0.0028698027261830697	1	-3842.99592011420782	3.23983392772188594	0.0081175530949238895	1	0.5	0.0118324817478374141	0.00530194538463301876	0.0110023036802926293	2	-1128.33444710068625	7.21938481460452053	0.00959603547721884012	1	0.5	0.00780620454771958384	0.000473765478473436776	0.00422213299048102963
14050	-6373.03964863231522	22.8692004456860793	3	7.5	0	-1405.7235907101192	11.6451748315663899	0.0556062141784923678	1	0.5	0.00172090614048433241	0.00399696642256437262	0.00291352797187079474	1	-3838.98676828155021	-1.20182940830543927	0.00819048308129050051	1	0.5	0.0147498461686919012	0.0051845994923876617	0.0136763353995288869	2	-1128.32928964064581	7.7438592916454283	0.0239229318018805044	1	0.5	0.00516720642584027421	0.000603209675194842153	0.00238519747567259152
14100	-6377.27155215429048	21.6833098873669243	2	7.5	0	-1406.7035953921868	11.2559657428607913	0.0499543112841914008	1	0.5	0.00152530665663540266	0.00447684502348693475	0.00282422707379162722	1	-3843.43211037720312	2.61875302924875442	0.0100204101351388016	1	0.5	0.0149487011901374804	0.00624761799250009905	0.0123676369178157535	1	-1127.13584638490147	6.97217782677471831	0.0100204101351388016	1	0.5	0.00618178983792814357	0.000601703846674215095	0.0040404789728554491
14150	-6378.33963421991848	30.4728861945559188	3	7.5	0	-1406.87585612611292	11.7101278275669998	0.0525478116271265519	1	0.5	0.00276613032730417888	0.00479168899014015617	0.0039159704243410488	1	-3845.1828882512732	4.23819249093366324	0.0109899143949135445	1	0.5	0.013779849025081432	0.0056593525400012298	0.011064580432589545	2	-1126.28088984253304	8.88456024596392169	0.0146018040465069332	1	0.5	0.00396789945775315352	0.00059693872511017371	0.00255072439078562335
14200	-6383.5388711265341	32.1192929486806591	3	7.5	0	-1406.9433854083336	11.8073469529121375	0.0468313786451229827	1	0.5	0.00201896402532384875	0.00400976124654127408	0.00288349056453225845	1	-3845.11403565454475	4.41643992108566508	0.00755988699159122063	1	0.5	0.0145667940197935063	0.00449567420125314594	0.0105911842806264492	2	-1131.48145006365576	8.90293189458585132	0.0102225789317760656	1	0.5	0.00413332408333628651	0.00119479424655245239	0.00323026935867347462
14250	-6373.31688607730212	25.7634422429210765	3	7.5	0	-1407.32882970207697	11.6036136702800512	0.0547121395052104012	1	0.5	0.00313036114826274964	0.00472511619915544096	0.00416721891939789667	1	-3839.69787746639668	-1.04865415410580809	0.00609460453276903374	1	0.5	0.0146963963161090439	0.00390132062446586683	0.0128648169866244482	2	-1126.29017890882869	9.3549681424112201	0.0151976964881247976	1	0.5	0.00454469039107111353	0.000648711912673529257	0.00278130711382763461
14300	-6373.04385267694488	25.9657420973985005	3	7.5	0	-1405.96490988911773	10.914041739470278	0.0630753698993149065	1	0.5	0.00199227655490903915	0.00425975198577297799	0.00270256685499289939	1	-3840.88788886213297	1.35742065439850279	0.00754180861376116136	1	0.5	0.0120047228686495124	0.00484304226881614001	0.0114685804607588537	2	-1126.1910539256944	8.51613166776783004	0.0121409274987653894	1	0.5	0.00511036549870479747	0.000470358335151048338	0.00261122829532656935
14350	-6379.74709757570054	28.1345636287115504	3	7.5	0	-1409.33745004390403	10.7706450768072557	0.0434778453764303324	1	0.5	0.00267248681353444376	0.0039421214254139773	0.00277211273093806243	1	-3841.75319726534462	2.44319755567032715	0.00774764824748522003	1	0.5	0.0124275457508890626	0.0043116076516261613	0.0110012365307087783	2	-1128.65645026645143	8.20889613139430807	0.0161958440971482417	1	0.5	0.00389270653883174583	0.000928774908219356325	0.00189474705453336243
14400	-6377.78164747299525	29.1458172225945233	3	7.5	0	-1405.57955603726373	10.2286698223795369	0.0552068187458958776	1	0.5	0.00209092009732532794	0.00437700099120542398	0.00380515573245774567	1	-3841.89656984713884	2.43351847061573778	0.00898428260263797046	1	0.5	0.0121127253877047897	0.00501385186131455413	0.0112551496189800433	2	-1130.30552158859268	10.9991130840310021	0.0155033265652440612	1	0.5	0.00335366269246090793	0.0010586441926214872	0.00221453401987237392
14450	-6376.26812995212822	25.2818471251852621	3	7.5	0	-1406.48036880432687	7.87385081620414695	0.0570749789686404718	1	0.5	0.00155483326344167867	0.00491810838979973679	0.00243854782193333704	1	-3841.25040054797091	2.34008838708232503	0.00815726185597190345	1	0.5	0.0126350599248070804	0.00510886160049996586	0.011536231729752839	2	-1128.53736059983021	10.1999438358459891	0.0206277046843199863	1	0.5	0.00427843122681403117	0.000825252950792449607	0.00241405261600481863
14500	-6375.03178662683877	26.5269201388460374	3	7.5	0	-1406.77472821320453	11.3527198344192506	0.0526820173915294038	1	0.5	0.00295741083099676635	0.00400218496566409794	0.00387765332605653811	1	-3839.43233452441154	-0.649949940229152645	0.00760019779458327976	1	0.5	0.0116591809696804105	0.00467146350973042003	0.0117649778916090915	2	-1128.82472388922292	10.0169664434799834	0.0161855331715881484	1	0.5	0.00563997029531207884	0.000972557196771975537	0.00313080932410607577
14550	-6373.80380576046173	20.1022837842204396	2	7.5	0	-1406.12192374163351	11.2365784009488934	0.055339687465414733	1	0.5	0.00186195388065083065	0.0048915991598869682	0.0031078220432017487	1	-3840.26915988551173	-0.255543386460832522	0.00940539710676939304	1	0.5	0.0158816510233279855	0.00464063910970764597	0.0134340248469119981	1	-1127.41272213331672	8.76187179653510739	0.00940539710676939304	1	0.5	0.0051219153956464222	0.000502745302232402813	0.00289088105390275865
14600	-6376.77241345242692	20.6440000055464807	2	7.5	0	-1406.91314091777963	9.68688464802093208	0.0456139279837599956	1	0.5	0.0020293232751942775	0.00434782099466548329	0.00385012402275708128	1	-3842.91928451763306	2.26440002863107281	0.0102149188512207136	1	0.5	0.012442238964564107	0.00518187502639534496	0.0115285290144169911	1	-1126.93998801701446	7.4417145819768642	0.0102149188512207136	1	0.5	0.00636511182606620818	0.000378251306468480606	0.00346566351702151882
14650	-6374.37030662875986	27.4111660211229342	3	7.5	0	-1407.1736818775712	12.1495683346741536	0.050685001950247062	1	0.5	0.00252599672415987657	0.00335942338224534762	0.00291616403387344632	1	-3841.21718119572506	2.00673338192127204	0.00878126289789847754	1	0.5	0.015309747464174522	0.00518720531212507521	0.0124600978142561363	2	-1125.97944355546292	7.54156548364234069	0.0179403333124631449	1	0.5	0.00480994752820748748	0.000308717264058079133	0.00267368143639341816
14700	-6375.41237265389827	25.7636452290010318	3	7.5	0	-1406.47712591609343	11.1920863099110335	0.0492503332619036172	1	0.5	0.00172833178787437452	0.00410662120609021561	0.00261535109454939622	1	-3843.15750643125102	2.13890341862669686	0.008437934380941918	1	0.5	0.0160975758217921129	0.00391875730168426799	0.0119768350588965889	2	-1125.77774030655405	6.30282189043318652	0.0155529826263136606	1	0.5	0.00420109224798376202	0.000332277421139852067	0.00184449539025614839
14750	-6374.89289161311717	24.8073152908955201	3	7.5	0	-1406.70582935560697	11.8212486171960975	0.059684214796059426	1	0.5	0.00293127206017182061	0.00411380358321308901	0.0037265637993329423	1	-3842.570485792809	1.13328921718402142	0.00823976010979621948	1	0.5	0.0171607439685075233	0.0051714705931983334	0.0131708523683918832	2	-1125.61657646470144	6.86961521800617447	0.0167839890785124492	1	0.5	0.00489237094411280795	0.000419530617925040444	0.00218514735995997775
14800	-6371.10329311197347	25.3121824318104096	3	7.5	0	-1405.91322599884506	11.7368545197929386	0.0562741916507424958	1	0.5	0.00246711764470821781	0.00390133705572373981	0.00340746860978799601	1	-3839.52533054846799	-0.164080733376295029	0.00790972821773620535	1	0.5	0.0156595216235075191	0.00478003456995295707	0.01339568268445911	2	-1125.66473656466019	7.9951911557746449	0.0129134916047904755	1	0.5	0.00444993364905475926	0.00035858312314533382	0.00254168609383128566
14850	-6377.64718298848948	28.3253620725775903	3	7.5	0	-1405.69491746053336	11.8028198149805483	0.0576424826535949231	1	0.5	0.0022452060048211383	0.00394341746380020251	0.00288687192332395858	1	-3844.01785385916173	2.17849348070974003	0.0109016126996296821	1	0.5	0.0128244634588429596	0.00672000580371082557	0.012376819240393893	2	-1127.93441166879461	8.68913778054751162	0.00944638105283786625	1	0.5	0.00575697760184174824	0.000666154083954287497	0.00352322248596455799
14900	-6378.37092858999858	31.0469484730541296	3	7.5	0	-1406.30557305882985	12.0382629455418524	0.051702282932906421	1	0.5	0.00243000902343988925	0.00374845321415227459	0.00298266983769506899	1	-3845.48975870057802	4.02863551566945333	0.0107002160352964414	1	0.5	0.0136979786298979458	0.00659564874254371051	0.0113844533750526306	2	-1126.57559683059139	9.15565940211196505	0.0138931813039489069	1	0.5	0.00444343873465417091	0.000697967818133466648	0.00286400234516052173
14950	-6378.76889294338162	31.57386312834862	3	7.5	0	-1408.92087883659428	11.7450885522535557	0.0451066986369263179	1	0.5	0.00292982515612590999	0.00429529128980457239	0.00332970812384946087	1	-3843.70359356497693	3.94696382820987068	0.00775876180889597394	1	0.5	0.0133418148061483412	0.00512992862712734199	0.0110425419745560412	2	-1126.14442054181018	8.99169417463873089	0.0127729601911734467	1	0.5	0.00524759581816861432	0.000553620784958396245	0.00293842404793127855
15000	-6377.27112491591106	27.8840746323802193	3	7.5	0	-1406.5286231330997	10.5212535968633887	0.0549561417263734406	1	0.5	0.00288850584979326221	0.00396371833177690952	0.00403015962216811147	1	-3844.88902314099641	3.13143239294234732	0.00951697252175540305	1	0.5	0.012452535011719815	0.00437734626188157616	0.0108035458214126596	2	-1125.85347864181495	8.9520390117131079	0.0172729758127177814	1	0.5	0.00442117956511206035	0.000475927421559586296	0.00240713920640386794
15050	-6380.95079383742996	28.452012534503087	3	7.5	0	-1408.16584529178704	12.1696765425790296	0.0494013361293022188	1	0.5	0.00277326854537208404	0.00320119360428966796	0.00302609598685584825	1	-3843.38697045208664	2.68607685276389674	0.00860371314589876597	1	0.5	0.0153886107250612442	0.00568646142537548253	0.0121963178276444147	2	-1129.39797809355628	7.14398866025548074	0.0120118323052125688	1	0.5	0.00879051251647234612	0.000603282880192613472	0.00445775743543695528
15100	-6377.95226773885406	23.451778830524475	3	7.5	0	-1409.8714953347253	11.6923317340235684	0.0624378668591204639	1	0.5	0.00391205526147667126	0.00356069955701883694	0.00339379200766782218	1	-3840.53839014565665	-2.3724305618670698	0.00705044600340596923	1	0.5	0.0110233837657676415	0.00374545375681907327	0.0111887178200315469	2	-1127.54238225847303	8.71864036418115518	0.01091890056506571	1	0.5	0.00590760125137145507	0.000609824032650051629	0.00301176950349001755
15150	-6376.51437666855418	26.546624250609316	3	7.5	0	-1406.21937051682107	10.5936202315261738	0.0488139887615129525	1	0.5	0.00205143181667502561	0.0038688887602392032	0.00343559307604044848	1	-3839.54955347039868	0.558760440031736749	0.00835327181303715735	1	0.5	0.0146019190103899195	0.00434786094424812874	0.0125236171313695081	2	-1130.74545268133443	9.21550664985582912	0.0155849565029545101	1	0.5	0.00694205389872267365	0.00107853994085000066	0.00361426559505562649
15200	-6373.21595935461391	23.4340840988805361	3	7.5	0	-1406.22107386348921	11.1527832428082974	0.0595303764352007325	1	0.5	0.00220905789385759813	0.00362170298953831812	0.00328710785433763454	1	-3838.81906927868295	-2.47597462566318782	0.00836634135386279607	1	0.5	0.0148550762709976081	0.00395234203712392998	0.0134200664822758525	2	-1128.1758162124413	9.80402284362727272	0.0171103421993152906	1	0.5	0.00554129751621253164	0.000883560432284369139	0.0030049605550909503
15250	-6374.12673812391222	28.9974697759302735	3	7.5	0	-1406.24623213129667	11.4504890884351624	0.0498022188941990782	1	0.5	0.00199533538177320505	0.00422117453968954941	0.0028271635184734592	1	-3841.57909744940025	2.32463679443264937	0.00850409614295409566	1	0.5	0.0127400627601363982	0.00551882047044095769	0.0117768272217665011	2	-1126.30140854321508	9.30889107265163318	0.0170987431281989337	1	0.5	0.00498939027764367261	0.000614505396734396745	0.00267226152064564682
15300	-6378.78391560045566	24.0442622851759111	3	7.5	0	-1410.8580073747537	11.7960741722395959	0.0578315039441824191	1	0.5	0.00445367545137009564	0.00397180578687337821	0.00409353608812627282	1	-3841.25343353508424	-1.0372672993352765	0.00787881985506028518	1	0.5	0.013356967312179592	0.00588563524629619021	0.0134083353075147276	2	-1126.67247469061704	7.45609403406690063	0.0105356487881707178	1	0.5	0.0056480230777411029	0.000585561963215850897	0.00365806920411798067
15350	-6378.69975744938165	25.7370150667760704	3	7.5	0	-1409.88836273627976	9.78823478216386533	0.0633363878256978374	1	0.5	0.00165010851696250987	0.00274305901364645024	0.00263752751491320991	1	-3841.41568046046086	1.51185149099157456	0.0085046737234443278	1	0.5	0.0142917872398850999	0.00406176545490053408	0.0118939905930619833	2	-1127.39571425264194	9.28933612237619499	0.011222598107873849	1	0.5	0.00545856540794828829	0.000657597507218067134	0.00293382238752302495
15400	-6371.52979251620673	23.9051848999981509	3	7.5	0	-1405.96549664710847	8.27128607578411135	0.0556411948584970631	1	0.5	0.00159245490410254227	0.0044888045105465511	0.00383726447782191437	1	-3839.8998280515525	1.11197101369610252	0.00741531656350765192	1	0.5	0.0139960753671941451	0.00412709282335904128	0.0119736890753781699	2	-1125.66446781754553	8.92585549233759323	0.015522351765652238	1	0.5	0.00454331221171114154	0.000491816947517839751	0.00258788228308574507
15450	-6377.67950762628334	28.2021618572458159	3	7.5	0	-1405.82169208408664	11.757404084283916	0.0523655335938297065	1	0.5	0.0021204637817364108	0.00440791671589605555	0.00332328114802414544	1	-3845.49447774189775	4.16933719928073998	0.00981031849553701957	1	0.5	0.0119636722646199421	0.00651333409636808188	0.0111309031370486772	2	-1126.36333780029872	6.30485928376440086	0.0126581213809260351	1	0.5	0.00610575383211558933	0.000255305910934176068	0.00339404303513191714
15500	-6379.27630186368606	31.6379652380102492	3	7.5	0	-1408.33647793031764	11.7372040619899067	0.0452013381974428752	1	0.5	0.00289439034557416796	0.0039710662414783951	0.00368901601267009396	1	-3843.22865598898215	3.87149667534651343	0.00752811668080343929	1	0.5	0.0135321997364342781	0.00458244632750965265	0.0108998453602059762	2	-1127.71116794438626	9.25348215422108922	0.0140523080266866402	1	0.5	0.00468394825371067081	0.000826165378179912532	0.0023731472629435371
15550	-6378.09523387866102	29.7959692220047074	3	7.5	0	-1406.21581604091534	11.6288730756469221	0.0537527848833540683	1	0.5	0.00245361771800326573	0.00369502323856958116	0.00276073794251684417	1	-3840.88222577736906	1.1727794385723378	0.00786636592552207407	1	0.5	0.0138295615757350419	0.00533399117996288287	0.0125182056086767055	2	-1130.99719206037707	11.0482249715036822	0.0134595181977665724	1	0.5	0.00369195424149426979	0.00118179861503988834	0.00253192487684072683
15600	-6379.93547138525173	28.3236490590005658	3	7.5	0	-1408.81254626889086	11.6557033052015129	0.0484086438615477649	1	0.5	0.00349202293575595233	0.00395419816944659643	0.00402442807327293029	1	-3843.43198504998736	1.5505855440323657	0.0092828419621260351	1	0.5	0.0179011742435014748	0.00496832352305964873	0.0126821804733544055	2	-1127.69094006637397	8.41249043438860156	0.0097994027920057479	1	0.5	0.00604881742421272631	0.000520499303775279675	0.00312386604316436693
15650	-6380.11265492191069	29.8545309798823553	3	7.5	0	-1408.99843866749893	11.7193501696633327	0.0497680733331556796	1	0.5	0.00365033948725146168	0.00390500796683802484	0.00404690276149832513	1	-3843.08581812345028	3.86228853464284327	0.00873493808910859662	1	0.5	0.0143409198274909687	0.00503783810218536368	0.0111776004176818954	2	-1128.02839813096148	7.62377394850457435	0.00954539167648005976	1	0.5	0.00647978140119985242	0.000676577485861886677	0.00414139536483495215
15700	-6371.79565348843335	23.2434903942761366	3	7.5	0	-1406.20471427444159	10.4636850242535715	0.0515100393618239324	1	0.5	0.00211581675955045505	0.00453043280292607462	0.00278686035193216044	1	-3839.78863672760554	-0.823137699735930539	0.00988150124886387309	1	0.5	0.0150465996477351163	0.00523930351997364645	0.0136794313648348227	2	-1125.80230248638577	7.9594344888780526	0.016712959949968121	1	0.5	0.00418885510384335059	0.000340371611765707602	0.00238575199589848757
15750	-6378.4639035536793	23.6715410336235763	2	7.5	0	-1407.29667791501402	12.1743167343340275	0.0536570843303256079	1	0.5	0.00284730903713166115	0.00339632921189181704	0.00304894200966053866	1	-3843.96157533498717	3.81632187653505994	0.00943154251549316314	1	0.5	0.0124154248914254434	0.00483162632923387052	0.0107481444404658819	1	-1127.20565030367811	7.15587967692068361	0.00943154251549316314	1	0.5	0.0057899134622368606	0.000306851418057472937	0.00314940991299450133
15800	-6379.7837786237551	27.3804026968955263	3	7.5	0	-1411.76650107060209	11.8220194489288986	0.0398332200335116404	1	0.5	0.00189311172189235411	0.00298513855611418641	0.00230012993409718864	1	-3841.43435436564141	0.769492442907274921	0.0100077250718862264	1	0.5	0.012177098307370935	0.00565738644033210013	0.0121761475614371537	2	-1126.58292318751114	8.38105220382320226	0.0206202552517010182	1	0.5	0.00484216173571615574	0.000424707923186665648	0.00247334641124163533
15850	-6375.81232212227405	22.8391822605596921	3	7.5	0	-1408.04765203491229	11.3352879349485747	0.0519520458825785472	1	0.5	0.00295597520642410438	0.00327566124414934139	0.00269488660848946982	1	-3841.09951530476746	-2.87777924186448075	0.00782532003748301688	1	0.5	0.0100581465901262348	0.00540069948015840622	0.0118522392449302502	2	-1126.66515478259362	7.97319329673738508	0.0106774177420166858	1	0.5	0.00607950831918212687	0.000454140649538690045	0.00342135485192788342
15900	-6375.72686579092715	26.1511585513761702	3	7.5	0	-1407.13523589973283	10.6563220363251965	0.0631021380411188881	1	0.5	0.00139964457105543429	0.00389258149120059148	0.00295713337133486154	1	-3841.79634780693823	1.25088279774808342	0.00878566308465499914	1	0.5	0.0112337006897824422	0.00541964782737017724	0.0114682697756188709	2	-1126.79528208425563	9.47859105847172856	0.0149981586553748734	1	0.5	0.00544159253590139214	0.000704702873757253917	0.00297163694246693972
15950	-6378.35636056335352	20.9093399569224019	2	7.5	0	-1407.19890523626827	11.5929081718013158	0.0540636355139384947	1	0.5	0.00309163530782044548	0.00380402133304583384	0.00307361961055774421	1	-3843.79679635139519	1.33741732045944062	0.0104481357413400023	1	0.5	0.0176763552640903272	0.00523767838873017647	0.0129895862696557535	1	-1127.3606589756896	7.59630615977381751	0.0104481357413400023	1	0.5	0.00542583425337151218	0.000468323608517426425	0.00253632509299159346
16000	-6378.2605604394721	30.9632600815442025	3	7.5	0	-1406.07831119569892	11.9804062548752412	0.0513409733331781845	1	0.5	0.00228095240629729284	0.00385338310449605519	0.0031062300230608581	1	-3844.10377943171034	2.47793969880114773	0.00806608581566362406	1	0.5	0.0104507752678353397	0.00496782133651059964	0.0104869761190402051	2	-1128.07846981206217	10.254695362229004	0.0126303395642304583	1	0.5	0.00448191192182461999	0.000871188150477272523	0.00276974071982945573
16050	-6380.15981711198856	24.4766040948032568	2	7.5	0	-1406.04254639079045	11.4178730467169665	0.0532329158826118157	1	0.5	0.0018837056174165008	0.0047128182768377486	0.00308538273555520595	1	-3845.36508823439181	3.97161327220106841	0.00993582921707617667	1	0.5	0.0145833074211395592	0.00622166065101027819	0.0112108230529302331	1	-1128.75218248680653	8.57010685543833972	0.00993582921707617667	1	0.5	0.00704034846926851043	0.000697443874254580036	0.00399198348086367109
16100	-6380.7565096293074	32.531750129626424	3	7.5	0	-1406.27414777625359	11.8576437547614084	0.0540248892389873295	1	0.5	0.00258651423678061534	0.00461304678387378184	0.00355634671465411296	1	-3848.09927858453784	5.43544512140986669	0.00765422751325842924	1	0.5	0.0138432171441207324	0.0040718862485518495	0.00965140034882136857	2	-1126.38308326851575	9.45913548182959829	0.0150652119009590316	1	0.5	0.00464047210232618104	0.000668378845883513262	0.00281813852475243636
16150	-6375.45492583392934	29.8333899010538595	3	7.5	0	-1406.82008705465296	11.240141103436045	0.0531513944144472936	1	0.5	0.00163288806474596042	0.0051129881712520895	0.0033460429834943177	1	-3841.73266280235612	2.7648722316088552	0.00891866575761276342	1	0.5	0.0132262304679732837	0.00551032793627415866	0.011742191653055737	2	-1126.90217597692049	9.87210994436534506	0.0129068599809641846	1	0.5	0.00435065609609317817	0.000689028304708768583	0.00250880212660585045
16200	-6378.49580732670802	27.9079259156902886	3	7.5	0	-1407.29869832190525	10.2117351820723492	0.0446471496561790734	1	0.5	0.00204505415065793549	0.00434541671113149435	0.00376082238705961573	1	-3845.36159221920161	3.76141261147116879	0.00715879935997983195	1	0.5	0.0109110246005509528	0.00441133567786273877	0.0100000568235994233	2	-1125.83551678560116	7.40115855380184584	0.0173974416698521872	1	0.5	0.00489701177177561276	0.000424724188607665748	0.00304549311985097704
