generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6
20950	-6775.88565285481309	57.754823718659587	5	7.5	0	-1151.74900757339788	11.8177885305733419	0.0677061958350261006	1	0.5	0.00237337469560338797	0.00317547508856442151	0.00253418601616542307	1	-1238.30257773129892	8.81190119206727829	0.00225885968397654012	1	0.5	0.00238196532910863335	0.000581512241404670734	0.00128593422426148836	2	-2219.69182616008175	7.72908860054910463	0.00313959300737057766	1	0.5	0.00912302693444945641	0.00116833901797323814	0.00451279425735413072	3	-850.692433117990163	9.29705158309464608	0.0415821624430495682	1	0.5	0.000777482727027770473	0.00113234670803987088	0.000922003910443746125	4	-1315.44980827204427	10.5854833588224011	0.00918191206978968485	1	0.5	0.00417517856868570864	0.00690106746887676585	0.00564124955111617362
21000	-6785.08911401155183	57.3166358673846474	4	7.5	0	-1154.97888982795666	11.9106427193249154	0.0544035578976205178	1	0.5	0.0020099539326923232	0.00239360114288357604	0.00222200525163820332	1	-1240.37341943818342	10.2783788868156236	0.00174580209172043818	1	0.5	0.00246193589123882162	0.00092200760835405471	0.00183348233906609486	2	-2219.98340344541475	8.03591699393641079	0.00221220465816851855	1	0.5	0.00906245876662310941	0.000969380239367207634	0.00477981238255391263	0	-852.412379809168556	7.74724394039263942	0.0544035578976205178	1	0.5	0.000367905361788038894	0.0013084165007663409	0.000836168815383691428	3	-1317.34102149082923	10.9467388847783766	0.0104643864405608092	1	0.5	0.00349011333416311426	0.00649581023000374378	0.00510249550736305985
21050	-6779.03069188114478	51.5100276708903806	5	7.5	0	-1154.76345446127038	11.15241908144192	0.0963816582679146022	1	0.5	0.00201477350243852577	0.00344838411532086058	0.00306729297903794891	1	-1241.8893467109508	10.440334795866228	0.00433869095083326724	1	0.5	0.00233072132146372631	0.000935918676386821762	0.00150418871109357839	2	-2219.10295995074375	6.59660800902954847	0.00250642489853697978	1	0.5	0.00965688358194323991	0.000749392229287823954	0.00462499030248553992	3	-848.519121473103041	6.48933231789428788	0.0429289574690383466	1	0.5	0.000315620960566647996	0.00084452870596289089	0.000579300486133587852	4	-1314.75580928507702	10.2398398207882195	0.00693315952971563631	1	0.5	0.00410273652302318905	0.00536010361941028149	0.0054480669123136297
21100	-6779.1299210039615	46.9857136114805556	4	7.5	0	-1151.99224951907945	11.7168519732487297	0.0670847337977550917	1	0.5	0.00194981784680602717	0.00283122572608210735	0.00220326876085664156	1	-1237.90337263744027	7.17803518601571611	0.000534007871165675051	1	0.5	0.00464960611618428846	0.000252057514479709028	0.00247044999767323222	2	-2223.78032496756305	8.5011047601212546	0.00608026706047619641	1	0.5	0.00869082003964408503	0.00114160010738330341	0.00458705202826788141	3	-849.901075603212803	4.10754548293996535	0.030996574629600402	1	0.5	0.000309120633094834933	0.000656060017208961988	0.0003932358814983187	2	-1315.55289827666593	10.6714249941109252	0.00608026706047619641	1	0.5	0.00286127747464956939	0.0051951728198274226	0.00457848615332935322
21150	-6776.08522053204979	52.0424668845053588	5	7.5	0	-1152.62253801815177	8.67989917237933994	0.0787268841792887475	1	0.5	0.0025414725581719348	0.00397893958814898255	0.00414318588316499054	1	-1237.04456118738699	8.34254218550550775	0.000729146756328216054	1	0.5	0.00290638382849853563	0.000342145594480398418	0.00158319546989337716	2	-2222.46476347866883	7.6533725086718718	0.00213144618410591796	1	0.5	0.0106029883269443629	0.00136986052274960281	0.00580494122516337762	3	-849.994282051298569	8.1329825776474749	0.0373060695882102902	1	0.5	0.000599926721871742803	0.00110925505670711856	0.000759527200529925748	4	-1313.95907579654363	10.0185724898158597	0.00795930136195434519	1	0.5	0.00345040217027539923	0.00552269667851075074	0.00525176049412626623
21200	-6780.94502111421571	51.0852965825243359	5	7.5	0	-1152.03349489768789	11.9124637366090695	0.0655216006023040809	1	0.5	0.00196445068602546253	0.00302116370684665705	0.0025579024365867736	1	-1242.1743552930443	7.24536225961482927	0.00141132427151349662	1	0.5	0.00336010009032710038	0.000229139069099857729	0.00176930417777876802	2	-2221.76073607261606	8.76716775153915862	0.0034075311426825872	1	0.5	0.00736534068732715066	0.00123717449967842359	0.00485116340553387159	3	-851.205943210800342	7.4516774258668903	0.0514692433843105396	1	0.5	0.000414690304313492214	0.0011675341380619935	0.000856652540617816637	4	-1313.77049164006712	6.96663765714072625	0.00977425065639323139	1	0.5	0.00369122621783934133	0.00550043100766912148	0.00606178350936189582
21250	-6779.93298074382437	57.0383803227778401	5	7.5	0	-1153.30958544936925	10.6936361853829105	0.0684596695812474398	1	0.5	0.00151691953459539598	0.00239238649473955513	0.00220531971944173998	1	-1238.95915265232657	8.0528886513719975	0.000645796665851080241	1	0.5	0.00464045645100968646	0.000348082479980183087	0.00242400093830651793	2	-2222.27200451308909	9.86218854715692927	0.00386443097055492665	1	0.5	0.00759520130420936277	0.00160747176967096527	0.00439664081775311116	3	-850.898047604409385	8.55316110814557362	0.0407215148889029585	1	0.5	0.000964393284673265776	0.000765711437214812505	0.000779309883292328984	4	-1314.49419052463008	10.1047631045534168	0.00759498820651399557	1	0.5	0.00375314045311070854	0.00703705601917321844	0.00592202604530849865
21300	-6775.91175468848087	55.1508465412063558	5	7.5	0	-1151.79044207995526	10.4827420586583102	0.079296595243784046	1	0.5	0.00227228435120532769	0.00296745551143789889	0.00309205210838346591	1	-1240.19248655942715	9.58920154738429886	0.00155866548110353211	1	0.5	0.00430388594650457038	0.000620218423671588118	0.00251730375814729779	2	-2220.72484166214872	8.28276976834058232	0.00271219681819059909	1	0.5	0.00781640606972614817	0.00082000907042344205	0.00396480691947057734	3	-849.707839213896591	8.55666101677405422	0.0384156345178503084	1	0.5	0.000653427724964885694	0.000936813828462964237	0.000784580033728957669	4	-1313.49614517305304	9.23852488814612016	0.00701126289478226725	1	0.5	0.00343581953177411054	0.00506133798397716966	0.00521287985337860575
21350	-6775.51798294599212	56.6238019869485711	5	7.5	0	-1152.30596243825357	11.5157924414848765	0.0661206896317185627	1	0.5	0.00246907933716600464	0.00359228070449249971	0.00268447187990908994	1	-1238.26706313017326	10.0044273176646357	0.00244864507606209906	1	0.5	0.00173730991553297238	0.000788688690454072234	0.00121776286416716692	2	-2220.77977395499011	7.27124906512487357	0.00329050093884157395	1	0.5	0.00914185848526235557	0.00158025996672132092	0.00439965766315998565	3	-851.226749968356785	9.50838211244110099	0.0407231505169010077	1	0.5	0.000983633141886823071	0.000983218177208932754	0.000944752654691060137	4	-1312.93843345421897	8.32048861613366242	0.00638621707022315761	1	0.5	0.00313908009710254241	0.00551704922868867433	0.00546814673656516835
21400	-6778.8375037699052	55.8496227606970095	5	7.5	0	-1151.94165194904895	11.0436228226806747	0.0711539744681126962	1	0.5	0.00271441849459478322	0.00261449024897900725	0.00305594380261896368	1	-1238.47107731549454	8.5935727504668229	0.00155101099252761502	1	0.5	0.00367713629606170392	0.000468906023852170022	0.00226870444509362067	2	-2221.20054402548885	8.68773403439187319	0.00314947593163654492	1	0.5	0.00759806450806300819	0.00106335415552429513	0.0038555784031684354	3	-851.693208163461804	7.84721388708736356	0.0470157793643030814	1	0.5	0.000962165821387597113	0.000813941192341713728	0.00102719412953069535	4	-1315.53102231641128	10.9425337207326052	0.00878413136478397097	1	0.5	0.00340672547048661905	0.00575516203134977984	0.00497777293214738108
21450	-6776.59600566369681	52.0870748942889534	5	7.5	0	-1151.886512287492	10.4782968666960237	0.0709608157711517917	1	0.5	0.00271010376943645655	0.00349889034840569378	0.00367511177056997675	1	-1237.45568361667733	8.14621638955032168	0.000574460814378810751	1	0.5	0.0027533669986763514	0.00032011865831759991	0.00148995942022497126	2	-2220.51154433640886	8.3482377660713496	0.00307905287498388925	1	0.5	0.00883416210737838353	0.00138459281163888308	0.00453697633394361654	3	-851.051216827829307	4.30804880821175828	0.0316599348686304669	1	0.5	0.000686838840149933509	0.000578501753728067627	0.000801623527336870791	4	-1315.69104859528966	10.4762550473820468	0.00942936308182117447	1	0.5	0.00336609622094650269	0.005899788710088524	0.00521174982194753684
21500	-6779.04417935887341	52.7900761602557509	5	7.5	0	-1152.22220441240097	11.8503261853361472	0.0716138889552254687	1	0.5	0.00242238559874075271	0.00390488870491723355	0.00332640463300860802	1	-1238.59718139601136	8.16991375553503119	0.000889952545084265979	1	0.5	0.00481877595036188898	0.00038878609681728001	0.00245000344274870843	2	-2223.96636663592335	10.3485691117574774	0.00462302401884476417	1	0.5	0.00697895782344043307	0.00168345324124148502	0.00429340681498729167	3	-851.574573176861691	9.51442467889042476	0.0356837564348708169	1	0.5	0.000988626537171230068	0.000969157634149788458	0.000988371542892806055	4	-1312.68385373767592	3.30377386137077167	0.0101625199470564143	1	0.5	0.00402030001826131876	0.00562826534855761541	0.0069653781103119353
21550	-6777.01222572611914	48.964604112985036	5	7.5	0	-1153.13929532202087	9.82007574898340962	0.0690216144164313428	1	0.5	0.00316780544340285273	0.00392510393055940654	0.00431710104630688048	1	-1237.72616301207631	7.61200110311048306	0.00100587062121203392	1	0.5	0.00391468315311234872	0.000308154750036424398	0.00227042982857494089	2	-2220.98475659286396	8.2109231537067231	0.00319923302955827564	1	0.5	0.00826707655749003671	0.00140548685018435375	0.00411085754397218055	3	-851.128493672391983	5.47740993211978022	0.038368433411066237	1	0.5	0.000996850301291960427	0.000806851694915231617	0.000670849745473763828	4	-1314.03351712676658	7.94179222746235425	0.00838465662044988493	1	0.5	0.0039927077544938171	0.00438699573129766422	0.00542144224948634592
21600	-6776.56213062903771	54.1843673108949275	5	7.5	0	-1152.59721054809597	10.0749337175399489	0.0784472651747411959	1	0.5	0.00188063193692292316	0.00392569287102778434	0.00236894689349246342	1	-1237.82107946054566	7.3234744341904765	0.000378782671205966546	1	0.5	0.00263507027674699012	0.000246111487172730409	0.00149633851159402653	2	-2220.77133555777436	7.8984478321500653	0.00240745733417503617	1	0.5	0.00968443378442005592	0.00119793302400196099	0.00572958664233688946	3	-850.959518944211823	9.19038404061571157	0.0379605894502093311	1	0.5	0.000808369093689871804	0.00116044618091698699	0.00104815821377122359	4	-1314.41298611841012	10.4621753513124851	0.00746021359354665653	1	0.5	0.00369507121523111317	0.0063802801634356629	0.005538221509213021
21650	-6785.37737867323267	57.4388902598482147	4	7.5	0	-1156.79886977054298	11.5523500387072247	0.050462014341802329	1	0.5	0.00216964187458598776	0.00235180811272242898	0.00203475347315044052	1	-1238.9638780704588	8.74604872644666642	0.00292837832375773518	1	0.5	0.00127207884493017406	0.000617766615406685525	0.000869185626152326678	2	-2221.04229071842792	8.98637742356052982	0.00263149520738831678	1	0.5	0.00847855327372739644	0.00131525693307480524	0.0046624697961798094	0	-852.052985797069596	8.40023883945370642	0.050462014341802329	1	0.5	0.000840615584059029399	0.000991477878710710038	0.000793760254544151615	3	-1316.51935431673382	11.0764487250880137	0.0100069425705679831	1	0.5	0.00420896773867374119	0.00504800779903355826	0.00503568552008475459
21700	-6784.47682277823878	58.629843990709567	5	7.5	0	-1157.37722776325768	12.0219124198644316	0.0499922269603266245	1	0.5	0.00268386619672180164	0.00357646507012152797	0.00294726450017968522	1	-1240.1978465431464	10.4177858995957919	0.00202396262870282919	1	0.5	0.00307823369442723196	0.000873038496056014	0.00182936348223775545	2	-2219.77470190206805	6.79510105529126562	0.00241281632828393598	1	0.5	0.0108984315707031636	0.000957891503445451012	0.00580897952430824236	3	-851.276624451684143	7.25611202442314607	0.0322971636002451767	1	0.5	0.000819268342624026864	0.000782000880699369153	0.000934914649465290264	4	-1315.85042211808286	10.0480051431431079	0.0113683835732637812	1	0.5	0.00456446485881664438	0.00642617917978940533	0.00612176747484228807
21750	-6776.47860495571149	56.2773269455056422	5	7.5	0	-1151.76402853526724	11.8502988116790391	0.0692711226308802552	1	0.5	0.00196450707953893652	0.00313915391994909216	0.00240224321436317053	1	-1239.0820509037078	10.3386507895505417	0.00227498830211462144	1	0.5	0.00159045558732449715	0.000981800108726053455	0.00123489744819975378	2	-2220.25478545870146	6.77510862754373377	0.00251695323179033231	1	0.5	0.00958224956446441546	0.00120241466051744387	0.00449229278957082902	3	-850.289213679659724	8.41264944192281305	0.0438973320740788722	1	0.5	0.000472641471001610696	0.0013210316003228373	0.000890645723670367034	4	-1315.08852637837504	9.51979669051949173	0.00723520549297629757	1	0.5	0.00386077855421087298	0.00760566372416864554	0.00641495685749219127
21800	-6785.3139277103628	59.1637446609934159	5	7.5	0	-1151.51273424359761	11.6165198277663784	0.073655868352798734	1	0.5	0.00250337996358646715	0.00306896212537453601	0.00305877096488388995	1	-1238.11354691422412	7.47518510042954532	0.00211860803979884316	1	0.5	0.00147089107166226488	0.0008702521689209745	0.00144181110666716174	2	-2221.7859486629286	9.28811345384940168	0.00433162190235156837	1	0.5	0.00833936360061316752	0.00149771057181228044	0.00505397060588907467	3	-855.697365870577869	10.7307141834262971	0.0480448742869208009	1	0.5	0.00110515123612575086	0.00178601258528698491	0.00139191783768428338	4	-1318.20433201903438	11.7535389390864538	0.00785612342851722475	1	0.5	0.00401827549043640674	0.00453926916919518419	0.0041522635965528
21850	-6773.97295863407635	55.1947770404668532	5	7.5	0	-1152.86519070684949	11.743936902598449	0.0703485282223454828	1	0.5	0.00339762529937423551	0.00289179619540204901	0.00282847864792378076	1	-1237.3444314796775	8.55619910245577131	0.00108369311209428366	1	0.5	0.0014813425434034497	0.00046931292419991901	0.000986240620405379187	2	-2219.20646531486545	6.86942773047721644	0.0026212696514608942	1	0.5	0.00955356048937637363	0.000916422691428486801	0.00455544621704448167	3	-850.620576291018097	7.99355165153808755	0.0357596699249307995	1	0.5	0.000608106616067227582	0.00124465094815151599	0.00104921053393034662	4	-1313.93629484166536	9.92416447698872872	0.00811569489982325379	1	0.5	0.00341776261622696396	0.00687701072633465152	0.00580268768362681917
21900	-6774.08203910209704	54.0137076643849809	5	7.5	0	-1152.58411006636402	12.1044063277274461	0.0620058015166063473	1	0.5	0.00236433623869922258	0.0033645176645240105	0.00287177491714362071	1	-1237.20297695141585	9.05995986582144397	0.00158342613002335989	1	0.5	0.00162408421286967179	0.00063943842347138056	0.00122548929521387696	2	-2221.29616529102259	7.83149569072547536	0.00331281557334572093	1	0.5	0.0105521635376392212	0.0014993081240550943	0.0058438585342968051	3	-850.068739419983331	6.89209923092208854	0.0483435120908861787	1	0.5	0.000489595830410292617	0.000640359093177012939	0.000532454249519004439	4	-1312.93004737331103	8.3932630745821406	0.00643343751781522404	1	0.5	0.00294541566279440557	0.00601755908898558758	0.00559637069737485299
21950	-6773.32272351370011	49.4109878786959626	5	7.5	0	-1151.86468257372985	7.52084049759276851	0.069928722111112715	1	0.5	0.00287208350607432317	0.00313766628389954526	0.00398615738875438257	1	-1237.30018907535623	7.91803123152349642	0.0010915466879473049	1	0.5	0.00243772183541730728	0.000418157735814152502	0.00123118292933257155	2	-2220.34663554452118	6.89359582837555962	0.0028679632314145471	1	0.5	0.0111014042936442986	0.00108363064498124564	0.00608140003341726271	3	-849.315507327973137	8.07711555984590746	0.0426019232157631642	1	0.5	0.000526073908453756072	0.000958998150994416483	0.000727677954961379321	4	-1314.49570899211972	9.59736308738072097	0.00847325558872772354	1	0.5	0.00491645329074647235	0.0052599397785064745	0.00599935347875166312
22000	-6772.85960954757502	53.1182595475276429	5	7.5	0	-1152.40783658766827	11.4691016367807919	0.0635491914758464921	1	0.5	0.00185725112112966606	0.00287497191376946465	0.00257133684560691784	1	-1237.24028244774581	7.97529754358738074	0.000984827369540753218	1	0.5	0.00259371003125399065	0.000312662275769506849	0.00137203905169584555	2	-2219.1290358640681	5.73791420322744727	0.00211632625669253092	1	0.5	0.0110787556996615553	0.000712118396359330856	0.00540284221154464436	3	-848.884929467321285	7.35416150814706526	0.0368307471029382452	1	0.5	0.000412701994456203547	0.000917996236340262164	0.000644541954323333459	4	-1315.19752518077166	10.0425983336003561	0.0101308721478765469	1	0.5	0.003985557676344436	0.00559331209376452091	0.00555563459905551206
22050	-6788.03767141422213	55.1925545540687352	4	7.5	0	-1157.09356176460847	11.6737656562338614	0.0492668069070972478	1	0.5	0.00242302722139884925	0.00301524376291946406	0.00243707446392555814	1	-1240.12831412400283	8.55233517539181776	0.00157781469597160812	1	0.5	0.00495308876809812636	0.000463504762713149961	0.00282849711155413151	2	-2220.67693243908434	7.36759077366265203	0.00182710995006503808	1	0.5	0.00987263351165627509	0.000942777878839537171	0.0050846052942824611	0	-854.984237385483539	9.04360490610217127	0.0492668069070972478	1	0.5	0.000746080091291789543	0.00188861321591238945	0.00149538434134939839	3	-1315.15462570104341	9.1259246614165086	0.00583803014368597904	1	0.5	0.0036819998934043024	0.00571277894105464302	0.00571043172094661423
22100	-6775.21224036911826	53.6007583524131945	5	7.5	0	-1151.84925704835928	11.9824133308496954	0.0690495347146481975	1	0.5	0.00225976190275893607	0.00351832952212932301	0.00274737195416579604	1	-1237.51759426026683	8.10423239785974658	0.00109512625834213336	1	0.5	0.00348155580539204765	0.000395340945354611046	0.00213762247336658599	2	-2219.78210787361604	7.25311542331151671	0.00379737140967359227	1	0.5	0.00929052377973178974	0.00112267062284398676	0.00446031440152203345	3	-850.437841795772215	7.74115857696363108	0.0370433121482709043	1	0.5	0.000822594962754140684	0.000685656940413124634	0.000664122175266340458	4	-1315.62543939110401	8.67445753365409544	0.00956467214606074485	1	0.5	0.00316663207577836531	0.00561064764161612987	0.00546160270053949824
22150	-6783.36784811386678	56.6536943783271241	5	7.5	0	-1151.61405727020724	11.9670052753521006	0.0764053122110355115	1	0.5	0.00256344963382123007	0.00306893205079254846	0.0029729031640841311	1	-1239.10788100465311	7.88010652071255535	0.00145158168911972566	1	0.5	0.00394063928238171535	0.000493754302514330212	0.00257054849325383857	2	-2224.9689378147782	9.24527342124471829	0.00295480490762641424	1	0.5	0.00918091955834989676	0.00224965419259125438	0.00579300489361910063	3	-852.387297566843131	8.34331461404814689	0.0423940681754452972	1	0.5	0.0005160506952533783	0.00177800688959646003	0.00127851162443183195	4	-1315.28967445738522	10.6191906237430054	0.00981002135924777773	1	0.5	0.00445437467406915259	0.00632204755960987224	0.00571280990325096806
22200	-6782.55172516097082	51.3846311865659615	4	7.5	0	-1154.56022755074991	11.9930368681923802	0.0860096380451096515	1	0.5	0.00335126736471290116	0.00223330614284128178	0.0026542603303383195	1	-1237.65083478421388	9.50360192618859401	0.0020490662830632664	1	0.5	0.00198465165953626158	0.000586403305260860741	0.00126980016051948287	2	-2223.18167859080722	7.5223595060138031	0.00609896965507541588	1	0.5	0.00960194720484561053	0.00193452184859823511	0.00482603796634421302	3	-851.874369116858247	9.72728510888467923	0.0362760468030131136	1	0.5	0.000823825851316187067	0.0013383803539811466	0.00109369250866482776	2	-1315.28461511834166	10.401410304968941	0.00609896965507541588	1	0.5	0.00338135233297265055	0.0048385100740291195	0.00478740403413706155
22250	-6782.81388921028338	52.416461264869028	4	7.5	0	-1157.33222117484229	12.0021158669226153	0.0491512559999314202	1	0.5	0.00214889571254778949	0.00354767587713805373	0.00277120423779560242	1	-1238.80203409216938	9.16620485300593657	0.00310650776039657264	1	0.5	0.00155670792231947671	0.000764010424622664475	0.00128580671906765765	1	-2221.27066550709833	8.73700713995895129	0.00310650776039657264	1	0.5	0.00751387458758184541	0.000973532847197293482	0.0038506651356305429	2	-849.018842427683012	7.68111184421173121	0.037812685955161858	1	0.5	0.000452418071065897583	0.000969388968074247565	0.000725032530919329571	3	-1316.39012600849037	9.57751460848571767	0.0102075762711064302	1	0.5	0.00469993657746241213	0.00815776798983012912	0.00668866379984020369
22300	-6778.80775502672077	55.9742799652014824	5	7.5	0	-1151.51942316728059	11.9437832922274936	0.0744733620301767513	1	0.5	0.00248732875815727917	0.00313542756158607721	0.00297083831057160181	1	-1238.72575697695538	9.27769308195951936	0.00158857151509523512	1	0.5	0.0017290192137507359	0.000853184095333463883	0.00146109884161434514	2	-2219.57190947446361	7.13687125812344902	0.00273512811191108096	1	0.5	0.0105148739432783193	0.000988352568565283897	0.00565026072056158939	3	-852.061780475679598	9.06283398866692025	0.0405826430652122191	1	0.5	0.000524224735494012157	0.00172255523226599828	0.00112234524688590155	4	-1316.92888493234204	9.70032949985549564	0.0110964344086592562	1	0.5	0.0055623963551572073	0.00711638695004582038	0.00675636575852381349
22350	-6780.37645043790326	57.6053780032666651	5	7.5	0	-1151.91481810877417	10.5403779853568125	0.0732240285786228962	1	0.5	0.00222658833794954882	0.00250194084811428824	0.00277258507909664475	1	-1239.46498993571663	9.85643555482021938	0.000953979511898661787	1	0.5	0.00190914216872364287	0.000692716099225324693	0.00128623563625902327	2	-2221.9967882219662	9.3218317816613343	0.00457431481244680721	1	0.5	0.00823646726769966184	0.00145468853551717096	0.00496164308612440704	3	-852.350826188913402	7.98504650919325343	0.0290644126192638498	1	0.5	0.000733573984102043079	0.000705692324935296177	0.000665959583370844834	4	-1314.6490279825332	9.75421634252787939	0.0097123937554367927	1	0.5	0.00396869156182366126	0.00729861118030221759	0.00626539365406127407
22400	-6782.47618945348586	59.2066176293187993	5	7.5	0	-1154.22795162760531	12.1734301003609175	0.0566597172948368061	1	0.5	0.00275664303833960799	0.00262592273266963692	0.00268202433583688551	1	-1239.50595934844387	9.9744074057059251	0.00207420448915258222	1	0.5	0.00352502995949310026	0.000717352135433405686	0.00197382475599572685	2	-2219.95184406161025	7.92568011471772138	0.00317716746319107951	1	0.5	0.00939006813032942748	0.00130114620375145341	0.0047722004148752703	3	-854.147593303474764	8.63558636515928058	0.0284303461458979938	1	0.5	0.000776645457576238037	0.00123129525263741563	0.000869860042223763626	4	-1314.64284111235247	8.3583231050945912	0.00727048679885846424	1	0.5	0.00499176804916766966	0.00471246037342250117	0.00609231352603626253
22450	-6781.56030871217808	50.5472329416434647	5	7.5	0	-1154.16442230466305	12.0125938689819556	0.0609502489128820393	1	0.5	0.00309748542211861445	0.00228802738058697967	0.00278530782665931597	1	-1240.3222925325565	10.4239346512832078	0.00246866619704171975	1	0.5	0.0012641070677300826	0.00122211541304927921	0.00125187285816522878	2	-2223.13999650224332	9.31481789208952904	0.00210573077693099837	1	0.5	0.00795855299856948473	0.00134574442913423624	0.00438785314035630009	3	-851.739743374442696	9.07592730683817805	0.0380812210174685251	1	0.5	0.000962424606145483442	0.00118886578410114328	0.00120575968872235154	4	-1312.1938539982732	-0.852841220063353944	0.00966995624527795458	1	0.5	0.00512513006607371625	0.00529888129572840798	0.00812680248205601211
22500	-6778.08540373885899	55.3966833517056827	5	7.5	0	-1153.23819143735363	11.9653445137770831	0.0596979616249191034	1	0.5	0.00219962075491496106	0.00254158997273399266	0.00225584779148880902	1	-1239.38431251853012	9.45936222223362222	0.00329890058397097098	1	0.5	0.00119952605975291032	0.000899508867896042178	0.00096157714811813638	2	-2219.58506796808297	7.63581549030329754	0.00275316688274956098	1	0.5	0.00907431198238972149	0.000933426531693121284	0.00540421334804585662	3	-851.810030593990632	4.74907562249875781	0.0267086603503474442	1	0.5	0.000175961120549515443	0.000837291742905541003	0.000525827161121882416	4	-1314.06780122090095	9.59940785400070951	0.00666836164383148057	1	0.5	0.00308376421061186227	0.00718324311829226635	0.00585759823349556695
22550	-6780.83420923208905	53.419552073532067	5	7.5	0	-1159.73842717361958	9.34861660474009781	0.0468593058684887778	1	0.5	0.00372004691778837207	0.00309522300225946326	0.00423852604095668363	1	-1237.98017632506389	9.32075869675637492	0.0016077935801106333	1	0.5	0.00265690874912618202	0.000621659138162082895	0.00179596408876850052	2	-2219.75607201503772	6.05638672052596405	0.00397777867467118303	1	0.5	0.0103084036260029533	0.00107070649201203489	0.0047413034452450948	3	-848.998649579511607	6.32377629762411075	0.0345500410159199911	1	0.5	0.000316813810664115254	0.000959408658078640978	0.000693691789582258811	4	-1314.36088413885545	9.95151018568407508	0.00782387275353562707	1	0.5	0.0035977674236093056	0.00736082200413862645	0.00601050508027114669
22600	-6784.23252854166094	55.3525203532829551	5	7.5	0	-1151.66997847557354	12.1863244796412928	0.0718652976061845972	1	0.5	0.0026961724083360253	0.00313636008593539631	0.00291806618306605318	1	-1237.05003578136166	8.56413118256319805	0.00148408133658574077	1	0.5	0.00195130024316399133	0.000456595348311652756	0.00128735074761440857	2	-2223.19212101857102	3.35492133169236695	0.00304929908521730077	1	0.5	0.0141431657017189096	0.00142919438923618685	0.00636239490479398925	3	-857.123947163086882	11.1058766666577071	0.0353537860017561351	1	0.5	0.00187331722030949287	0.00130544326833036172	0.00160363598404288164	4	-1315.19644610306796	10.3555945130834957	0.00939464174854781273	1	0.5	0.00386082520878887466	0.00724413464200144522	0.00580772065176818255
22650	-6780.64298083482754	54.6186423419294371	5	7.5	0	-1153.99952405683689	11.8808593057022165	0.0663261345102221511	1	0.5	0.00349083987134826603	0.00237746312557046398	0.00271577708241556304	1	-1237.05174719909724	6.35798370893492759	0.000681774029403800583	1	0.5	0.00166839865499370074	0.000313020133570826445	0.00115057787403097006	2	-2220.32780441576551	6.9415637205159193	0.00333912209139559414	1	0.5	0.00939705560217853411	0.000856291961861373879	0.00569405757544895908	3	-853.485069418298281	8.20159587026440917	0.0275426285355039706	1	0.5	0.000773149129546818687	0.000946841899841929075	0.000961482093036329448	4	-1315.77883574483008	10.0347619630834508	0.00909539067392998481	1	0.5	0.00427198088058950484	0.00777881070331930789	0.00614622028933357444
22700	-6773.87886386260197	57.3776008306986895	5	7.5	0	-1152.26869722716106	11.9686646414772611	0.0639450075142521945	1	0.5	0.00195214717942422222	0.00297094255924234022	0.00245034491433883351	1	-1237.86182976999771	9.23200939664380371	0.00104421615427603785	1	0.5	0.00167615299749925006	0.000571130589606999822	0.00112798548407012163	2	-2221.65557154262842	9.3758832724090766	0.0027943812887981619	1	0.5	0.00751445473831289634	0.00127203344444019916	0.0046524122182418871	3	-848.641217325915136	6.93098171113173933	0.0389400956484401289	1	0.5	0.000379316017592331006	0.000926193387284105678	0.000692778558858196604	4	-1313.45154799689954	9.29490963024495898	0.00652860518105564426	1	0.5	0.00317159288219921384	0.00580875825026430127	0.00542114014796456732
22750	-6778.38349135522458	57.4394927430313729	5	7.5	0	-1152.56227758393379	11.559102213085648	0.0697888521754003455	1	0.5	0.00155971145759378586	0.00289518397759519789	0.00209473008909923661	1	-1239.9404464430238	9.39933122607004634	0.00231430225196885752	1	0.5	0.00363103309785236085	0.000617975955223825485	0.00229705987946825924	2	-2220.31458055784606	7.33814673458298472	0.00430296428294944452	1	0.5	0.00982067706737386852	0.00118598150482579793	0.00485195237673446966	3	-851.658118200156764	9.83901269973368997	0.0404295923125610676	1	0.5	0.000982512087224476395	0.00115405114066481607	0.00107961254937621572	4	-1313.90806857026496	9.91079995838481764	0.00823711744011915506	1	0.5	0.0042683052736440805	0.00551570011609568353	0.00570432646420249156
