generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_W1	ln_likelihood_W1	ln_prior_W1	root_height_W1	mutation_rate_W1	freq_1_W1	pop_size_W1	pop_size_E1	pop_size_root_W1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6
28400	-6784.58427287437553	55.4002908021600362	5	7.5	0	-1153.51565775736549	11.9856175514709236	0.0668495392381138615	1	0.5	0.00355467207115257432	0.0028479494037801042	0.00298396764642187623	1	-1244.24279030191656	9.29093931110339	0.0034903698803605207	1	0.5	0.00448889118747636783	0.000550426962604813694	0.00251456708094903404	2	-2222.21245015098975	8.94786265568709638	0.00263155797279191351	1	0.5	0.00716286482055067397	0.00124801111341562199	0.00472688801410964688	3	-849.876267961931717	8.47128826704958371	0.0424088761199720651	1	0.5	0.000521532041992216677	0.00119127835803939266	0.000858563076116197559	4	-1314.73710670217224	7.1789042234052225	0.00836669642906404977	1	0.5	0.00270563430700638098	0.00801485530653549619	0.00670969284504277508
28450	-6775.10090951408347	46.3916541019961741	4	7.5	0	-1152.31621075666317	11.4635728602559794	0.0729269400579391075	1	0.5	0.00174346451970791246	0.00360985442245193326	0.00244201548106142341	1	-1239.57654954337067	9.14701680619496571	0.00248283930845177164	1	0.5	0.0028385723953337212	0.00084203139584691257	0.00153181891675388624	1	-2219.66116219355354	6.14016098226952423	0.00248283930845177164	1	0.5	0.0102749575734787119	0.000780149361674229791	0.00613327874253433592	2	-850.934493731907992	9.06281533511176463	0.035212191062685104	1	0.5	0.000716268145018458986	0.00116661289746940915	0.000981613386046345819	3	-1312.61249328858776	7.0744622480707342	0.0071448663794290981	1	0.5	0.00415826312707379044	0.00516109984372664903	0.0061330449558209205
28500	-6784.00695370094672	60.3840251438327797	5	7.5	0	-1157.7094517979383	11.6999923667326584	0.0483787837919860478	1	0.5	0.00170752776530782311	0.00283784129075812051	0.00214614823205579218	1	-1237.62335860777398	8.92162730668980331	0.00188610527953889627	1	0.5	0.00102480606198769694	0.000707889808716710201	0.000851473852633910359	2	-2220.41120914235262	6.87626472543292167	0.00261561031654296587	1	0.5	0.00974022118486955746	0.00107312172708657911	0.00613756053794169056	3	-854.008144823233806	10.1154490060394799	0.0326355700944807176	1	0.5	0.00122036981309844644	0.00117702893175993103	0.00126244637533636829	4	-1314.25478932964756	10.2993444838711348	0.00877428554152425919	1	0.5	0.0042282987234607116	0.00594950112456132246	0.005713693243444431
28550	-6782.34967116965527	52.1006771023733037	4	7.5	0	-1154.81863948892783	12.0394719999867696	0.0661015384972882952	1	0.5	0.00392192192899255571	0.00360224223637191192	0.00371150525797431675	1	-1240.35345667147385	10.4668883303030924	0.00242982915144347375	1	0.5	0.00193972750926838661	0.00109902346332450026	0.00137538135682542355	1	-2223.30866711818226	9.17070404974444031	0.00242982915144347375	1	0.5	0.00888063006740881858	0.00170259794920331808	0.0053272080567438691	2	-850.355727167394207	7.62529061900980665	0.0348413381373580619	1	0.5	0.000594914151882849711	0.00113522309883785574	0.000989664754117587728	3	-1313.51318072367712	8.73785246535612004	0.00882569334361649714	1	0.5	0.00344302204540329485	0.00598381450223178096	0.00580250609731237672
28600	-6778.05698289452084	58.5291207394957311	5	7.5	0	-1152.63918579412984	12.0512770548362624	0.0641790966317343503	1	0.5	0.00265704940287545769	0.00248142371924198104	0.00265243826468417997	1	-1238.40851781690753	8.9985160118238916	0.00251653992785259763	1	0.5	0.0019232597382866849	0.000614675825957485748	0.00112456058495439474	2	-2222.17594644851488	8.96872357519285401	0.00203219980916182104	1	0.5	0.00780105469358907937	0.00115044946170540178	0.00477442124964516049	3	-849.244744901144713	7.37428590809251006	0.0399476606652199168	1	0.5	0.00034312465368021715	0.00120860046655229397	0.000743193797624020717	4	-1315.5885879338241	10.7892702544854586	0.00685785119012434496	1	0.5	0.00285311569737211907	0.00667679474548583951	0.00497430226324038511
28650	-6779.20579234693105	51.9444161368288277	5	7.5	0	-1153.19984032080288	12.198184713043041	0.0625638198065512768	1	0.5	0.00308838075215288463	0.00326808439561796686	0.003158503289166943	1	-1239.27250311365265	8.61570708653229644	0.00239304860799468937	1	0.5	0.000786408318003327064	0.00102776608291001203	0.000806552164820667733	2	-2220.81772268668419	8.45190518354146647	0.00393006716897236624	1	0.5	0.00852510184427613532	0.000967528469707010209	0.00474763994404604241	3	-855.113066510553494	8.74258122999543019	0.0283497911135532944	1	0.5	0.00106844337285501366	0.00119652308173167428	0.00131657572175607434	4	-1310.80265971523727	2.34786810403075918	0.00588540268081075551	1	0.5	0.00285311569737211907	0.00600174926580989039	0.00651840262993226994
28700	-6781.02826250372163	58.2257426491404928	5	7.5	0	-1151.50247659213983	10.5683887574395037	0.0722774487916946623	1	0.5	0.00224663583858633999	0.00317183322072292972	0.00223860797424962161	1	-1239.40992638910029	9.75348981261645065	0.00271807704360898074	1	0.5	0.00290637911051627078	0.000696661949092455888	0.00163183764688885338	2	-2223.39150045831093	8.83113720724567841	0.00419353869867137349	1	0.5	0.00949629719582650682	0.00199129092858544004	0.00597112926998315599	3	-851.100608732172759	8.5615394118629915	0.0322554201299066132	1	0.5	0.000752461324960234886	0.00081115288696277394	0.000761251679460282858	4	-1315.62375033199669	10.5257021493150269	0.00770448980425052655	1	0.5	0.00281262295901503435	0.00584156360410123792	0.00486537302152573268
28750	-6776.740863214407	48.1868714560898823	4	7.5	0	-1151.77825551507499	11.6925494063794559	0.075723727787596784	1	0.5	0.00216908239816427945	0.00353789913952347757	0.00306333065780818679	1	-1239.23951619345189	6.8046718711988845	0.00233441147163813327	1	0.5	0.00145470784170629057	0.00102292197690555036	0.00158371352014525721	1	-2220.00411106759475	8.38732769602751205	0.00233441147163813327	1	0.5	0.0086007811868406437	0.000960175981138207965	0.00468442615404909748	2	-851.625038471931248	8.35272264418282262	0.0371007489378087779	1	0.5	0.000442340107327229295	0.00165818860922958399	0.00111333175678202285	3	-1314.09394196635321	9.8857163781788806	0.00700537271117024091	1	0.5	0.00289706962596164314	0.00606971159425423283	0.00521798029687442228
28800	-6783.87243594873507	57.597160750456446	5	7.5	0	-1151.96320087558524	11.8176719141064197	0.0676588068815261734	1	0.5	0.00249353846248211771	0.0026030921918240124	0.00273005194078822407	1	-1238.19746059253384	9.81925947299800939	0.00225345387236036872	1	0.5	0.001298257410885958	0.000871036948424706121	0.00107550015998609237	2	-2228.62620774702737	8.98102734949722858	0.0094930738721189338	1	0.5	0.00843334565891295379	0.00208894952449172142	0.00460412933936002727	3	-850.219188544409121	8.05596331966338752	0.0401068163253506596	1	0.5	0.000788452751145998732	0.000629343899172648104	0.000722888522145102418	4	-1314.8663781891803	9.58988603324842259	0.006158150013954658	1	0.5	0.00248280288333697918	0.00749434573576336551	0.00560332427898760366
28850	-6776.570392199872	47.1596557752986456	4	7.5	0	-1154.4882331953936	11.8971487434172083	0.0562067061733813877	1	0.5	0.00223437907615718287	0.00364505860095546428	0.00276083742236901556	1	-1238.36820415106081	9.72976007364167117	0.00229013348484054507	1	0.5	0.00253976197883123934	0.000601683841493040497	0.00152338936341499579	1	-2220.09949264065199	6.08058752724039664	0.00229013348484054507	1	0.5	0.0109811407117159938	0.000844964763520867647	0.00639343845232025025	2	-851.662156072817311	8.69164924055828081	0.0384540765352085062	1	0.5	0.0010953706323922922	0.000894094640182122166	0.000859512503993968731	3	-1311.9523061399484	6.02697474527718668	0.00851682486436763399	1	0.5	0.00352778369782574689	0.00596914419020706539	0.00640026804429823844
28900	-6780.81798325860109	57.0208646451727859	5	7.5	0	-1152.14519053382719	11.6997492341727138	0.0645100671219652755	1	0.5	0.00233496472093357513	0.00320714678580916309	0.00249888404379084361	1	-1240.84511836983279	10.4996024619978208	0.00159735028131284995	1	0.5	0.00224925587775502136	0.00101313067161664565	0.00148682414838878247	2	-2222.87210040870013	6.13450773573415731	0.00372347577019331881	1	0.5	0.00876269399408752085	0.000579142465135784536	0.00399285960147930438	3	-852.132303850813855	9.98722397800315065	0.0373319441379779057	1	0.5	0.00101801093050847601	0.00120170485075918646	0.00111964243293693794	4	-1312.82327009542723	8.38459553311739469	0.00868913324181582424	1	0.5	0.00384300338450282173	0.00603738846688740578	0.00614496535831875884
28950	-6770.89212278135619	45.7812549628311345	5	7.5	0	-1152.12480713534728	9.20817628093302076	0.0842760379083306865	1	0.5	0.00224486248325366042	0.00288691325252916908	0.00197517384674459522	1	-1236.73734654746727	7.27069184946988756	0.00140676290149426724	1	0.5	0.00165758464003903385	0.000463800347736248377	0.00123943833150871614	2	-2220.95349642948759	7.83340238392857913	0.00373834901713988952	1	0.5	0.00877898264268600625	0.000813228989376760247	0.00495471876781721724	3	-848.991902401777452	6.75357212229694781	0.0385787480614763131	1	0.5	0.000410417093762350312	0.00103714448564318261	0.000626382056110456648	4	-1312.0845702672766	6.22132932745754275	0.00606309969884798877	1	0.5	0.00281417371888438616	0.0063196358679385228	0.00609661548785403202
29000	-6778.81573157927869	49.8498121222830619	4	7.5	0	-1151.79534218217259	12.1806249038993784	0.075973871443556204	1	0.5	0.00276537537978641373	0.00327755283724765183	0.00295089981711736844	1	-1239.95130307772683	8.87291542141036516	0.00373245930111015031	1	0.5	0.000964563646389285075	0.000779569116536751091	0.00091133391191701343	1	-2221.66971141329486	8.18029600689807168	0.00373245930111015031	1	0.5	0.0102147060388696059	0.00168791910904826149	0.00565973012915650057	2	-849.646578101128398	6.1495937585919549	0.0329228975971187915	1	0.5	0.00041151939303285713	0.000599495004281712374	0.000465019014619000889	3	-1315.75279680495623	11.2638298123302505	0.00814834497612150661	1	0.5	0.00426413936336190406	0.00531049667791960375	0.00499703814836374022
29050	-6784.25422066732062	49.5982370476962728	4	7.5	0	-1154.01859434114817	10.727314111907134	0.0727564866713886066	1	0.5	0.00129242701239247666	0.00247476308005941878	0.0016648191321462294	1	-1238.33066455219978	9.613328645834752	0.00196303214743116057	1	0.5	0.00254042030771406933	0.000710258448434135706	0.00144880296169932468	2	-2226.13393177375247	9.4445678799971553	0.00569313186501533511	1	0.5	0.00889970961751877614	0.00253937545378207568	0.00590720540780105899	3	-851.226220317654452	7.51993449896845334	0.0447205840700345414	1	0.5	0.000300277894712420469	0.00163699638813975465	0.000983563569118519688	2	-1314.54480968256553	9.52610583543203404	0.00569313186501533511	1	0.5	0.00270335974763986561	0.00561907400470375643	0.00498823658675587051
29100	-6783.11878228896239	50.3026046003514509	4	7.5	0	-1152.24787695676923	11.8336843714693991	0.0753267019602736898	1	0.5	0.00216346101142987114	0.00235614557289481321	0.00211522196253507121	1	-1238.79049246808881	7.34413120086129112	0.00213227492071604678	1	0.5	0.00283676088437839194	0.000613277404346068851	0.00211966628554494888	1	-2220.70238286049698	7.88733900994452952	0.00213227492071604678	1	0.5	0.00975440019950081505	0.00110729269864730142	0.00545215032995491084	2	-854.484431732884445	10.440074029765551	0.0352102542621074571	1	0.5	0.00110200284869574989	0.00158915985314821498	0.00141162674208236607	3	-1316.89359827072303	9.64536130359106636	0.00861371751914375913	1	0.5	0.00302045488362269292	0.00876765466818109351	0.00573154593063451932
29150	-6786.90561940961743	55.5874235813275064	5	7.5	0	-1153.88788582182201	8.99281475736627556	0.0590804937441624448	1	0.5	0.00183469343987698085	0.0034457801594035384	0.00203312207147417516	1	-1243.08986918734809	10.1413803994820384	0.00404303162288780805	1	0.5	0.00101225529467546967	0.00143087374211550732	0.00114469976383219183	2	-2222.60700123156403	6.49743018488261015	0.00550995504902544991	1	0.5	0.008308885289446186	0.00116085971433152403	0.00372014471528794117	3	-851.857978494891086	9.10471158935291669	0.0440368299538371685	1	0.5	0.00058536115778444215	0.00159250462414181507	0.00102444157270176954	4	-1315.46288467399245	10.871760438140992	0.00654025508380115961	1	0.5	0.00306094002881976066	0.00639195305494601011	0.00499546088651259181
29200	-6781.11660384258448	49.8506655228612274	5	7.5	0	-1153.3546671611407	11.8369468271087257	0.0798637136868175501	1	0.5	0.00356246767849214283	0.00329710853622756841	0.00367306090394466404	1	-1238.52535701456145	7.3502965899094832	0.00254917687069690152	1	0.5	0.00150362684457578505	0.000635091175991685805	0.000860226368552752512	2	-2219.71852129527633	5.97793830119953284	0.00247068717722178158	1	0.5	0.0104384680449933105	0.000573919975562230708	0.0054403795396761297	3	-850.94175800275184	6.43619297002464918	0.0312982970542032488	1	0.5	0.000561445981963060604	0.00105641769400881985	0.000972719916358564586	4	-1318.57630036885371	8.78002622740945071	0.00812930671370724715	1	0.5	0.00402319217458675486	0.00785221355800976711	0.00496894940681767185
29250	-6775.5507487445193	52.5772373083545119	5	7.5	0	-1152.72030661530857	11.6323086994686093	0.0800914734763452651	1	0.5	0.00318685505904542582	0.00353240201835032606	0.00299324683710964091	1	-1236.85011985148935	7.5703116125161074	0.00114284885310776078	1	0.5	0.00235213314214201925	0.000451940666100847995	0.0016373738531229936	2	-2219.65210479269672	6.02419380920281711	0.00169174011666938309	1	0.5	0.00862072705603348158	0.000656087345381179462	0.00544346855213655601	3	-852.938143328313913	9.64751084220652189	0.0391078402777249728	1	0.5	0.000682524754916246051	0.00176061398707455736	0.00116129933584258765	4	-1313.39007415671017	8.77765149125795574	0.00771731631386827002	1	0.5	0.00312325524753103746	0.00561963114140011724	0.00541748960411269579
29300	-6781.60154512818735	56.435892570429111	5	7.5	0	-1152.55873583109246	10.5405931321259949	0.0644726031301840752	1	0.5	0.00180438831596210401	0.00322700375523711199	0.00210385923175299789	1	-1242.95301787910716	10.224922722701983	0.00544691883575950091	1	0.5	0.00174578603074811633	0.000856775661220152249	0.00128558884750400258	2	-2221.09936906510029	9.25277596866006746	0.00287688124845795557	1	0.5	0.00760615849448646828	0.00114938052786558	0.00454724256648495698	3	-851.399541028976273	6.43185335800026792	0.0297595054891956583	1	0.5	0.000441650939494242088	0.00114368229787145084	0.000932097616463925375	4	-1313.59088132391139	9.2250421979255357	0.00884086696099075676	1	0.5	0.00421719160491824691	0.0065403207281520704	0.00633675014048993342
29350	-6787.36916590276178	61.003991996255472	4	7.5	0	-1157.11079827689241	12.0676442786122315	0.0484578468388577738	1	0.5	0.00222118773595462527	0.00283624684023491957	0.0025491532100311888	1	-1238.59879115244757	9.90577008569519535	0.00242884349279247564	1	0.5	0.0020344166833686215	0.000806304872743858611	0.00128992669562021816	2	-2223.06528502072069	9.44999462166112991	0.0030682663666897164	1	0.5	0.00651216090923844356	0.000981356110785536629	0.00397408851793103635	0	-852.787904397775151	9.640897288080442	0.0484578468388577738	1	0.5	0.000742458186855348345	0.00148393469944770105	0.00113496477929341411	3	-1315.80638705492561	10.7189003894551327	0.00664028548358370704	1	0.5	0.00329634884136186228	0.00689938371007887963	0.00524979689055887939
29400	-6782.85053387899916	56.9752331751113559	5	7.5	0	-1153.93356647049177	12.1498945936567466	0.060468732962657222	1	0.5	0.00326217091877776524	0.00303847356991540163	0.00302023374075601706	1	-1237.21521428720439	6.42222592826491123	0.00166849998032022055	1	0.5	0.00206804513653858308	0.000454256530553089251	0.00154973973453172696	2	-2224.78610488359027	7.9311638652714862	0.00165892177124580382	1	0.5	0.00876712352572430083	0.00127761076410537054	0.00433423800315793726	3	-850.210070181540345	7.99608498324872841	0.0332669152838586876	1	0.5	0.00062447638287609704	0.000760335831702307289	0.000679029403689264464	4	-1316.70557805617227	11.1258472270628808	0.00844059180059258604	1	0.5	0.00495981316254905102	0.00533852079897778522	0.00521214050731759037
29450	-6775.86340144147653	54.2278160703186032	5	7.5	0	-1153.60738588148752	10.2353664517905898	0.0648985885698700748	1	0.5	0.00138801883353079558	0.00300273432647736507	0.00184290158789504458	1	-1238.65998878282153	9.08923370513907258	0.00101060235307349057	1	0.5	0.0018925844894877831	0.000615964157666893308	0.00112317647012186357	2	-2219.08943945089231	5.56956466646228776	0.00240070339226311708	1	0.5	0.0104328305644193469	0.000861508577125047925	0.00471949546559001249	3	-849.882873655359049	8.14012289129746236	0.0386927671366409653	1	0.5	0.000732805448558601505	0.000715773947846092798	0.000748974671829835703	4	-1314.62371367091646	10.8105510157892617	0.00817139272449363824	1	0.5	0.00386195714622748288	0.00562177928951422719	0.00521114636941797695
29500	-6781.64907389851123	58.5490066801927043	5	7.5	0	-1155.41040561566274	12.182731055949013	0.053068037236637583	1	0.5	0.0027297860326822793	0.00274295239107663104	0.00268434689293718838	1	-1237.73106018478234	8.5715257175124755	0.0018443780504787447	1	0.5	0.00135755503100305265	0.000496626146168530199	0.000903950963744386748	2	-2224.12138328925903	8.13691275696523419	0.00364697133357081956	1	0.5	0.0105080092396208705	0.00199398167995137442	0.00648169677467883357	3	-849.261355560292714	7.4877988800392572	0.0358068986699546649	1	0.5	0.000383133934561982617	0.00107128509006291779	0.00071199539271166179	4	-1315.12486924851419	10.5818165155719939	0.00875532474255148914	1	0.5	0.00440071725235094413	0.0064803853258722198	0.00574335356843273543
29550	-6778.9054084973468	56.1997341525757932	5	7.5	0	-1153.2618194942529	11.9301321575873054	0.0657225571644294432	1	0.5	0.00287990955291949702	0.0039577275492061921	0.00320032149682872996	1	-1238.81872540700579	8.54470166165388179	0.00263381665863785018	1	0.5	0.00125252672061236547	0.000552845532575842202	0.000842721317364499966	2	-2219.33870569841156	7.63302881341894235	0.00236019944851591657	1	0.5	0.00941191654106294552	0.00088997822424544213	0.00492229434799618983	3	-853.597553965615475	8.18627209905520203	0.0273870849273742736	1	0.5	0.000801672428802178679	0.000648783058714379494	0.000733203527176522576	4	-1313.88860393206096	8.62890806816374223	0.00813325584881591929	1	0.5	0.00296157444255496123	0.00734828575684626402	0.00617599138119562848
29600	-6779.76280307753768	54.5462043668435612	5	7.5	0	-1153.73302242043678	11.4394734021729505	0.0606642837906925733	1	0.5	0.00328575659208311379	0.00312227653517200892	0.00358051295023018284	1	-1241.43403950576044	9.43860523128258677	0.00462646906371351127	1	0.5	0.00156043932733527591	0.000881942206730750283	0.00107114992810921966	2	-2220.05648457268353	8.52398788898356585	0.00289816000511251143	1	0.5	0.00817282870367795101	0.000896451259102992574	0.00451014833501622858	3	-849.004304778797859	5.64539275141676455	0.0445363439227479674	1	0.5	0.000329196247531390862	0.000573151433747925206	0.000430197168007396408	4	-1315.53495179985953	9.76842210536119637	0.00897534091620911384	1	0.5	0.00357060849676121015	0.00836011889038542136	0.00618758191099049587
29650	-6781.26283310426334	55.0246192456429455	5	7.5	0	-1153.45957044646661	11.7170383955053516	0.0583374843790733233	1	0.5	0.0025775026523827964	0.00339973458043593951	0.00324554011313748624	1	-1237.66442476637008	8.67751888204169575	0.00182444407658003218	1	0.5	0.00147266443491076847	0.000490780124877767971	0.000962364922333217021	2	-2223.31749885018689	8.0073225401248358	0.00540453054182396964	1	0.5	0.00927429945317454797	0.0012298490825685749	0.00568769740811563094	3	-849.594888773463708	5.77123236037194332	0.0386025764575885014	1	0.5	0.000174212570051021176	0.00137103940469368774	0.000755456362506042164	4	-1317.22645026777604	10.2985959506504621	0.00930568095018822171	1	0.5	0.00401706298769506209	0.0067470386754925199	0.0048330104349426058
29700	-6784.69988694680069	55.5549402933595786	4	7.5	0	-1156.80519884162436	12.0442181597104963	0.0498410346459952913	1	0.5	0.00235373729819413242	0.00247699601929003265	0.00232906914187337721	1	-1240.26932327013674	9.13241852402541099	0.00251680723951108699	1	0.5	0.00405793032722373808	0.000599899683907789759	0.0020818990883057541	2	-2219.20302512416401	7.23007252302559422	0.00259685910841926529	1	0.5	0.00931263250503659885	0.000776387011544798665	0.00465744937508351213	0	-852.267297630771054	8.82148336675706801	0.0498410346459952913	1	0.5	0.00060584546265178606	0.00140619824946103126	0.00107627668884983495	3	-1316.15504208010361	9.57550419374419093	0.0103359592545432671	1	0.5	0.0044917427200591286	0.00820627709829441741	0.0066585242575151948
29750	-6777.11394243816085	53.1127932148004973	5	7.5	0	-1152.38130177347807	11.3526376426565108	0.0683843276479434298	1	0.5	0.00216522159201136067	0.00391207288958844365	0.00335162294996533888	1	-1237.43273630636827	7.59151999854607595	0.0010353235142614868	1	0.5	0.00309264172956402739	0.000426257168038106523	0.00204417688098450408	2	-2219.93709242676778	6.44903053660936365	0.00220497748339106101	1	0.5	0.00792066566103569528	0.000738280044166741132	0.0051588348868207845	3	-850.012663491958961	7.91692833894510883	0.0390494762622055486	1	0.5	0.000463045955107639444	0.00131175617460609073	0.000963215160505426129	4	-1317.35014843958743	9.5708518023460698	0.00601147370996545603	1	0.5	0.00194617720439157647	0.00694249742223907763	0.00504519090014532261
29800	-6784.10998642398226	52.5299657001820677	5	7.5	0	-1153.04313233838502	10.6504928889078876	0.0585389331689116985	1	0.5	0.00250608258446216505	0.00299915931042464036	0.0032300794622173298	1	-1242.41406917977224	7.60402885515071958	0.000438603367894733369	1	0.5	0.000885179270772315637	0.000522053515278144342	0.000751527660935629783	2	-2221.86259449103909	8.80429282682118952	0.00421990285901229206	1	0.5	0.00869933966862972835	0.00185715784313532774	0.00466845442354785287	3	-852.632586695784312	7.3205743909715757	0.0375895967958428459	1	0.5	0.00127307749869278375	0.00062248355981193537	0.000774723761677318496	4	-1314.15760371900205	7.13789049684778121	0.00808992896824993306	1	0.5	0.00304496877025774984	0.00883038854118857984	0.00729450655596744144
29850	-6779.62934885474897	57.033943055573836	5	7.5	0	-1153.78342646586839	10.763989080373463	0.0684728691795710859	1	0.5	0.00365836211976471124	0.00266762305101128638	0.00263983831024499054	1	-1237.60559534135291	8.55300373163581895	0.00220361069155169346	1	0.5	0.00100344746178439282	0.000683304470121139204	0.000895436970832401229	2	-2220.90897083072423	8.66167680007748686	0.00434750851017729964	1	0.5	0.00881880092838441092	0.00122227792255338386	0.00481423281758008685	3	-853.24821191312742	10.4006308208136673	0.0417248855190429577	1	0.5	0.00109072814702742887	0.00143874661151552536	0.00128872577530848831	4	-1314.08314430367682	9.35859319274403134	0.00929445937510386087	1	0.5	0.00367283107813475137	0.00578620583877377959	0.00567982674625745147
29900	-6782.92855207621142	56.2771622646602552	5	7.5	0	-1153.44821384941361	12.0720197008957015	0.0719899109178315233	1	0.5	0.00370821407211263231	0.00296933794358679361	0.00318534090581810286	1	-1238.82667022231271	8.66967574066024582	0.000771814730811374639	1	0.5	0.00134370167650235879	0.000524381486004803438	0.000948314642261672354	2	-2221.8693986847984	8.41440458886120268	0.00447853116201971449	1	0.5	0.00876984328418147115	0.00187738900603410261	0.00456946332413684254	3	-851.623350240387367	7.18001962521452697	0.0381374376028697018	1	0.5	0.000251857209112423854	0.00177948103513153404	0.0010016033278978122	4	-1317.1609190792999	10.4233992074587682	0.00844969914551017311	1	0.5	0.00504235977487945807	0.00389086443399974278	0.00514431489087656055
29950	-6778.16322192515236	53.373595919419607	5	7.5	0	-1153.21153653878514	11.2691352468079344	0.0743615153105802035	1	0.5	0.00359198601347299152	0.00332970612891450883	0.00299096045250175566	1	-1239.52369284654446	8.91593979034405848	0.00135470029702982556	1	0.5	0.00128820502961402104	0.000969635837822519961	0.00129372238912181243	2	-2219.88797716427598	8.08713045143564813	0.00251218239786129638	1	0.5	0.00823804175236659934	0.000755911048478790704	0.00455388313081116387	3	-849.498910578090772	5.62104588702316121	0.034203217907085165	1	0.5	0.000389726152481688695	0.00101548048579562945	0.000570819923919314073	4	-1316.04110479745555	9.61673168964339453	0.00793608312052999573	1	0.5	0.00457812214381621025	0.00745924519271981903	0.00661368454594136752
30000	-6778.13898240544313	53.9740309703097836	5	7.5	0	-1153.47617248047391	11.9451185137060243	0.0898613497045820248	1	0.5	0.00304032279791508495	0.0031173807320282001	0.00283090180700217801	1	-1239.48570644010874	8.8298792726965587	0.00247137083017652135	1	0.5	0.00217111793914751298	0.000894660061728994992	0.00181791206725686249	2	-2219.6371356495697	6.30144179462313403	0.00264218498543490957	1	0.5	0.0102438343395317866	0.00070982714908438189	0.00586728673498398967	3	-849.593498239232758	7.49017429479776098	0.0353479707485970171	1	0.5	0.000590484662711837941	0.000769934264192310611	0.000736125154369451375	4	-1315.9464695960578	11.2446495201811949	0.00705327556289915645	1	0.5	0.00302202903190701205	0.00578541132666364217	0.00460537003400483466
30050	-6774.34092947784484	50.7653055161332105	4	7.5	0	-1153.07910356136995	12.0868736994708676	0.0603890488915473228	1	0.5	0.00279910131893146112	0.00308729503443146971	0.00305731269826298906	1	-1237.72019712105953	9.41343662040978302	0.00182272191208646497	1	0.5	0.00129483062487833946	0.000742422441070204084	0.000976490740198615831	1	-2219.81613369831848	7.52156683531526582	0.00182272191208646497	1	0.5	0.00910243282330889907	0.000750473380660592222	0.00494620760350803195	2	-849.312659919278417	7.21488836046585291	0.0429518261708869836	1	0.5	0.000538719706328392154	0.000891364503036426057	0.00080014790904219858	3	-1314.41283517781812	10.6057137036654474	0.00841123556685644327	1	0.5	0.00386345335789040761	0.00610118447744424988	0.00546043505374370266
30100	-6776.72395129962479	53.596586525023568	5	7.5	0	-1152.67367639171471	10.766303951207945	0.0672671329966092746	1	0.5	0.00314928538335566225	0.00293648995351615495	0.00252729418860869748	1	-1237.3709569268899	9.07357077540999768	0.00177764818671737805	1	0.5	0.00193420799800581716	0.000643071299952230314	0.001424347228250377	2	-2219.93798822475128	6.87021776051723165	0.00255884833937796699	1	0.5	0.0092021140088139209	0.000583107052293023128	0.00479750052582229945	3	-851.791760447153138	8.79540671790787343	0.045027359980673691	1	0.5	0.000617211041582824095	0.00152626072129288326	0.000957747922008501344	4	-1314.94956930911599	8.44509109918331546	0.00591287586339031643	1	0.5	0.00213270331593596891	0.0073168747913484513	0.00567316832590808017
30150	-6776.95823109768389	50.3911014441588989	5	7.5	0	-1153.09096760826833	12.1398992120033107	0.0803704508708710658	1	0.5	0.00345021736601797179	0.0031869599484504749	0.00337386892632622918	1	-1238.53648806150636	6.87300607492805682	0.00297346671024395449	1	0.5	0.00117602536189001191	0.000865389700047789856	0.0012681538243504765	2	-2222.11641625978882	9.50787284287003587	0.00402428160446521421	1	0.5	0.00735104453957707241	0.0011423779834353776	0.00417510062417679115	3	-850.390414874463772	5.69140082032620498	0.0332660954811103485	1	0.5	0.00039813966746543388	0.00126222747023600171	0.00100770613222188592	4	-1312.82394429365695	7.20202321906640464	0.00860054015840116051	1	0.5	0.00364877208241355146	0.00739529774531859797	0.00699210834214465064
30200	-6774.98064432800402	53.6080273336832462	5	7.5	0	-1152.38132367258481	12.1903756815897779	0.0817683882548336238	1	0.5	0.00297315113869938384	0.00310700007434622878	0.00306923703324790903	1	-1238.46558778733674	9.73713843805508006	0.00263277508811513581	1	0.5	0.00179196810537053598	0.000766476218823040076	0.0011741499989601121	2	-2220.10710883556067	8.05726536957532602	0.00271801320382385539	1	0.5	0.00820511724499094208	0.000735013750017025989	0.00449775034825835099	3	-849.572639210150442	7.63396375178846043	0.0403455822054374219	1	0.5	0.000650555364869386259	0.000872874726713145001	0.000851752382133287144	4	-1314.45398482237147	7.76239648796676818	0.00927019277545226839	1	0.5	0.00429668591395865329	0.0044930201040659359	0.0056981079778294268
