generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_E3	ln_likelihood_E3	ln_prior_E3	root_height_E3	mutation_rate_E3	freq_1_E3	pop_size_E3	pop_size_W3	pop_size_root_E3	root_height_index_E4	ln_likelihood_E4	ln_prior_E4	root_height_E4	mutation_rate_E4	freq_1_E4	pop_size_E4	pop_size_W4	pop_size_root_E4	root_height_index_W5	ln_likelihood_W5	ln_prior_W5	root_height_W5	mutation_rate_W5	freq_1_W5	pop_size_W5	pop_size_E5	pop_size_root_W5	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E	root_height_index_E10	ln_likelihood_E10	ln_prior_E10	root_height_E10	mutation_rate_E10	freq_1_E10	pop_size_E10	pop_size_W10	pop_size_root_E10	root_height_index_E11	ln_likelihood_E11	ln_prior_E11	root_height_E11	mutation_rate_E11	freq_1_E11	pop_size_E11	pop_size_W11	pop_size_root_E11	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_S8	pop_size_root_W8	root_height_index_W9	ln_likelihood_W9	ln_prior_W9	root_height_W9	mutation_rate_W9	freq_1_W9	pop_size_W9	pop_size_E9	pop_size_root_W9	root_height_index_E12	ln_likelihood_E12	ln_prior_E12	root_height_E12	mutation_rate_E12	freq_1_E12	pop_size_E12	pop_size_W12	pop_size_root_E12	root_height_index_W13	ln_likelihood_W13	ln_prior_W13	root_height_W13	mutation_rate_W13	freq_1_W13	pop_size_W13	pop_size_E13	pop_size_root_W13	root_height_index_W14	ln_likelihood_W14	ln_prior_W14	root_height_W14	mutation_rate_W14	freq_1_W14	pop_size_W14	pop_size_E14	pop_size_root_W14	root_height_index_W7	ln_likelihood_W7	ln_prior_W7	root_height_W7	mutation_rate_W7	freq_1_W7	pop_size_W7	pop_size_E7	pop_size_root_W7
40350	-18501.8655726768593	157.877443849355529	11	7.5	0	-211.664063555406926	10.227922450081735	0.000165305173944207457	1	0.5	0.00162161806837491295	0.000902378249925383027	0.00123169403300134295	1	-1152.42946969033324	11.9245084351495976	0.0679609070996101544	1	0.5	0.00303897523148894755	0.00329097947151420689	0.00290616566787967523	2	-2113.49841450658187	11.4552257782543592	0.00452113637078495941	1	0.5	0.00459389968022484024	0.00304536751405557957	0.00343589024411296859	3	-1930.27103305212972	7.89863146447701325	0.030653799088975333	1	0.5	0.0103913594116250008	0.00188695520371412592	0.00556687171738416524	4	-1314.55997072176342	9.58053750146000382	0.00738662485409696638	1	0.5	0.00414535374422579043	0.00669518847873164062	0.00623342443675839117	1	-1881.31482180794728	10.7618574337509685	0.0679609070996101544	1	0.5	0.0043823026778557839	0.00114120706627609115	0.00289426680405575421	5	-2226.78631266675393	10.3873337030675472	0.00613178923392394045	1	0.5	0.00682679877533272968	0.00230060505652582769	0.00414003584667924952	6	-2219.39557597494831	7.48080166180799822	0.00240381644286487327	1	0.5	0.00986373732036065036	0.000944208643878527952	0.00522955199378417456	7	-979.803963538409675	11.9685058237316611	0.00481501943685122905	1	0.5	0.00427275025307473095	0.0029048894793851361	0.00346670555036916262	8	-582.602089913518626	6.59273279626323472	0.00211828434622819998	1	0.5	0.000255880345870664625	0.00161754857657192661	0.00102441743859133091	9	-850.726721440311167	9.0081025181236356	0.0399243869028000145	1	0.5	0.000615992827037828731	0.00134789363489813945	0.000931281286016044673	9	-856.422492641653321	9.58199265694694802	0.0399243869028000145	1	0.5	0.000867370222496414859	0.00137996983289447798	0.00120572362223652307	9	-943.04486479394825	10.9897980907653476	0.0399243869028000145	1	0.5	0.00119959539554715094	0.0041799650679401083	0.00277629912899419497	10	-1239.34577837315487	9.761241158613295	0.00330031556607261918	1	0.5	0.00180277913851970158	0.000779121168123188572	0.00137941702421468318
40400	-18502.5961146862537	138.966071778073399	9	7.5	0	-213.200346791307453	9.91407057240408207	0.00206915224104288389	1	0.5	0.000764707139021103869	0.00168394115917933681	0.00123381408559833979	1	-1152.68782078397453	11.8622704676186572	0.0618022319373770293	1	0.5	0.00193241702912889772	0.00292324196739677557	0.00229909708393701484	2	-2112.40599416122541	10.4380989795848578	0.00346075187437215256	1	0.5	0.00432989887949986399	0.00299522056299173466	0.0043046279493696403	3	-1929.74735053861673	8.05459845932173479	0.0353425143209248824	1	0.5	0.00914286087448656914	0.00167286673468108426	0.00465235729858615686	4	-1315.89411769564776	9.23922876165060458	0.0112624322473214994	1	0.5	0.00528085580338319861	0.00552831267772751003	0.00640208340188966329	1	-1883.9159327746986	11.0255676232688415	0.0618022319373770293	1	0.5	0.0050848603139510562	0.00143720907618393292	0.00332000760440919959	5	-2222.57660495341042	9.58415742841508589	0.00413549377358321535	1	0.5	0.00837986436141696656	0.00184625098858940892	0.00517998780986075619	6	-2219.1539644913687	6.65598777044356282	0.00306633814303795956	1	0.5	0.00993091723163313025	0.000871082683415201077	0.00476414023349539147	6	-971.768209205565427	8.41941244986170645	0.00306633814303795956	1	0.5	0.00738138106842455878	0.00119981453458689754	0.00493233881211752132	2	-585.078754064657801	9.49299654627041889	0.00346075187437215256	1	0.5	0.000675446171846916699	0.00157519770794634778	0.00107504916649152219	7	-853.066017266672475	6.2908482782610804	0.0417682421411030014	1	0.5	0.00139741998517645192	0.00081219523179890769	0.00141088969436435965	7	-856.8791974920332	9.74564275615843556	0.0417682421411030014	1	0.5	0.00102262068204207767	0.00129390836212743337	0.00125256566549387656	7	-942.524131662694685	9.96474546204732192	0.0417682421411030014	1	0.5	0.00080748410158541816	0.00345514149356238726	0.0019109086623895525	8	-1243.69767280437918	10.8311917003523064	0.00218274225125752444	1	0.5	0.00394769093678092389	0.00102167227462661566	0.00247897486572999084
40450	-18493.1226819909389	131.889819624690006	8	7.5	0	-215.219704005908284	11.1021848211904661	0.0025858651030457422	1	0.5	0.00154965836103909053	0.00178790298691527006	0.0015403273283332037	1	-1153.54754610426312	12.0334380589278851	0.0618069675037337396	1	0.5	0.00289905156315035852	0.00239236098652379284	0.00250048027851511008	2	-2113.58308226036706	11.6201673091523681	0.00551702664458124555	1	0.5	0.00500770043586557748	0.0034236526377625703	0.00435739967913701624	3	-1929.88069871905986	7.91539159532274894	0.0370033206397841624	1	0.5	0.00911386400061572552	0.00194863956815688618	0.00640153778932666274	4	-1311.55863409180915	5.57625552550101489	0.00655007824943399167	1	0.5	0.00299786268305774276	0.00560628009305232707	0.00590405619700769789	1	-1882.01721732139481	10.5230482527159879	0.0618069675037337396	1	0.5	0.00465485773693051236	0.00115580802365421978	0.00311914865690059986	5	-2220.32501403663946	6.39789216228041724	0.00230164509247842613	1	0.5	0.00778210215331593628	0.000871852422744037693	0.00527736604160472522	6	-2222.02849838338489	9.02856810690373024	0.00208106929163178389	1	0.5	0.00758557093494581329	0.000993379621824151161	0.00408764306405064518	0	-971.942234281437322	8.05331651301512252	0.0025858651030457422	1	0.5	0.00944699009904336612	0.00135156883753926975	0.00584589460203164407	7	-582.543526786551638	4.93802077775179882	0.0026810397764317922	1	0.5	0.000200905899977653086	0.00311917080030053124	0.00199247145559312486	3	-849.751176818351155	8.44061170265465677	0.0370033206397841624	1	0.5	0.000657645735532520087	0.000879673351204340328	0.000760626758647791864	3	-857.307642814442602	9.68990148226409787	0.0370033206397841624	1	0.5	0.000974720895300879432	0.0011327731693923941	0.000992763728482793208	3	-943.164915026948734	10.2337953228631591	0.0370033206397841624	1	0.5	0.0012371796058996572	0.00425216801660297742	0.00309523328084768037	0	-1240.25279134037942	9.26199854614418427	0.0025858651030457422	1	0.5	0.00390346530903939223	0.0006926711456760132	0.00200715654573216861
40500	-18489.1450342767712	128.081086106694158	7	7.5	0	-211.582432350734962	9.74802604156259989	0.000430641952413740267	1	0.5	0.00126304926275573885	0.00121578832923009976	0.00108879933071925005	1	-1152.20526461252325	12.1166231011740599	0.063730439910154979	1	0.5	0.00247932515587180515	0.00317025616930929812	0.00287578949720338969	2	-2111.50338538204096	10.3305854847090401	0.00370452336162425304	1	0.5	0.00363602262750932492	0.00368928667633593383	0.00435183379470405803	3	-1930.36923197791384	9.00219276454937756	0.0378871244470522367	1	0.5	0.00911386400061572552	0.0019886172926913844	0.00514807305763647499	4	-1313.79607546263969	6.91030277910003932	0.00780723034665345254	1	0.5	0.00297143591036934905	0.00863897174142255406	0.00723440949177628443	1	-1881.08167649923553	9.12863093013745086	0.063730439910154979	1	0.5	0.00474195065920696678	0.000987922878722347509	0.00333928582168927825	2	-2221.99763981182014	8.32572896548536079	0.00370452336162425304	1	0.5	0.00736558346401806376	0.0010873128663818313	0.00359546929934209669	2	-2221.91129048913808	9.23796536721063433	0.00370452336162425304	1	0.5	0.00838730293124576205	0.00162548239694062938	0.00528349580917914299	2	-972.603700153899922	9.11261301679175872	0.00370452336162425304	1	0.5	0.00828267861916967552	0.00129914266629259953	0.00489989816263870868	5	-581.731232613069096	4.75479741627916042	0.00213640056824967442	1	0.5	0.000183422370545080005	0.0029088120975752133	0.00184937149440371701	3	-850.512624647124539	7.37977144827341647	0.0378871244470522367	1	0.5	0.000848055755132092392	0.00063982352459509347	0.0008414050591325819	3	-856.725915711930156	10.4202340312315123	0.0378871244470522367	1	0.5	0.00104082196562624687	0.00150746106891819676	0.00127059455848764166	3	-944.777965508663669	11.5905411572887438	0.0378871244470522367	1	0.5	0.00171365857285107046	0.00425216801660297742	0.0028917791764617902	6	-1238.34659905603576	8.15098444780140952	0.00164744546537778469	1	0.5	0.00390346530903939223	0.000521392882091457574	0.00186984375560082967
40550	-18492.8603806274077	126.876511407976992	7	7.5	0	-213.84642310234122	9.42163586842725564	0.000721932225858634203	1	0.5	0.00290666492528090202	0.00104039637719605831	0.00162608720907661129	1	-1153.90987478145598	12.1431634729524589	0.0653850307082000232	1	0.5	0.00367509844088822818	0.00301389815036000016	0.00328951239594176166	2	-2113.51146360584653	11.8663066799159225	0.00347537116035267525	1	0.5	0.00421544672494754413	0.00282179984250911569	0.00367515817039421782	3	-1930.01957855429441	7.93341581282737707	0.0378746950257568341	1	0.5	0.0107830545864120511	0.00230126623597903595	0.00693468636119816406	4	-1315.64152381874987	7.49239317026164642	0.005563393801432873	1	0.5	0.0026520249440471085	0.00394402328068198423	0.00436056116927694207	1	-1880.46154243591582	9.36485040456061313	0.0653850307082000232	1	0.5	0.00404472866480655967	0.000685332364168687478	0.0020962672714494447	2	-2221.92484195683392	9.38613128783332584	0.00347537116035267525	1	0.5	0.00845247945891176682	0.00175499094739105417	0.00481102396430894107	5	-2220.81063720180737	9.15915315588134504	0.00333785619552414998	1	0.5	0.00828384788246023553	0.00136982608476030987	0.00457337858434795318	6	-975.199606982061709	8.54064265585834548	0.00510120525784355308	1	0.5	0.00802921276873475032	0.00235448226020255631	0.00609189309639411505	0	-579.720017911657237	4.40181372007267413	0.000721932225858634203	1	0.5	9.51653392823010262e-05	0.00378422379405329076	0.00206693031965591873	3	-851.5414854133071	7.71657955680111485	0.0378746950257568341	1	0.5	0.000943911104288064806	0.00113038113126318692	0.000832927597879990324	3	-856.613752416776833	10.4701407163664122	0.0378746950257568341	1	0.5	0.000953887867539126525	0.00179862701030758564	0.00138760541941589642	3	-942.569113746066932	11.012919851442021	0.0378746950257568341	1	0.5	0.00108810491330010558	0.00363004230040536724	0.00230277508283562721	0	-1237.09051870029361	7.60545602068931714	0.000721932225858634203	1	0.5	0.00193286890202268844	0.000358809328347579838	0.0012666449146999353
40600	-18498.8484626751524	135.569629165617613	8	7.5	0	-214.810426173097454	9.01238793124251458	0.000449973058389127839	1	0.5	0.00400519129770383984	0.00100648582761518309	0.00203984391579058177	1	-1152.0700584838869	11.6024180736799245	0.0680354395223558422	1	0.5	0.0028191295045681946	0.00316114506483606336	0.00264637135025926019	2	-2112.38669954526586	11.8544881986242316	0.00406214123795451895	1	0.5	0.00348027771394584075	0.00446332116429285462	0.00380751781242415818	3	-1927.16504911981338	5.3372619383618165	0.0347948473014062301	1	0.5	0.0125971559658067146	0.00128790320368743212	0.00775843140210484995	4	-1313.45532882007478	9.47518535731223821	0.00691370447110974985	1	0.5	0.00334200653695259156	0.00631110009643020761	0.00570103927053005471	1	-1882.25752901254486	11.0253198816626181	0.0680354395223558422	1	0.5	0.0047368944075559952	0.00132746984827177006	0.00291117401829076331	2	-2222.29741059677326	9.20314281620308705	0.00406214123795451895	1	0.5	0.0079513579000000268	0.0018117836991591535	0.00429735468943091663	2	-2223.74364277901441	10.0110479817940288	0.00406214123795451895	1	0.5	0.00799198759869272982	0.00215532439818548168	0.00500539664922020674	2	-976.572662998816895	11.5857684897325335	0.00406214123795451895	1	0.5	0.00482276680211503588	0.00217480680070650852	0.0036113431647451402	5	-581.933295740776657	5.92221516178710417	0.000925066067656427223	1	0.5	0.000177050848716969012	0.00460081800097688481	0.00218437265888326041	3	-853.083722028104489	10.1802128894889243	0.0347948473014062301	1	0.5	0.00099391980942177072	0.00136956418773129382	0.0011759446661257591	6	-857.652195498177093	9.1996881372084367	0.0308990556485370452	1	0.5	0.000728742837033272118	0.00140121442576295247	0.00114587302273609594	3	-944.651311302887848	11.4645103455491189	0.0347948473014062301	1	0.5	0.00149265044132648088	0.00284327758090734779	0.0022690046163552067	7	-1236.76913057591855	5.21389796126996785	0.000378239456724566311	1	0.5	0.00356180173883546272	0.000162811292098079242	0.00158842856786295937
40650	-18488.4256702331768	135.351568339567166	8	7.5	0	-211.247535284567789	9.995531886143457	0.000183416187860323238	1	0.5	0.00113773758328349897	0.00127510816748714118	0.001099802983064026	1	-1151.92362706276936	12.1849469832180084	0.0768947674648713247	1	0.5	0.00288562270599170738	0.00316114506483606336	0.00293319238065577062	2	-2112.49346201860408	11.6955737251340288	0.00537736766786264461	1	0.5	0.0047991320944925156	0.00385595843416154617	0.00437793712685953171	3	-1929.29531296652749	8.75655603340652178	0.0354893678986641578	1	0.5	0.00895828685797526135	0.00146105367932812666	0.00545555960348288564	4	-1312.82842041876461	7.90724149154800315	0.00714162260096233223	1	0.5	0.00328967503722946185	0.00502443295127789555	0.00536587453888733197	1	-1882.58488425506971	10.5960825116325559	0.0768947674648713247	1	0.5	0.0039970322791188324	0.00110733972690759482	0.00275514247506226375	5	-2220.17304510362374	8.12858095836234895	0.00264100321737003848	1	0.5	0.00951787105855174571	0.00117157673082256167	0.00543597766058686108	6	-2223.13406524710535	9.65507643999045939	0.00263078352268713905	1	0.5	0.00739112382500762416	0.00148777865328053225	0.00407356156553362759	7	-972.510806519969606	9.60796414861599501	0.00301103883152807096	1	0.5	0.00652520352158836737	0.00138091149806778544	0.00439789753735697446	5	-582.846701380228296	7.14176394418112181	0.00264100321737003848	1	0.5	0.000245718231665816435	0.00182328017687073533	0.00102650938932075456	3	-851.220305679965691	9.23352158701218784	0.0354893678986641578	1	0.5	0.000910374679211202291	0.000964468448026507396	0.000974734636378298035	3	-857.675828539394729	10.9738536755389475	0.0354893678986641578	1	0.5	0.00119936031307584737	0.0018790522333562102	0.00150821511375099065	3	-943.496276374103331	10.9525054952764442	0.0354893678986641578	1	0.5	0.00138698663286774496	0.00397794133889266353	0.00290970151345993017	0	-1236.9953993824829	3.42452270113321688	0.000183416187860323238	1	0.5	0.00354493435407424043	9.75094468018139894e-05	0.00151984406477929414
40700	-18489.3681781496707	132.140087593023821	9	7.5	0	-213.469192512677978	9.37725599889308725	0.00258560555863783601	1	0.5	0.0011970593478237894	0.000955327519028796026	0.0011752884268066094	1	-1151.85262817295484	11.7036184506806364	0.0672958920627091811	1	0.5	0.00240261971190463197	0.00268938647963092936	0.00276043367667188223	2	-2112.72759224079618	11.4893422665422342	0.00533803043669685198	1	0.5	0.00468225545251626206	0.00362917202318705813	0.00445245506577745826	3	-1929.67286306980486	8.75445639675574583	0.0359069940771322288	1	0.5	0.00879598879635277477	0.00134357383182740734	0.00528546672190690139	4	-1312.42465720626251	6.98662637806407716	0.0060878914275613186	1	0.5	0.00310034706193316719	0.00581276512657219902	0.00586030048931994018	1	-1880.68969172500715	10.0844650230427533	0.0672958920627091811	1	0.5	0.00428224732118320361	0.000950030445473042497	0.00233524800655439055	0	-2220.08410599790477	5.59311486508468647	0.00258560555863783601	1	0.5	0.00881885300485619507	0.000742668607883819167	0.00382317758707455008	5	-2220.00055847156182	7.87479863377847167	0.00334459666207449552	1	0.5	0.0089643264656715186	0.000848037088299570508	0.00495013725458010728	0	-975.806950805937277	8.89067304041363471	0.00258560555863783601	1	0.5	0.00745603012925716985	0.00192035412105296083	0.00391963261589787365	6	-585.980161920299906	9.2824290813414585	0.00212492688681519644	1	0.5	0.000603750464507925733	0.00307556507714916742	0.00201335304659441697	3	-850.611942520283151	9.06300815740188881	0.0359069940771322288	1	0.5	0.00075629827586533489	0.00102814007654050124	0.000866712740780903042	3	-856.590816267456944	9.9061813190248742	0.0359069940771322288	1	0.5	0.000748059003479034255	0.00180797422767901969	0.00131106184286362381	7	-943.059788755499653	10.2408379064712527	0.0322007008750314697	1	0.5	0.000817437045293376756	0.00417386337733289051	0.00237929071948286093	8	-1236.39722848322413	3.75142749771883288	0.000190752195006310476	1	0.5	0.00366407959316523719	7.96702037080104493e-05	0.00203145380140340275
40750	-18495.8548099755535	119.235633992408751	7	7.5	0	-212.629063392001086	10.6383758405061073	0.000138191842834591201	1	0.5	0.00109795065637046958	0.00185554070553845874	0.00154743642147120051	1	-1152.9300930596562	10.661158674092718	0.0673058658642870372	1	0.5	0.00248637297562005147	0.0040553206264421944	0.00273248330342647011	2	-2112.39203802995917	11.5324187723807761	0.00389791588108860405	1	0.5	0.00400160812613256731	0.00416585942831290603	0.00370748986170276991	3	-1928.45631644235004	3.70190384710306475	0.0428499007161423223	1	0.5	0.0140597441684879275	0.00143939998347858769	0.00643627170408724719	4	-1316.91030461247442	9.99470332674931328	0.00713082608021503236	1	0.5	0.00399209387254653107	0.00793609075074484631	0.00611955586902651356	1	-1881.79270263621675	9.48579739408279465	0.0673058658642870372	1	0.5	0.00469417876086299264	0.00121924753352335865	0.00245366962756576792	5	-2220.54028338670469	8.4218190205465433	0.00330953234530371055	1	0.5	0.00821181655992535807	0.00111325403913530778	0.00510117118707431247	2	-2221.4896634717843	8.91536093207120928	0.00389791588108860405	1	0.5	0.00765930356021759379	0.00112798017909011405	0.00397671592259924659	5	-972.044515304417473	8.52770029693008524	0.00330953234530371055	1	0.5	0.00904104743717496981	0.0012356283182691941	0.00525920995135190604	2	-585.310856967263817	8.0152295753454581	0.00389791588108860405	1	0.5	0.000324764417338333281	0.00370430100699946493	0.00209836539065362407	3	-852.746155952625827	3.43054866733503161	0.0428499007161423223	1	0.5	0.00126986636629396947	0.00103053972681238612	0.000769589357830651496	3	-858.304955547741883	9.88971645833082746	0.0428499007161423223	1	0.5	0.00125165983471193132	0.00105087520846356168	0.00106068619477604482	3	-943.414934673036214	11.1496071088918889	0.0428499007161423223	1	0.5	0.00125331514275881439	0.00418360505807928093	0.00271611437585197058	6	-1236.89292649932145	4.85499016018340157	0.000283302807373851564	1	0.5	0.00335881978421993235	0.000100868652276367126	0.0017718911969858656
40800	-18492.3289201976113	136.101555288958679	9	7.5	0	-214.345729652978378	10.1873952168996915	0.00337745493019920478	1	0.5	0.00122482649758093613	0.00132669754868974398	0.00116158351276792349	1	-1151.61740573200154	11.5803797308216225	0.0727364402923366959	1	0.5	0.00241073244876678638	0.00340607202262369893	0.00258919237943406591	2	-2112.27412728278614	11.2762116063308753	0.00459584138398265278	1	0.5	0.00365014249534291197	0.00479829060535067603	0.00378186431241887269	3	-1928.41888839108628	7.76983481457099856	0.0350826023624372998	1	0.5	0.00985035437162560396	0.00121860327547141669	0.00586677597163310152	4	-1311.96011051139681	6.40731834436120451	0.00745000739669800672	1	0.5	0.00364541577262733835	0.00659725511030549282	0.00675826295605265817	1	-1881.15256599118607	10.4859636831668261	0.0727364402923366959	1	0.5	0.00389162899734790246	0.00085912505343197778	0.00237299828846699234	5	-2221.202458328175	8.70150260304944467	0.00419298875854206589	1	0.5	0.00856092130245342774	0.00121736775342028711	0.00513096881781489184	6	-2221.88050956107236	9.43301774582345942	0.00391439388102485328	1	0.5	0.00849503467415924432	0.00174385601308578984	0.00493532812464617544	7	-973.910749032545823	9.74017654907443742	0.00215581948309257355	1	0.5	0.00661686846834368039	0.001508550850622153	0.00450324427416521397	6	-585.363981644378782	7.80700213450930391	0.00391439388102485328	1	0.5	0.000580811100235879146	0.00118010926143121949	0.000995859200609772914	3	-851.574790642005382	8.14848574014390081	0.0350826023624372998	1	0.5	0.000698947226689314023	0.00133173512698531692	0.000855206796006047817	3	-858.790147505370214	8.8381567570504167	0.0350826023624372998	1	0.5	0.00110656890847879289	0.000917956652662590684	0.00113535110150613091	3	-942.836119576622878	11.0619184562097495	0.0350826023624372998	1	0.5	0.00110803233517655611	0.00337874676253806369	0.002165490457398952	8	-1237.00133634600434	2.99441512892225248	0.000345250772290271301	1	0.5	0.0040384921945497915	0.00012797657548470497	0.001634643571184583
40850	-18498.2770384606483	147.709615725428904	10	7.5	0	-211.739486371560304	8.51843049253604079	0.000892540043340507658	1	0.5	0.000441399915963305942	0.0020474629915492636	0.00113720736812027699	1	-1151.70404260647024	12.0723108302334161	0.0692627577871133826	1	0.5	0.00258067330451404496	0.00323432553359187048	0.00300848980279931361	2	-2112.86983235554317	11.6080310766694623	0.00385995179631937755	1	0.5	0.00342721454153303764	0.00509664381579936002	0.00406382057590453944	3	-1930.76473326472114	7.99185801494273562	0.0302230232901134176	1	0.5	0.00954350559509089917	0.00108264776386721791	0.00519494614628577406	4	-1315.50290226843163	11.0288718925412894	0.00911887734522874409	1	0.5	0.00414298851311492664	0.00522876025171297582	0.00509338694145673992	1	-1881.8567967472668	10.7113165132984527	0.0692627577871133826	1	0.5	0.00431580797317206947	0.00125745329087876092	0.00301730634051222647	5	-2221.08376473635144	8.03095847633798599	0.00324236514284024103	1	0.5	0.00818643406535282669	0.00141088917049260747	0.0040134866912190344	6	-2220.95578610705252	9.05686811701354344	0.0040588947641410876	1	0.5	0.00829964381377628312	0.00131015180245570633	0.0045339331038162763	5	-972.834286420117451	9.34362796960106223	0.00324236514284024103	1	0.5	0.00826596560503550445	0.00163152858334021981	0.00460683859421193078	7	-584.368594156298968	8.77030790550537986	0.00472650978416183382	1	0.5	0.000452343351326777528	0.00183267564455720554	0.00113807756318323261	8	-853.18057324866993	10.1240276758693248	0.0341105310235655657	1	0.5	0.00114236860865143085	0.0011658125288351996	0.00117818701122833556	8	-861.697689982125894	8.97508232117765203	0.0341105310235655657	1	0.5	0.00170782209941748109	0.0026410541059146129	0.00270764823087893836	8	-942.529965772987566	10.6559363258020063	0.0341105310235655657	1	0.5	0.000910872890177304552	0.00366171221911678474	0.00224067404868784001	9	-1237.18858442304918	6.24557706108984689	0.000503614714539550785	1	0.5	0.00438005841468722817	0.000193757992626683887	0.00244740967537090959
40900	-18496.6621674734233	130.378042738254152	8	7.5	0	-211.332172993021118	8.80469040410700643	0.000282684057717596659	1	0.5	0.00167521373239369717	0.000900926417076955465	0.00106762287964433703	1	-1151.84957774967097	11.8501354585864007	0.0670483060635969769	1	0.5	0.00234755480770771144	0.00339080464615838535	0.00304912159311984416	2	-2112.07880252723498	9.75841277926422634	0.00422224031984254778	1	0.5	0.00318889169730486761	0.00376763933599098561	0.00425165337622227055	3	-1927.81972476764872	6.80701618088728466	0.0384763316097245789	1	0.5	0.0103363403972863265	0.00164935890168846811	0.00696140982631422277	4	-1315.6378142887886	9.26261418764777034	0.0114177650614370029	1	0.5	0.00458369405161383834	0.00578318768837660698	0.00618028589362091749	1	-1881.98756771748435	10.3509109378185009	0.0670483060635969769	1	0.5	0.00530838740887188288	0.00107573416053258859	0.00331261839415599195	2	-2223.76175203834555	8.71408469767075999	0.00422224031984254778	1	0.5	0.00689291589131914035	0.00148526523775463514	0.00491318386235976411	5	-2220.32607588424617	8.39055967096481936	0.0037966189351473765	1	0.5	0.00894907732439667765	0.0010811372441327286	0.00502729628555037122	6	-975.166278696137738	8.56141003348402663	0.00389918836954966349	1	0.5	0.00680268837864451276	0.00216548313287285698	0.00357530894668937763	5	-583.288473026861993	7.45383100133465604	0.0037966189351473765	1	0.5	0.000323247417619394934	0.00224562499169849101	0.00142123201324609208	3	-851.923638727761272	9.37675578681761834	0.0384763316097245789	1	0.5	0.00117247479356292171	0.000778585462051407159	0.000947211274717030803	3	-859.746676912847875	11.3237057809623245	0.0384763316097245789	1	0.5	0.00125414201887742022	0.00278368474012410678	0.00197193809283260522	3	-942.387979403963186	9.80591115401269775	0.0384763316097245789	1	0.5	0.000984128334710783524	0.00369737778801227431	0.00200230396849594618	7	-1239.3556327394092	4.46243152394723097	0.000648969151040853544	1	0.5	0.00437164503676542183	0.000159215397023959945	0.00266187845417369985
40950	-18496.2039395877764	147.499066985312453	9	7.5	0	-213.230748703742989	10.6918727678703576	0.000310500782492458916	1	0.5	0.00114323873207367748	0.00199811028784330864	0.00167148823702430584	1	-1152.03905566027038	11.9377745501803609	0.0706589165221302301	1	0.5	0.00201974516964982878	0.00367402347708331925	0.00280542652540948954	2	-2112.14566279132441	11.450919911445137	0.00422348821066414245	1	0.5	0.00393885893390710264	0.00502508202658873485	0.00418891441955390395	3	-1927.48971925922069	7.67022599908491998	0.0349329223509217204	1	0.5	0.0106983314653119124	0.00160636010210932732	0.00646242021660640726	4	-1315.56297789335872	9.49850822492184577	0.00888836002038611954	1	0.5	0.00428031672710106961	0.00817142675569449035	0.00668353273676338799	1	-1880.39273946972003	10.1439537417356043	0.0706589165221302301	1	0.5	0.00456713078327152487	0.000802002230257560966	0.00264331955761810565	5	-2222.77564671269374	8.40846440219064561	0.0028280311765742942	1	0.5	0.00808661782498102527	0.0016064327798320083	0.0055881556411538566	5	-2221.32941399975334	9.07939383374845477	0.0028280311765742942	1	0.5	0.00731457256643345752	0.000909081891998202683	0.00405887974519106558	6	-975.934029045959164	11.0479681358403319	0.00368465319035769573	1	0.5	0.00542346019051782001	0.00250679605399803471	0.00432086052601874347	7	-583.481264976992975	7.535557631667956	0.00368007987940330425	1	0.5	0.000275672408842290181	0.00232307021419508354	0.001217185570137854	3	-853.22994219060422	10.0036756081767244	0.0349329223509217204	1	0.5	0.00119284059812568171	0.0011696760481642505	0.00125502517987992183	3	-857.915423799665973	9.82025005502307025	0.0349329223509217204	1	0.5	0.00102605417801190338	0.00218352950177983863	0.00137248024214105474	3	-942.572727496243715	9.89770961748475742	0.0349329223509217204	1	0.5	0.000686920154776426745	0.00328913408788233247	0.00209305400437077285	8	-1238.10458758822665	8.23590426655728791	0.000572732514068362373	1	0.5	0.0036067371485745273	0.000338043884058546532	0.00190207889952080439
