generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_W3	ln_likelihood_W3	ln_prior_W3	root_height_W3	mutation_rate_W3	freq_1_W3	pop_size_W3	pop_size_E3	pop_size_root_W3	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E
34850	-17552.5843513554537	-5.59621100636598179	6	7.5	0	-322.197242775662119	10.6836546803946959	0.000929384440017764742	1	0.5	0.00146919658484079914	0.00213533420111523126	0.00157197321806767498	1	-757.694858761705632	11.2971707011212743	0.00541890426818496598	1	0.5	0.00585780017504090519	0.0030614407651537519	0.00425891000807898656	2	-4510.43789761058906	2.14269726977511255	0.0157491897950255491	1	0.5	0.00723105235689572995	0.0105109323005530848	0.011782857475626296	3	-7725.41640556952007	-61.2287635212667709	0.0300275164214041622	1	0.5	0.0576414971474122698	0.00240750603433185486	0.0577543345528708923	4	-542.387298495954838	7.31968065802015744	0.00199451208017294591	1	0.5	0.00048542371990518751	0.00128675327041889633	0.0007520119832621835	5	-3694.45064814202306	8.46126414115062175	0.0485469155477670014	1	0.5	0.0099567978402517205	0.00244829895467229023	0.00665915324048477371
34900	-17544.9335143721364	-11.1499833328431137	6	7.5	0	-320.599447994929164	9.48187648141524164	0.000606383285841382083	1	0.5	0.000816411890353595715	0.00142353519000557906	0.00120448698399643148	1	-758.48045852889561	11.5738745862427095	0.00701142409717782789	1	0.5	0.00416875812115397818	0.00486753378333445227	0.00434659139490808748	2	-4507.70470850596212	1.17825104874190956	0.0139229617865118203	1	0.5	0.00663602682721685291	0.0124027246591269461	0.0126090007847807477	3	-7718.86547759686255	-67.4447079329255672	0.0278326392094043577	1	0.5	0.0585885607215037643	0.00223761119371938605	0.0617128722304216698	4	-544.741543754148438	8.81327992833683638	0.00126561514701735976	1	0.5	0.000418110430061354929	0.00240485769836659095	0.00139817997784632479	5	-3694.54187799133888	9.2555712590031014	0.0493895367075824418	1	0.5	0.00912766350504900723	0.00282929844618726428	0.00558722720337097561
34950	-17552.6348397993206	-12.2705272856718413	5	7.5	0	-320.945163630149125	11.016492374647239	0.00122893457909069867	1	0.5	0.00168186177454518839	0.00132824014898882611	0.00150424595590288872	1	-758.251337307630138	11.3844738142764363	0.00516283772747339834	1	0.5	0.00422095933355492135	0.00326071711910536034	0.00330436442402668763	2	-4508.40752840666391	0.104340514725414835	0.0133735167400239521	1	0.5	0.0056580614469909302	0.0116841516531269139	0.0121552016464421455	3	-7727.01043622083671	-60.6936102907541795	0.042304733627164956	1	0.5	0.0579829924770803307	0.00302563974455438136	0.0581775674225623318	4	-542.171514347171183	6.48724165345656445	0.00307268786181495853	1	0.5	0.000233434354160330323	0.00174573114103277285	0.00107722800006531641	3	-3695.84885988686801	6.57015158836767199	0.042304733627164956	1	0.5	0.0104627292557735296	0.00211731345655612191	0.00747758033602106097
35000	-17558.8608731884087	-14.3712859651161224	4	7.5	0	-325.530261730776203	11.6765466826448261	0.00154021624988768787	1	0.5	0.00341398918169374477	0.00217765804904728475	0.00253540445758810044	1	-759.908128536634194	10.5896062238119555	0.0031602472989498572	1	0.5	0.00568270466390418359	0.00354826231060441626	0.00517937837375469137	2	-4513.73615746282121	6.58200323248522423	0.0140603674099058044	1	0.5	0.00682496306263550255	0.0110890351656994235	0.00927901070143444771	3	-7723.77189072137116	-64.5778336195826625	0.0460105161118195896	1	0.5	0.0579870950960684958	0.00323219882600697282	0.0607905317993664429	0	-541.004486036006369	5.79698347293653882	0.00154021624988768787	1	0.5	0.000178080567165031902	0.00161598890112114087	0.000958035783046819536	3	-3694.90994870080067	9.28396184300883931	0.0460105161118195896	1	0.5	0.00925320168224509632	0.0025030783899909234	0.00575017308139184717
35050	-17553.3150850170859	-16.2495231131621622	5	7.5	0	-322.259941197003116	11.2280202762070829	0.0007559865611179641	1	0.5	0.0021416136968320002	0.00128797181632800124	0.00167886759552197213	1	-757.748319065458077	11.2416901153753663	0.00556975142889937474	1	0.5	0.00501833034428233755	0.00380101090456273598	0.00398302052544291258	2	-4514.50185298856195	6.1973972419304566	0.0115305382824602547	1	0.5	0.0071721813742103499	0.0102584486266130131	0.00983505857234906293	3	-7717.27900853127176	-71.7148553351053977	0.044734319368540755	1	0.5	0.0634377921384145643	0.00260046680317047247	0.0668379261273249758	0	-545.612114342890322	8.35190796581431272	0.0007559865611179641	1	0.5	0.001044103474221964	0.000547942467105807097	0.000785348528575174898	4	-3695.91384889190158	9.60622618491331437	0.0427550411136127864	1	0.5	0.00878952936935340975	0.00349732094846108175	0.00613268737600595505
35100	-17553.5204329131593	-6.92169022896589858	5	7.5	0	-321.262389508042475	10.6423537278202893	0.00268655801763980273	1	0.5	0.00148245460723184837	0.00121337354081044527	0.001374129889082947	1	-758.033864762222265	11.2837573367318349	0.00709534889158386101	1	0.5	0.00539959596746019798	0.00430240913638106365	0.00462345202825280473	2	-4508.87653009305359	3.34698971433617132	0.0135323573867350555	1	0.5	0.00669617427951576909	0.0127552192397257791	0.0117842340246875829	3	-7726.82075655717199	-60.5184525633410288	0.0432955995391408957	1	0.5	0.0608860082953225218	0.00240572586813552055	0.0583439516460896937	4	-544.213776864294118	8.37883965112456863	0.000973822950273148203	1	0.5	0.000418942154555344056	0.00175291707870408762	0.00113387239790761372	3	-3694.31311512837419	7.32853646973373785	0.0432955995391408957	1	0.5	0.00930393712521698259	0.00349514097862335801	0.00767301946217160448
35150	-17550.2202968429374	-13.6408267226840163	5	7.5	0	-322.340956402179472	9.25051439301019585	0.00342186631511781506	1	0.5	0.000840117257877638006	0.00116812607891305016	0.000918122876250741619	1	-758.509162447490212	11.9964442033268313	0.00595639572350852367	1	0.5	0.00385454652147748655	0.00305565307773570435	0.00326047057795051396	2	-4508.83925947378339	3.52144967953924493	0.0137929450137450008	1	0.5	0.00645480358802053011	0.0123142759646811002	0.0115166135665844115	3	-7721.63274059025025	-66.8634029069747697	0.0179273755039880273	1	0.5	0.0608661086302979062	0.0018670120051032333	0.0618359019291704129	0	-543.887644929856833	8.75931258948075353	0.00342186631511781506	1	0.5	0.000950001054307338479	0.000712318893300881487	0.000842079412159189942	4	-3695.01053299937576	9.20758635511229784	0.0477752689370844683	1	0.5	0.00919423677667215861	0.00367827257140835836	0.00666667669429608836
35200	-17547.1415007529758	-18.4468667216044473	6	7.5	0	-321.075039035001282	10.3734072999488411	0.00118715907945516263	1	0.5	0.00143302944852965	0.00168888478070152153	0.00135984018662185834	1	-760.01821534643841	10.8272435243098535	0.00498840478281057775	1	0.5	0.00404639157798627157	0.00646308079059152926	0.00500244349982915081	2	-4514.78298860830546	6.07973603229923043	0.0115767003493439536	1	0.5	0.00649778860809884645	0.0120407231127232939	0.00955242619104908902	3	-7714.28455185069834	-73.8777905643421349	0.0296152816479619517	1	0.5	0.061467245265959411	0.0023869549855235696	0.0670805838690980288	4	-543.463917298147635	7.19788885802709189	0.00355590810150115686	1	0.5	0.000891778191553377732	0.000524656517836933354	0.000789562448977840746	5	-3693.5167886143845	4.59860083610431758	0.0454833463154053139	1	0.5	0.0102237283620099997	0.00276228701870451449	0.00844813255162187374
35250	-17552.4953924299698	-14.6493280984034371	5	7.5	0	-322.496517340791343	9.11662905605744811	0.00237405354928904491	1	0.5	0.00207133694647942696	0.00141969702400923138	0.00212293981990890586	1	-758.624326179141462	11.2160301859699203	0.00827667980031353626	1	0.5	0.00554345932919107862	0.00339661763999593103	0.00410655251326114308	2	-4509.91010625928539	3.74211134285889813	0.0112909260242515276	1	0.5	0.00578678080852004523	0.0127684365116383491	0.01127469660333957	3	-7720.4752325805639	-66.051429193738457	0.030417572025841888	1	0.5	0.0541897258819877964	0.00233304746204193812	0.0588736213881823692	0	-546.585442715267618	9.6928275588497641	0.00237405354928904491	1	0.5	0.000643979505453279202	0.00277154772602790323	0.00157349646384308825	4	-3694.403767354921	8.30707971527122524	0.0481130773686844274	1	0.5	0.0103402162411198838	0.00253417312722542922	0.00682311650070395979
35300	-17553.6557212473126	-4.77909891493680306	6	7.5	0	-322.016629367218798	10.7490334619728216	0.00254189697121393532	1	0.5	0.00130434646732914355	0.00196247682743563032	0.00147204755565190793	1	-758.334935973948518	11.2145889789799007	0.00660865925891084352	1	0.5	0.00362924339431416193	0.00361514602313349866	0.00408656497112054422	2	-4510.47601403870067	5.29309375827406825	0.0130895277062073115	1	0.5	0.00632334625432874609	0.0117179149050955708	0.0103949763724110588	3	-7722.16959511443929	-65.6700541169287817	0.0310436816010456682	1	0.5	0.0517840529869604896	0.00270210550037064184	0.0577615805288676093	4	-545.825490719068966	9.75144952434381196	0.00196355474459807607	1	0.5	0.00079242339060331228	0.00189835082574705844	0.00121539975232942818	5	-3694.83305603393546	8.37618448113264336	0.0496339029420984276	1	0.5	0.0105589151632995114	0.00356686439644029888	0.00693093669200265695
35350	-17553.2194231799986	-3.26340970777088257	6	7.5	0	-319.869920933278024	10.1301609027774475	0.00126388059358250519	1	0.5	0.0011894933071816766	0.00112517139691092199	0.00118233080299922169	1	-758.80133226997873	11.5693142436728174	0.0062384319332719337	1	0.5	0.00505854987545529405	0.00242141717459851526	0.00354966004009398591	2	-4507.91905795167077	2.68172003485668142	0.013379521143689033	1	0.5	0.00652439225067156722	0.0115589797831159354	0.0116747698886634221	3	-7723.61605036765468	-63.2205505911778545	0.0422383489471640644	1	0.5	0.0581963565675550423	0.00272129287167785505	0.0595353538055745368	4	-545.94290219065374	10.278394973627595	0.00301021322552522336	1	0.5	0.00103082235872656433	0.00139207140628333221	0.00119175913644239896	5	-3697.07015946676347	9.95543570805991607	0.040395727149603787	1	0.5	0.00826519608163710402	0.00312597334801317404	0.00577528633564296841
35400	-17550.7266358802735	-14.2775646753954977	5	7.5	0	-321.701772173467475	11.3627872176948443	0.00120000706949103392	1	0.5	0.00161733926938567303	0.00174107266407401537	0.00164665974126786715	1	-758.038837063415826	11.0662491373797316	0.00582719431775645218	1	0.5	0.00638420831070438035	0.00262202010765699798	0.00444180366224394135	2	-4511.80838354503248	4.05893041379875541	0.0104130527755837751	1	0.5	0.0050129464351364849	0.0115024284126359396	0.0104369907288127377	3	-7719.35377156189861	-68.4624289284514305	0.0339513887879542148	1	0.5	0.0548391111533282558	0.00304397535382655007	0.0613218798818018981	0	-543.691269249280253	8.56768729654577044	0.00120000706949103392	1	0.5	0.000583603898067010002	0.00112511983043705891	0.000811964319740354941	4	-3696.13260228717809	9.27731432569254011	0.0438359395614297681	1	0.5	0.00917288061033033272	0.00390433326797606003	0.00648939711041112127
35450	-17550.6654705903129	-16.5075626716534636	5	7.5	0	-323.135585084593799	9.38711254296453035	0.00439475404470925177	1	0.5	0.00149385545603787683	0.000685361185923582519	0.00102558851590016245	1	-757.851558258410819	11.7146071044098186	0.0045911172500274185	1	0.5	0.00507232516076215612	0.00300679701687540718	0.00400530340752663395	2	-4512.4229757698713	5.3789341024904509	0.0124651204440409669	1	0.5	0.00747329615079236811	0.010134257043157565	0.0103862789973240902	3	-7722.87523282898746	-63.8700954238823755	0.0254331374392820046	1	0.5	0.0561198083635852732	0.00204405717662836574	0.0582616167742270319	1	-540.106443969611746	3.18432846278032144	0.0045911172500274185	1	0.5	0.000112835544860665415	0.000697967058064168349	0.000402583670227372331	4	-3694.27367467883869	7.04478858050162415	0.0403347923627768237	1	0.5	0.00989473465715388217	0.00320368350129663672	0.00781749345537934189
35500	-17566.3951863567381	-3.9937782148053822	5	7.5	0	-324.38858588143421	11.8176075081896599	0.00348244388207211934	1	0.5	0.00206746427633986395	0.00219853911413708933	0.00202866090384140347	1	-758.90023990832799	11.2420652073377951	0.00726101197887274539	1	0.5	0.00360002951542277676	0.0036030767030294699	0.00405722581826663785	2	-4513.89614440606783	5.39967625407658502	0.011531972263391645	1	0.5	0.00701312370278331636	0.0120199073161623305	0.0103902165290170809	3	-7731.94707948815994	-58.190008402884601	0.0207478561716605871	1	0.5	0.058625090366992462	0.00233639390214730996	0.0560643938839056055	0	-541.716946395563696	6.56834003601732519	0.00348244388207211934	1	0.5	0.000552941382389337144	0.000568509555332708124	0.000610259889509148562	4	-3695.54619027718309	8.4831365062896289	0.0438692100739787455	1	0.5	0.00973256682659370299	0.00395438937299817401	0.00740297571488610345
35550	-17555.1274556102035	-8.03224120404806996	6	7.5	0	-321.15808127482677	9.98885035079500483	0.000876177970394893682	1	0.5	0.00113771228334557566	0.00187731789299372268	0.00130090391007179305	1	-761.465430254902799	10.2576796603707905	0.00521704565526524573	1	0.5	0.00450774813615741413	0.00728112770503088012	0.00601621307155258099	2	-4508.42416915240483	1.68108462524067548	0.0133290093445691035	1	0.5	0.00734963201080771414	0.0116114779482549661	0.0124370430109507352	3	-7722.45096376948277	-64.0113320060334416	0.0267356389789102436	1	0.5	0.0579125421258224887	0.00211519292520193384	0.0592165228395784421	4	-546.827957392719554	9.40466844365432308	0.00143437994955175055	1	0.5	0.000534367431989474142	0.00307979963847965915	0.00171155296439490733	5	-3694.80085376586612	7.56947861714463599	0.0415817302504710509	1	0.5	0.0106475620053839669	0.00300468325264070584	0.0076506124649281847
35600	-17550.2149367524798	-16.3857531216616117	6	7.5	0	-327.569978218289918	12.1386057565374017	0.00329783873543992075	1	0.5	0.00339120570925896189	0.00251902613984649739	0.002958316112140447	1	-757.393129785990595	10.5055901937970795	0.00496364653508710955	1	0.5	0.00412227112229545355	0.00306664548281757781	0.00422275996876731851	2	-4506.43451086854475	-3.88112129694485475	0.0127789610896006777	1	0.5	0.00715233551268845344	0.0107677852449830549	0.01363472483778406	3	-7719.08053294996989	-67.4912034114867936	0.0288700184437296475	1	0.5	0.0542264509707881398	0.00238794967130833823	0.0597306064118560062	4	-543.170335776027969	8.45294946906318856	0.00307869566209170459	1	0.5	0.000412113973197747951	0.0018018380395390611	0.00105820065987731905	5	-3696.56644915365996	8.61934202560973262	0.0542572713133861254	1	0.5	0.00998388966732984863	0.00423923837884678054	0.00715701266145280131
35650	-17546.7910561500248	-10.719884276684212	6	7.5	0	-321.140639567785513	10.5855760087401016	0.000670143728365740115	1	0.5	0.00146813845827721947	0.00118813628486499445	0.00127470700621109471	1	-757.727029498936872	11.4684170735774806	0.00673993284489829252	1	0.5	0.00514185317714871502	0.00380489849262332074	0.00465563270064645474	2	-4512.23153181738962	3.6468216305943244	0.0132236767259386132	1	0.5	0.00645306324552706763	0.0149927353690382167	0.0113778303484416976	3	-7717.70714803407827	-69.0642599042345466	0.0243473309109214393	1	0.5	0.0568691220221243451	0.00221294660310317713	0.0617864745183916708	4	-540.910851740733733	6.52037795012446963	0.00203452741558303061	1	0.5	0.000258413554737378789	0.00130871586160727035	0.000718852508718701246	5	-3697.07385549109949	8.84220473990097844	0.0401218793251247527	1	0.5	0.00976210187501543904	0.0021580534140187525	0.00592112274024975474
35700	-17549.7146778799506	-13.9258419057013345	6	7.5	0	-320.89245207618211	10.1022060187525042	0.00171250989765287399	1	0.5	0.00196309643638060104	0.00122448554936951102	0.00136807643807934838	1	-758.41530826968085	9.31676775058661732	0.00677113371507723563	1	0.5	0.00535538594296819642	0.00511763864504985195	0.00426647807955057422	2	-4508.80961677458708	3.23210212521104623	0.0137539078273707146	1	0.5	0.00631071319705704334	0.011328168906178224	0.0112856098358208364	3	-7717.32854775902524	-69.0634449148045348	0.0311566027479360588	1	0.5	0.0590001481685975271	0.00225678559428390017	0.0628841891326812064	4	-548.112142481625824	8.435670167676669	0.000474801801176478848	1	0.5	0.00154071053498367827	0.000496601150110890567	0.000926757843356217385	5	-3696.15661051884945	7.66700568794332682	0.0422398046184179199	1	0.5	0.0112301834730570097	0.00254532838608231404	0.00730050322201739651
35750	-17554.9824103558967	-15.1297705501978985	5	7.5	0	-322.017770888025666	8.85081319448181603	0.00280386523254539614	1	0.5	0.00206949745006901331	0.000448676613819177139	0.00121688055888471524	1	-758.05727591060861	11.4277604517755549	0.00453332730522964817	1	0.5	0.00460812626821195843	0.00406350938209066887	0.00464118769461597733	2	-4513.06221136512977	5.11114693285976074	0.0166120601825770278	1	0.5	0.00699957229079795767	0.0110866639532040366	0.0105895779114112201	3	-7720.3654908855151	-69.6305893844007642	0.0457180406344486756	1	0.5	0.0535498137632891558	0.00329591098652376718	0.0614774315902817739	4	-547.14440534269238	8.25506794017730172	0.005197119455285849	1	0.5	0.00151565097112906378	0.000409322813309432275	0.000941133590813549698	3	-3694.33525596392519	8.96781748275127555	0.0457180406344486756	1	0.5	0.00976475028605864812	0.00316512690336095579	0.00628936099991426155
35800	-17552.4584494035844	-13.2059269368711671	4	7.5	0	-320.88829522626952	9.3096883496481766	0.00138857812044939992	1	0.5	0.00259860528268678059	0.000943125568229215153	0.00146926643226028626	1	-758.535433441768419	11.8595319496337446	0.00407858143522072704	1	0.5	0.00444511808924962556	0.00376899293240800333	0.00404005694394910225	2	-4509.82256134332965	3.7058600103696655	0.0148497078218190037	1	0.5	0.00726428339604935809	0.0125640453795545053	0.0117036171688961691	3	-7723.895005992812	-62.8571031341836601	0.0420215000117521928	1	0.5	0.05735857495681701	0.00261272050340100341	0.058863443655869499	0	-543.606548890685417	8.59901162289141041	0.00138857812044939992	1	0.5	0.000662750190447244491	0.0010139971860129817	0.000784887498378207906	3	-3695.71060450871755	9.65634009705817675	0.0420215000117521928	1	0.5	0.00877404144272480105	0.00297077573229019001	0.00579474954402080591
35850	-17545.7875147018422	-16.6314348789297135	5	7.5	0	-322.026063991040473	11.1013089246418239	0.00235727126157743699	1	0.5	0.00244566030905268676	0.00124178613463883127	0.00172233252015446445	1	-757.348230678046662	8.57835477272297098	0.00476872022179513407	1	0.5	0.00533117854762030913	0.00252110231480040005	0.00492085643354635803	2	-4508.46969904683647	2.84691494411476853	0.0113337690880253288	1	0.5	0.00574755906613418771	0.0113503780320481362	0.0111769336326025016	3	-7716.76912633691973	-70.2214207389121583	0.0395141688484555373	1	0.5	0.0562441416101769828	0.00228616264940921651	0.0621879329930936919	4	-544.159530044001599	8.26971406014002852	0.00512051451787857038	1	0.5	0.000773254234896437066	0.000942104461085750558	0.000753135793840452295	3	-3697.01486460499473	9.72848343897024392	0.0395141688484555373	1	0.5	0.00836915895056901393	0.00267421404093422591	0.00579563988035717952
35900	-17560.2571620099625	-15.8452349258757632	5	7.5	0	-321.729425215494075	10.1351151585686097	0.00155675826250342405	1	0.5	0.00322556485505040699	0.000946750711152083511	0.00183564598613596575	1	-761.130431505477645	10.8649027073510531	0.00261875466109788698	1	0.5	0.00625482955596328317	0.0023344806106380539	0.00398136506690073989	2	-4516.99947827834512	6.29397866204031331	0.0176113529760557885	1	0.5	0.00694402277781774272	0.01052625900479859	0.00974154543526540087	3	-7720.39860593517369	-68.8375602519980561	0.0438495142936699486	1	0.5	0.060762365061388407	0.0032980897853093767	0.0646379028926602345	4	-542.394859089868078	6.1688950924063306	0.0047968311683116811	1	0.5	0.000372379286178706702	0.00120070878037298453	0.000652367325932309188	3	-3697.60436198560183	7.19810072875404927	0.0438495142936699486	1	0.5	0.0113510219104002441	0.00415301228448075339	0.00845280833333549898
35950	-17554.256137123768	-17.701108971333646	5	7.5	0	-321.346446293426141	8.23292904549195015	0.00283860582640967519	1	0.5	0.0011592560193118169	0.00136767809333033629	0.00100313601261619299	1	-760.949213307671585	9.77589160599054097	0.00293513413850600337	1	0.5	0.00839900281303579237	0.00280849368035376249	0.00528044101921899562	2	-4513.20534827098891	5.12162737783354416	0.0146112148055775326	1	0.5	0.00759482407497135466	0.0125810944362811719	0.0100375991641392433	3	-7721.08108283169167	-66.0425815067366813	0.0392031979484581475	1	0.5	0.055589241581246604	0.00205487436807162954	0.0592488982536022515	0	-542.174209639041692	7.88124157978960227	0.00283860582640967519	1	0.5	0.000647831568196244692	0.000719528301640862664	0.000649770917924178976	4	-3695.49983678094941	8.7143222314173272	0.0480037814639060478	1	0.5	0.00842022175391184298	0.00290883294359540806	0.00651543714472043508
36000	-17545.8769328607159	-26.1322414035305997	4	7.5	0	-323.706491613399407	10.7386428419023261	0.004754915060805694	1	0.5	0.00167465069912398805	0.00118030083991594215	0.00146714845995641837	0	-758.319893822033919	9.96120075791028725	0.004754915060805694	1	0.5	0.00627026430268121278	0.00363467099882470307	0.00568247326338312906	1	-4509.29327375067896	3.29875894197661523	0.012358225740548746	1	0.5	0.00669671681751646177	0.00986880660036307256	0.0108694217845215421	2	-7718.72637978156308	-68.2025770889547402	0.0264732932860071261	1	0.5	0.0610044991267901723	0.0021067970447812708	0.0630462811292386155	0	-541.535209280407798	5.87773698713028381	0.004754915060805694	1	0.5	0.000395392394229896556	0.000650885936360344215	0.000461918097525386656	3	-3694.29568461263352	7.68862908644986121	0.0458371760840447298	1	0.5	0.0106930467835342075	0.00314592117065387892	0.00765857211127874988
36050	-17542.2259334098162	-19.6272699833290574	6	7.5	0	-320.33176333404225	9.43950474766068481	0.00217942474624338882	1	0.5	0.00151359488908378321	0.000871489158601612343	0.00105277420681992124	1	-758.032050760234256	10.9539470973967852	0.00613343939273032143	1	0.5	0.00587546922497730276	0.0042673978139107548	0.0047173286641676148	2	-4505.64973030477904	-3.45448610428011094	0.0122174780771856228	1	0.5	0.00640728295192717536	0.00987351194035645044	0.0125309284490929661	3	-7717.69483141206729	-71.0013713184367106	0.0188698893741589893	1	0.5	0.0561576903440725514	0.00165244606854539735	0.0617045043627724096	4	-546.514486122354128	8.61037286125579726	0.00142325264311686018	1	0.5	0.00167542680872010069	0.000498132655969236592	0.00116088826393837452	5	-3694.00307147634066	8.88612322886405437	0.0497373939214220476	1	0.5	0.00990739467743771349	0.00310378589803184763	0.00645442471679585298
36100	-17552.6026884189923	-16.0993426158906132	6	7.5	0	-320.222392256244348	7.10757488403586279	0.00127142770017548779	1	0.5	0.00130657698529841083	0.00112251062111564217	0.00153635422199524985	1	-762.482011300219369	11.7715193397904976	0.00307494701359244376	1	0.5	0.00340402881349608942	0.00196782245000799542	0.00250102466979432517	2	-4508.02256527328609	-0.588122616438859325	0.0105546580275457033	1	0.5	0.00596135956984701187	0.00927366578889174051	0.0112317697578054199	3	-7726.34486943863794	-63.9415946877769414	0.0309830159888886784	1	0.5	0.0664620184202260322	0.00168546007344267204	0.061147487631716152	4	-541.879464693374644	6.48947453202918112	0.00385866942659192748	1	0.5	0.000572789686359320379	0.000444306573572898159	0.000509816957856499046	5	-3693.65138545722766	6.77413040714700898	0.0473277997869410785	1	0.5	0.00991844412036151438	0.00320056515199802121	0.00792478259402215439
36150	-17558.3475222650268	-12.1079019769908474	5	7.5	0	-320.714403792609232	9.30485462302749156	0.000689205083604827731	1	0.5	0.00251022154292522819	0.000608597565723527053	0.00169874068701969159	1	-758.484760787481378	10.6327785995921857	0.004187965266869648	1	0.5	0.00424574321992392256	0.00438893980516526835	0.00495205093911807448	2	-4512.62760459316814	5.21345714545420691	0.0142200136136120189	1	0.5	0.00593740633692966917	0.0130480417570485625	0.0103441917826767177	3	-7730.33245963230092	-61.7348797534856004	0.0489427103339373573	1	0.5	0.0527327471487544983	0.00160553344892555637	0.0548465580701052932	4	-539.865073880462091	3.82150474796764428	0.00233451722968127696	1	0.5	0.000276767688678982468	0.00034021141458213342	0.000292354476345897066	3	-3696.32321957900513	8.31716970005793144	0.0489427103339373573	1	0.5	0.00859912667058283266	0.0038855653186940179	0.0072552302067426331
36200	-17560.6018696126775	-0.485980230706010374	6	7.5	0	-322.585320473434592	10.1572026551600665	0.00278326154234379269	1	0.5	0.000989322080580569288	0.0019847077922965058	0.00162710863134348351	1	-758.285991570227338	11.2132493857639197	0.00549114300764202111	1	0.5	0.00417456810670917104	0.00475034637797645386	0.00401282007798223553	2	-4512.07576339061234	4.97986332712898516	0.0143031223449730637	1	0.5	0.0064690821894952252	0.01343482739141778	0.0103674148258834295	3	-7726.22422497456137	-61.1523934580621358	0.0329389584106558747	1	0.5	0.0618612456941209504	0.00217806826127246592	0.0587805994438885954	4	-544.974761406623202	9.82533135757884324	0.00331140593277583824	1	0.5	0.000860568680981742273	0.00134610654086016689	0.00111894676129358373	5	-3696.45580779721877	9.64715978894600212	0.0526833148307880167	1	0.5	0.00846748169581259744	0.00355167248979330018	0.00629903569925198414
36250	-17551.857965436433	-12.7709620229929843	6	7.5	0	-319.817054146599162	8.92262289444331458	0.00169132705647223255	1	0.5	0.00129187358372960526	0.00091977714859784029	0.000946238381163332413	1	-760.293480583873247	10.1400840264673917	0.00420121923973906884	1	0.5	0.00299640732083270066	0.00534700273826485377	0.00346110315517754322	2	-4514.33935261990882	4.45244142957006517	0.0151142090085840293	1	0.5	0.00893638118501418992	0.0108279011472878928	0.0113295276605100345	3	-7719.50690948666033	-68.4392263473336442	0.0290726641913732035	1	0.5	0.06091009133995514	0.00172392420412181987	0.062636243502089281	4	-543.639409485032616	8.28475542781046315	0.00386907911066868221	1	0.5	0.000441909051884443885	0.0017972085071520723	0.00101114276228107163	5	-3694.26175911435712	7.88885750409925635	0.0462037441706228125	1	0.5	0.0106738631200129323	0.00296029018413005536	0.00741760260880838882
36300	-17549.4934383569416	-19.8190158664338156	5	7.5	0	-324.387920456848519	11.3102442810418182	0.00126633444131074514	1	0.5	0.00298058283993429297	0.00202635481751125158	0.00219571423204689134	1	-759.270792666270609	10.9482371986944216	0.00383162739295496522	1	0.5	0.00503735899399509069	0.00322696859810116428	0.00360084251502095247	2	-4510.74130582099951	4.14384679782362397	0.0116108836004768252	1	0.5	0.00577054940036424071	0.00996266321051550788	0.0101822876742128383	3	-7717.14357389462202	-71.5022860455589608	0.0358415367937445564	1	0.5	0.052821198121032191	0.00188754014073763991	0.0603148634428326905	0	-541.970125816859536	6.26496585356822777	0.00126633444131074514	1	0.5	0.000402829737333165662	0.000960345365457726725	0.000782544768772295424	4	-3695.97971970134313	8.62390808624634531	0.037275479285663847	1	0.5	0.00943108889276051549	0.00288511256319539744	0.00678681215187447624
36350	-17546.3362407156601	-8.80542742951060475	6	7.5	0	-320.353550123763512	10.5770235000199833	0.00155298558987672776	1	0.5	0.00121568329449217691	0.00138557521845970345	0.00127372972241021403	1	-759.203741939912788	10.8718424115360435	0.00858172809119565547	1	0.5	0.00568955123154132273	0.00434332745123938106	0.00538734129621321143	2	-4507.97805393454837	1.88314108569890237	0.0112104937858591904	1	0.5	0.00582810635972216742	0.0121735945894365077	0.0118816226229010516	3	-7721.4451565735144	-64.9605315100779706	0.0301240180773508261	1	0.5	0.0549024718081835977	0.00231372531088010463	0.0586236540949959598	4	-542.567969485363051	8.27989449230949504	0.00208565041905186665	1	0.5	0.000674115603872246349	0.000795553035309687958	0.000724149827867738875	5	-3694.78776865855798	8.81887594659545826	0.0491491307895525684	1	0.5	0.00905012685667926781	0.00255610121075489473	0.00641142252862460845
