generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_E1	ln_likelihood_E1	ln_prior_E1	root_height_E1	mutation_rate_E1	freq_1_E1	pop_size_E1	pop_size_W1	pop_size_root_E1	root_height_index_W2	ln_likelihood_W2	ln_prior_W2	root_height_W2	mutation_rate_W2	freq_1_W2	pop_size_W2	pop_size_E2	pop_size_root_W2	root_height_index_W3	ln_likelihood_W3	ln_prior_W3	root_height_W3	mutation_rate_W3	freq_1_W3	pop_size_W3	pop_size_E3	pop_size_root_W3	root_height_index_W6	ln_likelihood_W6	ln_prior_W6	root_height_W6	mutation_rate_W6	freq_1_W6	pop_size_W6	pop_size_E6	pop_size_root_W6	root_height_index_W8	ln_likelihood_W8	ln_prior_W8	root_height_W8	mutation_rate_W8	freq_1_W8	pop_size_W8	pop_size_E8	pop_size_root_W8	root_height_index_E	ln_likelihood_E	ln_prior_E	root_height_E	mutation_rate_E	freq_1_E	pop_size_E	pop_size_W	pop_size_root_E
29550	-17551.1790871404082	-18.397427537905493	5	7.5	0	-321.471398109054633	10.9597012995112379	0.00247951151555396388	1	0.5	0.0015021539412739494	0.0015205001602824203	0.00142516414920968609	1	-761.10125887020763	10.4777959105746916	0.00222154717366883922	1	0.5	0.00679139428962183787	0.00201926917321452407	0.00463451326627808621	2	-4513.38612949493108	6.57865855527481358	0.0120630832313781775	1	0.5	0.00647648326804199995	0.0102030681018279515	0.00944315360685570558	3	-7718.69348068875479	-67.8596241770494544	0.0279141162391104529	1	0.5	0.0565769947607468321	0.00249865290205120768	0.061301715542082677	0	-539.724952338165281	2.54583624802020481	0.00247951151555396388	1	0.5	0.00012010493980040941	0.000995735530745916163	0.000657234565794725554	4	-3696.80186763929487	7.70968731939322183	0.0371631099082486913	1	0.5	0.0105137037723032102	0.00349671104560863796	0.00780125948610133242
29600	-17555.319124497837	-8.06736070919323112	5	7.5	0	-321.409194720260984	10.9524365896493663	0.00155036575616518488	1	0.5	0.00233188058789588534	0.00121425319522495447	0.0016350440316540045	1	-759.269685032722805	10.6199803353474955	0.00825345719493573299	1	0.5	0.00718706686354216636	0.00323735307662141028	0.00525498425887169825	2	-4513.56632770428223	6.47566287152147169	0.013470534239665051	1	0.5	0.00688760733734003396	0.011191281853408834	0.0093570096494761737	3	-7720.61245768838126	-66.5410756304183622	0.0448014510217274939	1	0.5	0.0602639228513309963	0.00258909696486893728	0.0622744858633277401	4	-545.170399019406204	9.74519215239958925	0.00221503327130546761	1	0.5	0.000931512903915400763	0.00122879845033569833	0.00112278077815547721	3	-3695.29106033278458	8.33487300752128846	0.0448014510217274939	1	0.5	0.00957989977950635466	0.0039341949757000531	0.00749127643202983102
29650	-17551.675548310719	-12.9788956251570742	5	7.5	0	-319.360453708044759	9.11743897131012559	0.000905198533369079117	1	0.5	0.000872658035005667316	0.000906962065794165236	0.000899252708047727886	1	-760.309249802533827	9.86096829763036098	0.00595493936980127665	1	0.5	0.00771511570044769879	0.004694679245048918	0.00644752979315265078	2	-4508.38198642442876	2.4389266420554172	0.0133550209650944284	1	0.5	0.00720201438716781914	0.0114452364177608148	0.0120170420752559234	3	-7727.62431820797156	-60.3774351151507176	0.0483956603747220659	1	0.5	0.0588433476460476293	0.00202447769215653934	0.0571906082362911364	4	-541.736845869883041	5.36435691272486537	0.00406800341159856745	1	0.5	0.000398642602918672015	0.00102913057383518386	0.000569363694809731265	3	-3694.26269429785498	8.51007681856560438	0.0483956603747220659	1	0.5	0.0102408946046644508	0.00340282125867823757	0.0070902261570704719
29700	-17559.8903766485273	-19.8744484402039703	4	7.5	0	-322.117698547189093	10.7923810095204828	0.00340236090611132714	1	0.5	0.00162004669392639355	0.00120283622598261163	0.00141272812346520662	0	-760.697184892021824	12.0593236367023025	0.00340236090611132714	1	0.5	0.00323667764205968394	0.00279584060087689464	0.00283228765083255382	1	-4510.67997431237382	1.17015552844994275	0.0123169297775433603	1	0.5	0.00785838453764468349	0.0109899673803161829	0.0126089709723998245	2	-7723.50366367059905	-67.546476751254815	0.0537893358254021847	1	0.5	0.0523953690855502308	0.00276815604711924202	0.059152415519704904	3	-548.097354680832836	8.89739077621663199	0.00215774500084266662	1	0.5	0.00150637915137404889	0.00148365146190216853	0.00119295963163096883	2	-3694.79450054551035	9.16483360451598728	0.0537893358254021847	1	0.5	0.00945395237312480347	0.0034083947993512392	0.00646076971971227144
29750	-17548.7850151844432	-17.7277864463569976	4	7.5	0	-322.509391642068124	10.7722860080058851	0.00260357654736483599	1	0.5	0.00257342541780269116	0.00136232139301123521	0.00172945112331075019	1	-757.902850116223817	11.9847207103156244	0.00523055142871530886	1	0.5	0.00397901544035017627	0.00377424958975307442	0.00378482220400055969	2	-4513.04197781417133	6.34327775565218843	0.0117254729451954469	1	0.5	0.00640653960458971959	0.0108046046428533441	0.00963214490627443964	3	-7716.41806623121374	-70.0934096221822216	0.0348852432464766757	1	0.5	0.0567265059572814936	0.00229020674386402369	0.0623816419016800516	0	-541.449684359525349	7.48483220704793339	0.00260357654736483599	1	0.5	0.000496792025059398265	0.000777456670674792657	0.000623385239573798797	3	-3697.46304502123803	8.47041000494336771	0.0348852432464766757	1	0.5	0.00972693121857562577	0.00265332516752110701	0.00677880768352860565
29800	-17546.1016233480332	-14.2349037667592313	6	7.5	0	-322.53843399691857	10.7717941418011698	0.00366639256944975957	1	0.5	0.0018587191857070346	0.00120516805573730166	0.00142141184541176645	1	-759.443235750480881	11.6513068128226855	0.00340135905195215619	1	0.5	0.00516598257605562113	0.00322349667943156977	0.00407693246330589117	2	-4507.76821543958886	-0.708788550537192918	0.0141818601849824973	1	0.5	0.00661262179086837334	0.0128387945786761805	0.0134498952873938742	3	-7718.83172900450791	-67.3752103335808386	0.0285390897496544602	1	0.5	0.0566948394904229422	0.00225797670580083583	0.0608016788369607278	4	-543.26287944429464	7.36888713098456805	0.00179833733127491039	1	0.5	0.000359058426207692881	0.00230036034241581097	0.00113655169974606531	5	-3694.25712971224129	8.38820682673761198	0.0516712322595201945	1	0.5	0.00973359211865614492	0.00277930924496809983	0.00553042617464027855
29850	-17552.6879498700109	-17.2271289474797378	4	7.5	0	-321.050940244580659	8.02547006015373654	0.000930494510874800822	1	0.5	0.00108521395929572838	0.00202383242429685518	0.00119886731389618893	1	-757.687600872630583	10.2724599448397456	0.00463429959640594344	1	0.5	0.0043010026626304201	0.00389242945831220826	0.00483119114071916666	2	-4507.07739075182872	1.16356453850082531	0.0117029008901958151	1	0.5	0.00626700105840762977	0.0114384901399681889	0.0120408988537576023	3	-7729.34887103879464	-59.2287544950136606	0.0441435644817190428	1	0.5	0.0541665886535345059	0.00215017055448684432	0.0548600532877407468	1	-541.825489183036325	6.25934953221791801	0.00463429959640594344	1	0.5	0.000478702804331037279	0.000482594241376169738	0.000471902421173179566	3	-3695.69765777914017	9.66732651310580238	0.0441435644817190428	1	0.5	0.00868886088075922387	0.00344984843449082932	0.00611352079713068514
29900	-17556.954122105737	-16.4890516884062706	4	7.5	0	-320.295559283689897	9.56238850732906442	0.00225272083131616667	1	0.5	0.00132298449846120843	0.000801508151255407759	0.00110170735030318398	1	-758.635711930111484	11.3122833832317866	0.00444452916437310542	1	0.5	0.00561953431876705337	0.00409563726465721374	0.00482931507564481489	2	-4512.23643989495667	4.0889889718600152	0.0137817028644639152	1	0.5	0.00654364051551467856	0.0092501356659655861	0.0102710825866061707	3	-7722.64613004121566	-65.1159808665569244	0.0397490320158299867	1	0.5	0.0558043795110920865	0.00186490334945643298	0.0585862106602534211	1	-544.348842793260587	6.81187782668373032	0.00444452916437310542	1	0.5	0.000207314908616715044	0.00248425864558172787	0.00126630129326260588	3	-3698.79143816250053	10.1196080700089261	0.0397490320158299867	1	0.5	0.00797692159799691207	0.00357403561345143866	0.00571806741552166337
29950	-17549.8614571891012	-17.1201781750737325	6	7.5	0	-322.907943532585819	10.6888970559926335	0.00134880241610479869	1	0.5	0.00328613891203481971	0.00132974395355634498	0.00201691336763232774	1	-758.52086002816668	9.16164310909721991	0.00724023329885076315	1	0.5	0.0070546393336181519	0.00425830763292736787	0.0047244195825872793	2	-4508.24686144679981	-2.62409359111539331	0.00967757995829527685	1	0.5	0.00604902263593969872	0.0109959986976806024	0.0127654942585489536	3	-7721.74362070913048	-65.1156445485727886	0.0377926446171534744	1	0.5	0.0551425904810595793	0.00276501031630392623	0.0593384274064565759	4	-542.026028811724927	6.73192726230692884	0.00166618383754367581	1	0.5	0.000223897754617474574	0.00197940025641306534	0.00116888877034646531	5	-3696.41614266069337	8.02173854317482338	0.0420682891285851721	1	0.5	0.0107267635339654867	0.00253270993442290728	0.00611271386871641356
30000	-17548.9856761057963	-21.26672146850483	4	7.5	0	-321.928143508014386	11.1702872284103059	0.00197766634705982564	1	0.5	0.00251646744857316352	0.00125663678009620486	0.00177348905149426355	1	-760.484121285694982	12.1234185315516143	0.00298508050988814579	1	0.5	0.00336023257794997596	0.00319231045759516951	0.00335977689117031818	2	-4512.16684842315954	6.00466193779224255	0.0142505338402291633	1	0.5	0.00658934529752683469	0.0107542175990007795	0.00989936868839279109	3	-7714.61776587819259	-73.6601654919239479	0.0402193556040718048	1	0.5	0.0609171925399918726	0.0025747659001220855	0.0669067901844625085	0	-543.024091633025705	8.52932018661696034	0.00197766634705982564	1	0.5	0.000706802683798414674	0.000874948145609326746	0.000812119488165969055	3	-3696.7647053777082	7.75443886253744452	0.0402193556040718048	1	0.5	0.0110066627081799526	0.0023754045425204485	0.00712955826320433098
30050	-17551.2983757134862	-6.6191333979888185	6	7.5	0	-321.828126554431492	11.2041089586746097	0.00137624207439873908	1	0.5	0.00136695201745851776	0.00202584331956753719	0.00174725925403394354	1	-758.437235843773124	11.454915103256571	0.00390211752102388948	1	0.5	0.00348205995043000035	0.00360042618224100603	0.00392916346712069136	2	-4512.16120813279576	5.46364644959068357	0.0125251685350702396	1	0.5	0.00559861608379101563	0.0111264105308797531	0.00997268975066521041	3	-7718.57847104075518	-68.9939232819480281	0.0231458833379938542	1	0.5	0.0532138900307846108	0.00197437485331749185	0.0594119737862547903	4	-545.188416872483003	8.82912868696154973	0.00644202384538419479	1	0.5	0.000803713863156260613	0.000853969252187109732	0.000827852161587960367	5	-3695.1049172692492	8.02620435890506556	0.0385879746173834054	1	0.5	0.00930766135468835513	0.00284928615003202101	0.00703388283641771632
30100	-17560.6256660281942	-9.48362735795413769	4	7.5	0	-322.651202342352917	9.96193849108858842	0.00029368730469938307	1	0.5	0.000861572581006671387	0.00143857837966815416	0.00113189506259935816	1	-759.891252519396176	11.8323608648832312	0.00320715793600996656	1	0.5	0.00464580325400735378	0.00354299036394712394	0.00407560706296645602	2	-4511.39443153041975	5.24145816738252535	0.0145156916349983029	1	0.5	0.00628957498452909717	0.0119235800629104959	0.0104387516316062703	3	-7727.68102144320073	-60.5199991857930115	0.043679987102848053	1	0.5	0.0617274450709510772	0.00293769341126805207	0.0590967070895689756	1	-542.454111466642985	7.71416722497252394	0.00320715793600996656	1	0.5	0.000494553243582521456	0.00115878362110715771	0.000910389546106789402	3	-3696.55364672617907	9.70151857073211943	0.043679987102848053	1	0.5	0.0085846612559800136	0.00369174189731365492	0.0059903179935451396
30150	-17556.1501979920758	-18.1694850194844406	5	7.5	0	-319.838328510933536	6.35093318159290376	0.000970777946274375622	1	0.5	0.000416246232304753828	0.00111349380044082832	0.000893428407099483069	1	-760.609631231616959	7.75079471098484163	0.00486551464934811655	1	0.5	0.00913228768813033158	0.00325711545036210751	0.00732448662956974948	2	-4510.92689833854092	4.72157996882840791	0.0154084888019865671	1	0.5	0.00689895089836882556	0.0124297671743008615	0.0109350459024262631	3	-7725.92225394208435	-63.932014412379786	0.0556912496819121708	1	0.5	0.0661649183341187219	0.00245006606264721368	0.0620480638193971062	4	-544.08398174718036	6.44123310620981471	0.00241862721277493311	1	0.5	0.000188273668153994268	0.00323591701235370578	0.0015733501430792822	3	-3694.76910422171932	9.05880014134318756	0.0556912496819121708	1	0.5	0.00962438578470926551	0.00303827438887487511	0.00641031025445400107
30200	-17555.7876883028985	-15.8531292713870595	4	7.5	0	-320.283305298344089	10.4879684385479877	0.00149454010910619124	1	0.5	0.0012051796807192349	0.0013747618785695569	0.00123078507887319668	1	-757.289460807563842	9.5574204388087054	0.00522344327382195505	1	0.5	0.00488906275120861485	0.00276134954837959279	0.00464655001126797803	2	-4514.32675301664131	6.53728871639142639	0.0118972586562749363	1	0.5	0.00689895089836882556	0.0107033370265577615	0.00950538970646423557	3	-7725.42280603894687	-62.7329644661668908	0.0551702303126964666	1	0.5	0.0612521131193619131	0.00241554819164446289	0.0599596406870340146	1	-543.805991295978743	6.42274397524895591	0.00522344327382195505	1	0.5	0.000483999399751755717	0.00147158530594183662	0.000777082886969674802	3	-3694.65937184542418	8.49837995433725979	0.0551702303126964666	1	0.5	0.010326825692580293	0.00293114717813204887	0.00685267126406178834
30250	-17548.0795280582097	-16.6541486080040855	5	7.5	0	-321.931337854365438	11.2664156920467811	0.00208129396286787019	1	0.5	0.00234230959762711088	0.00127467879388698806	0.00182468426651916766	1	-758.92885869934571	9.89860354012332522	0.00813715064004551236	1	0.5	0.00481706788995978855	0.00530701999762469168	0.00423678916082945427	2	-4506.95006317277694	0.671506311884375151	0.0126062374287890158	1	0.5	0.00607584352941206978	0.0122021844874462583	0.0124371353788819538	3	-7717.65592868960266	-69.2762384022295521	0.0410387071907064374	1	0.5	0.0588629130841134482	0.00254552523983345635	0.0632856430043827467	4	-545.59859084717948	9.14206434848487959	0.00108048886577635935	1	0.5	0.00051268712242909058	0.00226931458083127254	0.00130268841633685907	3	-3697.01474879493799	8.76323359733881091	0.0410387071907064374	1	0.5	0.00898947109919077253	0.00242452585683737348	0.00500990221548288858
30300	-17558.5239756210649	-4.94708193249175476	5	7.5	0	-324.392797784420281	11.595857502896429	0.00181736712335181126	1	0.5	0.00324029760151952392	0.00185205982275951013	0.00232722733281379504	1	-758.15083889674429	11.9804687778099961	0.00449883619503089853	1	0.5	0.00378193750181519874	0.00308119474608384769	0.00358305521689264266	2	-4514.24635482276517	6.31718657343692058	0.0122479308645739079	1	0.5	0.00718039836938408164	0.0109481843669821007	0.00964976187769211145	3	-7721.90442602241819	-64.9175640120539867	0.0406772429730098417	1	0.5	0.0569136778909316507	0.00214553984027234619	0.0593564162124407685	4	-543.224972348597362	7.75503624047917128	0.00354768400194283452	1	0.5	0.000814738725951302616	0.000650936648757231384	0.000800609325181352526	3	-3696.60458574612039	9.22618498756483518	0.0406772429730098417	1	0.5	0.00914251685402114531	0.00352477142822635574	0.00593748400768346046
30350	-17577.852911348793	7.827852301994767	6	7.5	0	-322.535557796041928	10.6796011663183172	0.00185089560201384868	1	0.5	0.00284976526291483767	0.00115452213052710394	0.00218990575121704367	1	-760.614906933382599	11.8009770692960458	0.0032167325180141983	1	0.5	0.00358056906009065166	0.00443692855017401196	0.00379486094322655995	2	-4511.91354234914525	4.35142870851639429	0.0159797119746327917	1	0.5	0.00686019199839471832	0.0135293554982425512	0.0111092012969319139	3	-7739.54123207651173	-54.632642825031823	0.028863622391331261	1	0.5	0.0481913997828038038	0.00281921267436727706	0.0502951973730989751	4	-546.597225262966163	10.1706581002463707	0.00449607215646861784	1	0.5	0.00121705288218726588	0.00113691113433157668	0.00112211263720227703	5	-3696.65044693074469	8.77537783384054038	0.0387157160664117414	1	0.5	0.00886001702373312265	0.0023448057009023025	0.00625288309373904939
30400	-17552.9722983332904	-16.1529092255592914	5	7.5	0	-320.901517293418067	10.4819893095611221	0.00238520325147304315	1	0.5	0.0018344050308373805	0.000940992418044496459	0.0013760903953881382	1	-761.882427092714579	9.75713263168223222	0.00293010832537476951	1	0.5	0.0050666331209280966	0.0048008254814761982	0.0058065399496809644	2	-4509.57759366794744	4.41042272277221414	0.0128392524467195023	1	0.5	0.00669326819193028985	0.0121168270468969119	0.0110787745584695878	3	-7722.20076155574952	-65.8206316135928517	0.0323903467277797188	1	0.5	0.0612727530533187306	0.00294888383527745247	0.0625633669043437063	1	-542.74044335856388	5.53072782678829711	0.00293010832537476951	1	0.5	0.00079607933982225724	0.000256160266320308919	0.000483547323668531346	4	-3695.66955536489877	9.06772719693628915	0.0390044033773769491	1	0.5	0.0093070932977378628	0.00289712799319039862	0.00646356407569593106
30450	-17547.2707065581453	-16.4546312505317971	5	7.5	0	-320.254883511207311	10.2726631722958821	0.00161018207891386648	1	0.5	0.00193287321784125945	0.000843574567086317938	0.00141247205906062218	1	-757.970278562025442	11.3136342960890737	0.00652081693132755547	1	0.5	0.00594890567443551524	0.00287571246901593145	0.00437415624144954236	2	-4514.00774884257953	5.3839894756488853	0.0109387326962349356	1	0.5	0.00708620254399648392	0.0101430001724649478	0.0102757284846951014	3	-7717.53251183336397	-70.2313483881516163	0.0347204309753423451	1	0.5	0.0577343615702696142	0.00300760981053976731	0.0637945669169471125	0	-541.636216644145406	7.30650839655839235	0.00161018207891386648	1	0.5	0.000357604329206239933	0.00123542702397595565	0.00073178346319445356	4	-3695.86906716482463	9.56178568994147327	0.0405750173789782703	1	0.5	0.0087521391948474983	0.00290629504358381118	0.0060448693837264313
30500	-17564.9880633250177	-0.53347645294388446	5	7.5	0	-322.366032132932503	11.1117839811609116	0.00330347831479919701	1	0.5	0.00175880402920869589	0.00140833018530303134	0.00151289176796953859	1	-758.144408988702025	10.7197914848831068	0.00735530651554961844	1	0.5	0.00533999599972839398	0.00334529730388261884	0.00375623610346416522	2	-4513.6731162835531	4.86133083054189896	0.0149759734713601853	1	0.5	0.00712187329945338215	0.0131956602984316124	0.00968335231919914205	3	-7733.71554743290108	-55.4492777684723208	0.0433647013924095132	1	0.5	0.0547084393716110937	0.00279267711830286048	0.0535295419539320305	4	-541.960969448358242	6.76042593770614531	0.00158159378944958736	1	0.5	0.000581043164403183938	0.000591953270512415625	0.000639995191733856521	3	-3695.12798903857129	9.14592031642737524	0.0433647013924095132	1	0.5	0.00930466954771816054	0.00276820329583738227	0.00565611042874810104
30550	-17539.0914254005038	-25.3047747878137699	5	7.5	0	-321.148605510661639	11.0150599241560911	0.00133691049376194427	1	0.5	0.0017291159659877178	0.00137845021358211904	0.00160945155868644305	1	-757.644398663763468	10.3438548788305411	0.00473480966516264326	1	0.5	0.00366160268990099909	0.00308283005046303907	0.00401676912110365304	2	-4509.4032884514254	3.74024263199915907	0.0130923636108808538	1	0.5	0.00615422975626283685	0.0106490602914192205	0.0107756344448856692	3	-7715.45188061197587	-74.5568540575143857	0.0519078849045891411	1	0.5	0.0580740796034850265	0.00222730172545069442	0.065513335726116978	4	-540.780440405613604	3.66140528626133843	0.00203768176591046781	1	0.5	0.000406625030392056958	0.000239599320141823459	0.000346557409612791056	3	-3694.66281175706536	8.42782747931818577	0.0519078849045891411	1	0.5	0.00986627637516904188	0.00359945079512258509	0.00731080938807211322
30600	-17549.7968912439246	-12.3218677368453129	6	7.5	0	-322.886075489302982	11.656580728119966	0.0023745451887412115	1	0.5	0.00210931133746179722	0.00177769977800096464	0.00198016660352590829	1	-757.941038054929663	10.8935206030296889	0.00690513327017460918	1	0.5	0.00627219220346627009	0.00345083851993188868	0.00449394822129237266	2	-4509.9791897929299	4.87567171652635878	0.0139387307808457178	1	0.5	0.00684812342262463344	0.0116560493322538684	0.0107748258957005936	3	-7723.27975938075724	-65.7470418217602202	0.0292844199694134548	1	0.5	0.0557818275081093523	0.00310573304431921698	0.0603623229991888874	4	-539.957171896458476	3.24127966522269872	0.00164754100408303445	1	0.5	0.000269618557311795243	0.000300269383722028633	0.000303330411121941867	5	-3695.75365662954664	8.22475756004669734	0.0604632648640086937	1	0.5	0.0102106921417328463	0.00334491660120607263	0.00610248360380819845
30650	-17539.7902058357031	-14.7217646200771188	6	7.5	0	-319.941137009584338	9.77490181968359551	0.000906278254420529836	1	0.5	0.000845068766817819021	0.00135911103591747177	0.00105471056930366534	1	-757.66884635268957	11.4307743632446588	0.00487069982108074336	1	0.5	0.00411291356066049475	0.00381732982324367587	0.00434160874308587869	2	-4508.26082630383462	2.3729069779612324	0.0138240309327680201	1	0.5	0.00704562484863325168	0.0108803505540066309	0.011765911110887534	3	-7719.33360638979775	-69.0015112254845207	0.0237435310092062833	1	0.5	0.0641258716476258289	0.00204309559318161969	0.0646412246934307683	4	-540.557737846657801	5.35463021558781094	0.00245071558744747132	1	0.5	0.000412454342277621371	0.000447485484712386238	0.000391554877380974797	5	-3694.02805193313907	8.99180223811625012	0.0506047076839001367	1	0.5	0.00972651655488628551	0.00292726471523609404	0.00639355562661494438
30700	-17556.6382353340377	-7.91151300918738976	5	7.5	0	-322.269589564578837	11.3686149651138564	0.00205188099592467765	1	0.5	0.00150866747226765727	0.00214706944837107045	0.0017214246938985797	1	-757.724656500403512	9.61354220165002005	0.00448760839318832361	1	0.5	0.00361450633554020496	0.00380367382907469305	0.00455076447940506914	2	-4511.62039054598972	4.10628011222726741	0.0133654255251941436	1	0.5	0.00719154801863171583	0.00919703042276432021	0.010536942129331343	3	-7723.06727892183608	-64.0783178172142414	0.0349180563644532413	1	0.5	0.055853043031613675	0.00194099204199093796	0.0581241017940796884	4	-545.430945001695363	9.54914688452103633	0.00165384640459806886	1	0.5	0.00109242164838955873	0.000916401411573387848	0.00103087675909643156	3	-3696.52537479953207	7.80224829968470956	0.0349180563644532413	1	0.5	0.00955649687325772594	0.0029259784980673444	0.00724672100205202979
30750	-17551.7730072642553	-16.7451225374518131	5	7.5	0	-323.177494573306944	11.0537946156933558	0.00288371571507318666	1	0.5	0.00277227329313918264	0.00142505706642656734	0.0018776946475150874	1	-759.198817206099534	11.1581830896165215	0.00487986432235097949	1	0.5	0.00306116348426698631	0.00527859213766226736	0.00454326368481015007	2	-4511.44990858047913	4.04931230245476925	0.0152848258524753266	1	0.5	0.00649321450785833847	0.0137421997027563914	0.0113520101586416077	3	-7718.43360467489947	-70.685918456649631	0.0196772870300649973	1	0.5	0.0631625081922754933	0.00192456911835935216	0.0652392815903709566	1	-543.377993364873646	7.85735561779306479	0.00487986432235097949	1	0.5	0.000615618369184038768	0.000914034292912048875	0.000836476745932769714	4	-3696.13518886459588	9.13343546769464609	0.0441336999522389181	1	0.5	0.00855715425607119461	0.0031127067192712023	0.00513343995075082101
30800	-17565.1596052378736	-5.42892577858308201	6	7.5	0	-319.627691495555041	8.11584377603890417	0.00158721328731635395	1	0.5	0.00139716710692637872	0.000454096490795248	0.000988026217548817207	1	-759.623209705362228	10.9467760295832797	0.00924930796569447926	1	0.5	0.00522856312038805227	0.00361800574310746758	0.00489881062853164337	2	-4509.75724572266336	3.86805693593063893	0.0122982891755242935	1	0.5	0.0070492412909154336	0.011412543298355218	0.0113265470496044587	3	-7727.40207856714187	-63.5931675925408513	0.0154598422644130033	1	0.5	0.061677496043243199	0.00188990952440664544	0.060029143716531945	4	-548.468962684023722	10.635407670671178	0.00515593563129224976	1	0.5	0.00124674684077230396	0.00165965484003817356	0.00133701010246396984	5	-3700.28041706312433	9.73523045278344057	0.0675674153832180324	1	0.5	0.00858753475203712612	0.00316236314496928057	0.00565326610851226048
30850	-17546.5462957511627	-14.3428322311027241	5	7.5	0	-320.172716058189792	9.90318981695388345	0.000945111899393584129	1	0.5	0.00162570935668248013	0.000951200794625717142	0.00115810556242313648	1	-759.226593712438216	12.0799200850475721	0.00362202181342995318	1	0.5	0.003466026977606812	0.00361893323227067314	0.00361083144151432217	2	-4512.82208642296519	6.34482356931218661	0.0122044523650318894	1	0.5	0.0059803847418449926	0.0107569833985971374	0.00953809200107317949	3	-7717.57071984562572	-70.7554840016697142	0.04367949586951686	1	0.5	0.0565174849981617128	0.00301980500157367172	0.0634674268926659346	4	-541.635075746152552	7.14336844969260198	0.00229242834216783486	1	0.5	0.000501587977918113194	0.000824304207939131612	0.000724576385839025439	3	-3695.1191039657906	7.84104676534894907	0.04367949586951686	1	0.5	0.0107726154601887319	0.00346460492056996795	0.00770037640266852015
30900	-17542.7485147516963	-27.5735048459371122	4	7.5	0	-321.831614593056315	10.524921981999583	0.00153568277281578079	1	0.5	0.00180427013468162779	0.00185516849862954578	0.00155913188810441277	1	-757.493153081757214	11.596164921325812	0.00572947194168517589	1	0.5	0.00458818828577835496	0.00374249127555114887	0.00440649081418199862	2	-4510.59249234802701	5.23720845750348474	0.0122777510534114211	1	0.5	0.00631912105873466516	0.0118070911011077789	0.0104385585499389734	3	-7716.48357667089294	-70.8014069515973574	0.035602867286889571	1	0.5	0.0574547690108372366	0.00284851358623756544	0.0638062777598623343	0	-542.080317447235075	6.63255787012867515	0.00153568277281578079	1	0.5	0.000606406375897900461	0.000560092276449834802	0.000642263834717442207	3	-3694.26736061072643	1.99704527354743178	0.035602867286889571	1	0.5	0.0099970631189871071	0.00263819055519758745	0.00886841911218189116
30950	-17545.7211870136889	-22.3489165798156293	5	7.5	0	-321.627199547196255	10.579400116674325	0.00124147364211838981	1	0.5	0.0021709841425351724	0.00141573729133797547	0.00155633321973619649	1	-757.92447258706261	11.2835308525299887	0.00693497959163254761	1	0.5	0.00555157005972131776	0.00411547007831709975	0.00462638324243698582	2	-4508.9276812919361	2.53884620705142083	0.0111935360724736196	1	0.5	0.00656104041804235743	0.0105995031883012389	0.0113692393601579293	3	-7712.46296241480468	-75.0952237750397273	0.0309670369297238984	1	0.5	0.0574818659205842825	0.00215032811064126738	0.0653708720938435128	1	-549.916439877622906	10.3968060613345585	0.00693497959163254761	1	0.5	0.00163544664485180155	0.00104939342999288442	0.00125519075118332192	4	-3694.86243129506511	8.70562496077151948	0.0509885249270867341	1	0.5	0.00983201083281827135	0.00368762685721004888	0.00631162835876514835
31000	-17560.0406123407083	-9.81685803856803219	5	7.5	0	-320.486738442545345	8.19278243693033303	0.00055458084750707791	1	0.5	0.00269395926942398627	0.000533103005716845774	0.00135357684737535716	1	-758.107509029839207	10.9361815702980287	0.00653958248724476662	1	0.5	0.00619616651447721552	0.00394475092894848358	0.00528312121030945648	2	-4510.22051289551655	0.260109916023431254	0.0134458274781008181	1	0.5	0.00720271846199429817	0.0139766035001581655	0.0137598772998644495	3	-7734.87729831213073	-57.6601351213295885	0.0500478465607095066	1	0.5	0.0530424475545057325	0.00161555864341354121	0.0527807254151104396	4	-542.236167237447034	7.67446252170639198	0.0026335979628003027	1	0.5	0.000357114765100969081	0.00153015783513530735	0.00100148833619867505	3	-3694.11238642323133	8.7272300582738076	0.0500478465607095066	1	0.5	0.00968466327624782977	0.00330554108862444497	0.00694452937923854385
31050	-17546.4053063049287	-12.7297101607531111	6	7.5	0	-321.709261547023345	9.79131120598598415	0.00324742961030719327	1	0.5	0.0015748890113510914	0.000913561870688553825	0.0013503823587840125	1	-758.686516055675838	11.5788204763801801	0.00568802123835355621	1	0.5	0.00343099471422059644	0.00478195896207089192	0.00379969804556194507	2	-4512.86953918330619	4.50295106200033501	0.0102423876200394906	1	0.5	0.00500953582056663359	0.0107191463721745973	0.00998627498443824778	3	-7717.35017914361379	-69.3081421961936428	0.0316008523468798569	1	0.5	0.0553224881013739817	0.00209579549208664673	0.0609463822504983793	4	-541.385787867133104	6.90830585966097743	0.00333247280496824045	1	0.5	0.000432765037177144495	0.000877551852185431882	0.000585788423175855099	5	-3694.40402250817715	7.37532679687286219	0.041618943231011403	1	0.5	0.00952460501973715137	0.00347090611151487302	0.00771687558596274078
